Peak Mass	RT	Intensity	Cluster	Transform	Freq.	Prob.	M
84.0906868598	5.83053016663	32878.9960938	25	M+H	500.0	1.0	83.0834104078
257.135259364	10.1607999802	10794.8603516	26	M+H	500.0	1.0	256.127982912
84.1098296057	5.83053016663	11357.8339844	27	M+H	500.0	1.0	83.1025531538
123.055063045	8.71319961548	3990.59814453	677	M+KC13	476	0.952	83.0885547248
232.927837974	11.6141004562	5534.40771484	29	M+H	500.0	1.0	231.920561522
84.0750715443	18.9279994965	60494.1210938	30	M+H	500.0	1.0	83.0677950923
99.5120991536	1.53644001484	19084.1035156	31	M+H	500.0	1.0	98.5048227016
180.98940413	1.53644001484	51493.0742188	32	M+H	500.0	1.0	179.982127678
332.998483575	2.95996999741	14807.4638672	33	M+H	500.0	1.0	331.991207123
84.1077664851	7.27271986008	12241.5498047	34	M+H	500.0	1.0	83.1004900331
84.1077545528	14.5242996216	11031.3095703	35	M+H	499	0.998	83.1004781008
81.5257843246	2.95996999741	6549.17578125	36	M+H	500.0	1.0	80.5185078726
81.5257794188	18.9279994965	7169.59765625	37	M+H	500.0	1.0	80.5185029668
84.0518670399	5.83053016663	10341.9023438	38	M+H	500.0	1.0	83.0445905879
168.919013684	21.8899993896	3231.48266602	39	M+H	500.0	1.0	167.911737232
245.078014152	1.53644001484	14952.0615234	40	M+H	500.0	1.0	244.0707377
84.000205204	38.3991012573	3054.36499023	41	M+H	500.0	1.0	82.9929287521
144.137909026	1.53644001484	12893.9707031	42	M+H	500.0	1.0	143.130632574
84.1419949452	5.83053016663	8895.70800781	43	M+H	500.0	1.0	83.1347184932
89.0788718816	32.3759994507	11282.9902344	44	M+H	500.0	1.0	88.0715954296
307.953055877	29.3498001099	3651.75463867	45	M+H	500.0	1.0	306.945779425
309.203021735	1.53644001484	33304.1210938	46	M+H	500.0	1.0	308.195745283
215.124742348	10.1607999802	44992.8164062	47	M+H	500.0	1.0	214.117465896
372.06530334	1.53644001484	30522.796875	48	M+H	500.0	1.0	371.058026888
271.915932983	5.83053016663	27083.8164062	49	M+H	500.0	1.0	270.908656531
366.960206288	8.71319961548	14919.7597656	50	M+H	500.0	1.0	365.952929836
74.0680789502	33.875	5003.88085938	51	M+H	500.0	1.0	73.0608024982
84.0393778227	32.3759994507	5550.69677734	52	M+H	500.0	1.0	83.0321013707
84.041577253	7.27271986008	7182.84521484	53	M+H	500.0	1.0	83.034300801
84.0415675617	14.5242996216	6333.96875	54	M+H	500	1.0	83.0342911098
84.0413623305	36.8926010132	5064.62988281	55	M+H	500.0	1.0	83.0340858785
84.0488093289	33.875	6658.88623047	56	M+H	500.0	1.0	83.0415328769
84.0634060744	7.27271986008	26267.3710938	57	M+H	500.0	1.0	83.0561296224
148.975245658	4.39349985123	13199.9960938	58	M+H	500.0	1.0	147.967969206
184.985158304	1.53644001484	61544.6992188	59	M+H	500.0	1.0	183.977881852
330.007797738	1.53644001484	60827.078125	60	M+H	500.0	1.0	329.000521286
83.9964084692	44.427898407	2691.90600586	61	M+H	500.0	1.0	82.9891320172
350.986512668	1.53644001484	107866.765625	62	M+H	500.0	1.0	349.979236216
75.0440155994	41.4127998352	3041.44506836	63	M+H	500.0	1.0	74.0367391474
84.0427418986	5.83053016663	7055.96435547	64	M+H	500.0	1.0	83.0354654466
84.0434385587	24.8491001129	5780.23339844	65	M+H	500.0	1.0	83.0361621068
193.130764553	1.53644001484	25772.8886719	66	M+H	500.0	1.0	192.123488101
84.0465859657	53.5406990051	6371.50634766	67	M+H	500.0	1.0	83.0393095137
84.1077542242	39.9014015198	8912.04003906	68	M+H	500.0	1.0	83.1004777722
84.1098281285	32.3759994507	8985.46679688	69	M+H	500.0	1.0	83.1025516765
81.5463737085	50.5191993713	2224.34204102	70	M+H	500.0	1.0	80.5390972565
139.962990921	53.5406990051	8687.61035156	71	M+H	500.0	1.0	138.955714469
352.983487099	14.5242996216	25056.8945312	72	M+H	500.0	1.0	351.976210647
352.983555181	35.3827018738	14811.1337891	73	M+H	500.0	1.0	351.976278729
352.983591768	50.5191993713	13738.1181641	74	M+H	500.0	1.0	351.976315316
81.5449866118	50.5191993713	2022.45812988	75	M+H	500.0	1.0	80.5377101598
84.1139658965	53.5406990051	7317.80126953	76	M+H	500.0	1.0	83.1066894445
257.246846873	55.032699585	3199.27832031	77	M+H	500.0	1.0	256.239570421
84.0984555128	53.5406990051	14632.6435547	78	M+H	500.0	1.0	83.0911790608
85.1050049006	53.5406990051	3782.55493164	79	M+H	500.0	1.0	84.0977284486
387.924849399	58.072101593	8817.31542969	80	M+H	500.0	1.0	386.917572947
102.127432242	10.1607999802	25920.6152344	81	M+H	500.0	1.0	101.12015579
186.955862707	30.8659992218	20879.7304688	82	M+H	500.0	1.0	185.948586255
216.085323023	61.1010017395	2169.27270508	83	M+H	500.0	1.0	215.078046571
81.5435885311	64.1225967407	1911.76025391	84	M+H	500.0	1.0	80.5363120792
105.03659907	8.71319961548	11460.7265625	85	M+H	500.0	1.0	104.029322618
129.019733927	11.6141004562	9298.33007812	86	M+H	500.0	1.0	128.012457475
74.0680737282	61.1010017395	5327.35742188	87	M+H	500.0	1.0	73.0607972762
130.016496426	36.8926010132	9261.04296875	88	M+H	500.0	1.0	129.009219974
