Peak Mass	RT	Intensity	Cluster	Transform	Freq.	Prob.	M
157.083340365	59.9841003418	18520.359375	94	M+H	500.0	1.0	156.076063913
394.352510581	90.618598938	7771.94189453	95	M+H	500.0	1.0	393.345234129
414.26930327	81.841796875	11728.5722656	338	M+HC13	500	1.0	412.258676818
570.456693527	89.1473999023	4749.77392578	97	M+H	500.0	1.0	569.449417075
117.090828028	7.46555995941	10254.8193359	98	M+H	500.0	1.0	116.083551576
122.583436234	84.7524032593	3343.06738281	99	M+H	500.0	1.0	121.576159782
342.158329079	83.2949981689	6016.27294922	100	M+H	500.0	1.0	341.151052627
380.336617935	90.618598938	3874.27612305	101	M+H	500.0	1.0	379.329341483
406.293113706	87.6834030151	1961.38098145	102	M+H	500.0	1.0	405.285837254
141.958454728	1.64971995354	111039.664062	103	M+H	500.0	1.0	140.951178276
141.958434035	27.8805999756	41063.2890625	104	M+H	500.0	1.0	140.951157583
424.362874506	87.6834030151	4743.52978516	105	M+H	500.0	1.0	423.355598054
171.993159715	95.0393981934	3653.74609375	106	M+H	500.0	1.0	170.985883263
190.108333705	90.618598938	3300.69287109	107	M+H	500.0	1.0	189.101057253
441.297356358	89.1473999023	7868.31689453	108	M+H	500.0	1.0	440.290079906
452.394597716	90.618598938	3051.59204102	109	M+H	500.0	1.0	451.387321264
496.420489627	90.618598938	3055.3190918	110	M+H	500.0	1.0	495.413213175
180.159088911	13.2836999893	8884.8359375	111	M+H	500.0	1.0	179.151812459
180.159029897	65.8140029907	5996.08105469	112	M+H	500.0	1.0	179.151753445
304.247890513	49.7855987549	35185.8476562	113	M+H	500.0	1.0	303.240614061
304.247833539	24.9655990601	35950.1445312	114	M+H	500.0	1.0	303.240557087
199.996252159	29.3404998779	14921.5126953	115	M+H	500.0	1.0	198.988975708
199.996243821	55.6181983948	14658.5976562	116	M+H	500.0	1.0	198.988967369
341.265690139	96.5189971924	3092.34545898	117	M+H	500.0	1.0	340.258413688
482.404753399	87.6834030151	6503.17773438	118	M+H	500.0	1.0	481.397476947
181.617863713	98.00340271	3335.11743164	119	M+H	500.0	1.0	180.610587261
271.916085041	1.64971995354	27789.0839844	120	M+H	500.0	1.0	270.908808589
553.388975456	90.618598938	8184.95019531	121	M+H	500.0	1.0	552.381699004
198.0006346	27.8805999756	14408.2607422	122	M+H	500.0	1.0	196.993358148
122.559313035	98.00340271	2763.81933594	123	M+H	500.0	1.0	121.552036583
354.284716922	93.5640029907	2918.8112793	124	M+H	500.0	1.0	353.27744047
415.272774712	96.5189971924	2110.24121094	125	M+H	500.0	1.0	414.26549826
83.0383487705	84.7524032593	3055.63085938	126	M+H	500.0	1.0	82.0310723185
110.008802216	98.00340271	3632.01879883	127	M+H	500.0	1.0	109.001525764
364.342076037	96.5189971924	2352.90356445	128	M+H	500	1.0	363.334799585
531.407831594	111.457000732	2752.26098633	129	M+H	500.0	1.0	530.400555142
554.39283381	100.967002869	2759.87255859	130	M+H	500.0	1.0	553.385557358
526.431107378	87.6834030151	5479.44189453	131	M+H	500.0	1.0	525.423830926
207.984973818	45.4019012451	15103.9921875	132	M+H	500.0	1.0	206.977697366
122.549339721	106.939002991	3264.68066406	133	M+H	500.0	1.0	121.542063269
179.99020587	43.9378013611	4947.69189453	134	M+H	500.0	1.0	178.982929418
267.171700893	93.5640029907	3395.37768555	135	M+H	500.0	1.0	266.164424441
796.552473408	95.0393981934	20219.0351562	136	M+H	500.0	1.0	795.545196956
213.04465427	83.2949981689	12198.9072266	137	M+H	500.0	1.0	212.037377818
176.013165779	20.5898990631	34935.9609375	138	M+H	500.0	1.0	175.005889327
221.016683026	99.4853973389	3502.47338867	139	M+H	500.0	1.0	220.009406574
350.326118836	95.0393981934	4267.68945312	140	M+H	500.0	1.0	349.318842384
225.995441982	45.4019012451	20383.7832031	141	M+H	500.0	1.0	224.98816553
228.195521115	93.5640029907	10500.0849609	142	M+H	500.0	1.0	227.188244663
82.5371576032	10.3701000214	12926.9794922	143	M+H	500.0	1.0	81.5298811513
250.17739384	95.0393981934	19415.21875	144	M+H	500.0	1.0	249.170117388
339.903616996	1.64971995354	17506.6992188	145	M+H	500.0	1.0	338.896340544
339.903626619	70.1874008179	14726.3974609	146	M+H	500.0	1.0	338.896350167
131.021605045	122.016998291	1739.3347168	147	M+H	500.0	1.0	130.014328593
330.915332779	123.532997131	1664.18920898	148	M+H	500.0	1.0	329.908056327
110.030473749	123.532997131	3349.1809082	149	M+H	500.0	1.0	109.023197297
301.14068229	80.3850021362	21442.3398438	150	M+H	500.0	1.0	300.133405838
301.140705178	16.200799942	12855.4033203	151	M+H	500.0	1.0	300.133428726
81.5205593518	11.8261003494	157678.9375	152	M+H	500.0	1.0	80.5132828998
81.5205716012	65.8140029907	168575.765625	153	M+H	500.0	1.0	80.5132951492
130.007797506	4.5570101738	9908.05078125	154	M+H	500.0	1.0	129.000521054
172.018198602	19.1273994446	41446.3164062	155	M+H	500.0	1.0	171.01092215
172.018200317	41.0222015381	39586.1484375	156	M+H	500.0	1.0	171.010923865
107.030883543	19.1273994446	39022.0585938	157	M+H	500.0	1.0	106.023607091
107.030880476	48.3241996765	39596.1328125	158	M+H	500.0	1.0	106.023604024
89.5066896006	1.64971995354	203892.265625	159	M+H	500.0	1.0	88.4994131486
177.995837043	35.1823005676	17588.7988281	160	M+H	500.0	1.0	176.988560591
73.5318253184	11.8261003494	23693.609375	161	M+H	500.0	1.0	72.5245488664
73.5318483684	54.1607017517	26459.9238281	162	M+H	500.0	1.0	72.5245719164
73.5318535299	86.2175979614	14984.4228516	163	M+H	500.0	1.0	72.5245770779
73.5318374594	42.479801178	25825.9433594	164	M+H	500.0	1.0	72.5245610074
197.000491539	1.64971995354	29047.8515625	165	M+H	500.0	1.0	195.993215087
197.000514366	38.0974998474	11679.8330078	166	M+H	500.0	1.0	195.993237914
220.934243135	62.8931999207	43628.921875	167	M+H	500.0	1.0	219.926966683
135.530280852	4.5570101738	14274.7119141	168	M+H	500.0	1.0	134.5230044
135.530251003	71.6352005005	9142.03417969	169	M+H	500.0	1.0	134.522974551
119.555413872	77.4677963257	13708.1513672	170	M+H	500.0	1.0	118.54813742
119.555385654	26.4251003265	9543.58789062	171	M+H	500.0	1.0	118.548109202
119.555402473	51.242401123	8880.66015625	172	M+H	500.0	1.0	118.548126021
145.034986661	17.6630001068	7353.77099609	173	M+H	500.0	1.0	144.027710209
662.499445778	177.886001587	2112.50366211	174	M+H	500.0	1.0	661.492169326
312.942616445	8.91858005524	33398.7265625	175	M+H	500.0	1.0	311.935339993
312.94264454	73.0955963135	29857.1015625	176	M+H	500.0	1.0	311.935368088
312.94261669	59.9841003418	23642.8320312	177	M+H	500.0	1.0	311.935340239
127.544099147	26.4251003265	34521.9765625	178	M+H	500.0	1.0	126.536822695
234.999857769	81.841796875	18661.3105469	179	M+H	500.0	1.0	233.992581317
111.038974728	22.0491008759	34697.8945312	180	M+H	500.0	1.0	110.031698276
111.038986813	59.9841003418	29668.2597656	181	M+H	500.0	1.0	110.031710361
143.039374934	74.556602478	17825.4667969	182	M+H	500.0	1.0	142.032098482
143.039419086	138.805999756	3833.875	183	M+H	500.0	1.0	142.032142634
143.039403884	90.618598938	13233.0019531	184	M+H	500.0	1.0	142.032127432
239.088633759	14.7405004501	11296.7119141	185	M+H	500.0	1.0	238.081357307
90.5258147095	27.8805999756	47930.5703125	186	M+H	500.0	1.0	89.5185382575
90.5258174195	42.479801178	50364.71875	187	M+H	500.0	1.0	89.5185409675
192.061476681	78.925201416	20721.078125	207	M+ACN+H	477	0.954	150.027651126
192.061417472	27.8805999756	12810.2617188	189	M+H	500.0	1.0	191.05414102
186.955969548	64.3547973633	8773.46875	190	M+H	500.0	1.0	185.948693096
153.032545276	17.6630001068	17743.6054688	191	M+H	500.0	1.0	152.025268824
227.982419352	55.6181983948	10192.0820312	192	M+H	500.0	1.0	226.9751429
180.98952922	3.10548996925	44537.4140625	193	M+H	500.0	1.0	179.982252768
154.989953709	1.64971995354	31673.9804688	194	M+H	500.0	1.0	153.982677257
102.532235575	7.46555995941	25003.7910156	195	M+H	500.0	1.0	101.524959123
102.532238676	71.6352005005	24825.75	196	M+H	500.0	1.0	101.524962224
102.532229524	41.0222015381	22813.2246094	197	M+H	500.0	1.0	101.524953072
102.532273582	90.618598938	20288.75	198	M+H	500.0	1.0	101.52499713
125.986109079	42.479801178	67038.8671875	199	M+H	500.0	1.0	124.978832627
94.5455089685	81.841796875	74390.8828125	200	M+H	500.0	1.0	93.5382325165
193.973522432	71.6352005005	140405.171875	201	M+H	500.0	1.0	192.96624598
193.973519963	32.2582015991	125683.679688	202	M+H	500.0	1.0	192.966243511
193.973481855	140.356994629	14816.0253906	203	M+H	500.0	1.0	192.966205403
193.973503405	20.5898990631	117267.84375	204	M+H	500.0	1.0	192.966226953
158.002659277	22.0491008759	60568.796875	205	M+H	500.0	1.0	156.995382825
158.002656547	8.91858005524	62926.5234375	206	M+H	500.0	1.0	156.995380095
151.035123812	74.556602478	166164.828125	207	M+H	500.0	1.0	150.02784736
98.5120059946	1.64971995354	33340.125	208	M+H	500.0	1.0	97.5047295426
173.029938187	83.2949981689	40215.359375	209	M+H	500.0	1.0	172.022661735
171.098792504	62.8931999207	8889.19335938	210	M+H	500.0	1.0	170.091516052
171.098786935	6.01026010513	7648.27392578	211	M+H	500.0	1.0	170.091510483
171.098768711	35.1823005676	7196.35205078	212	M+H	500.0	1.0	170.091492259
199.02920233	84.7524032593	77197.9609375	213	M+H	500.0	1.0	198.021925878
199.029108656	19.1273994446	31673.2988281	205	M+ACN+H	500	1.0	156.995283101
209.945736933	3.10548996925	65432.875	215	M+H	500.0	1.0	208.938460481
209.94573623	70.1874008179	39907.2226562	216	M+H	500.0	1.0	208.938459778
209.945725004	24.9655990601	43842.15625	217	M+H	500.0	1.0	208.938448552
580.210479443	286.199005127	1556.82409668	218	M+H	500.0	1.0	579.203202991
84.0929198404	292.226013184	2479.81445312	257	M+H	500	1.0	83.0856433884
498.225996951	293.734008789	1204.43212891	220	M+H	500.0	1.0	497.218720499
463.270526971	289.223999023	3890.08837891	236	M+HC13	497	0.994	461.259900519
500.283287919	290.721984863	8927.71582031	222	M+H	500.0	1.0	499.276011467
614.246967814	289.223999023	2614.34912109	255	M+HC13	500	1.0	612.236341362
95.043787313	22.0491008759	85650.7421875	224	M+H	500.0	1.0	94.036510861
554.242417936	287.718994141	5351.37792969	225	M+H	500.0	1.0	553.235141484
571.220719603	289.223999023	11859.7275391	332	M+HC13	499	0.998	569.210093151
638.205221895	290.721984863	2269.85693359	227	M+H	500.0	1.0	637.197945443
519.311381471	293.734008789	3531.34936523	228	M+H	471	0.942	518.304105019
540.273226526	290.721984863	4970.22998047	368	M+Na	500	1.0	517.284005446
540.289277936	287.718994141	5432.30371094	350	M+Na	484	0.968	517.300056856
572.224812708	287.718994141	2911.45947266	332	M+H2C13	498	0.996	569.210836256
1097.52953693	287.718994141	2492.53881836	232	M+H	500.0	1.0	1096.52226048
208.039146327	84.7524032593	97749.7421875	233	M+H	500.0	1.0	207.031869875
208.039078331	24.9655990601	32170.9902344	138	M+CH3OH+H	464	0.928	175.005587129
208.039100014	131.134002686	30900.1640625	235	M+H	500.0	1.0	207.031823562
462.267269661	292.226013184	12879.9414062	236	M+H	500.0	1.0	461.259993209
482.28575329	293.734008789	1711.70654297	240	M+HC13	500	1.0	480.275126838
1048.61373285	289.223999023	7237.140625	259	M+NH4	500	1.0	1030.57990729
445.119608566	295.247009277	2117.94287109	239	M+H	500.0	1.0	444.112332114
481.28104353	293.734008789	10801.1181641	240	M+H	500	1.0	480.273767078
500.295607231	292.226013184	8433.48730469	506	M+H2C13	445	0.89	497.281630779
554.175002003	293.734008789	5423.5625	242	M+H	500.0	1.0	553.167725551
561.265410664	293.734008789	4606.33300781	243	M+H	53	0.106	560.258134212
568.220858308	295.247009277	2045.16308594	244	M+H	500.0	1.0	567.213581856
702.211950953	295.247009277	4405.98193359	245	M+H	500.0	1.0	701.204674501
463.130847392	296.770996094	2373.79589844	246	M+H	500.0	1.0	462.12357094
532.998136643	293.734008789	1470.89001465	247	M+H	500.0	1.0	531.990860191
1033.59127199	290.721984863	9419.32910156	259	M+H2C13	500	1.0	1030.57729554
123.048635335	84.7524032593	87718.7578125	249	M+H	500.0	1.0	122.041358883
123.048636901	168.410995483	23732.515625	250	M+H	500.0	1.0	122.041360449
578.212341272	287.718994141	2390.08764648	251	M+H	500.0	1.0	577.205064821
615.238983051	290.721984863	4069.92211914	252	M+H	500.0	1.0	614.231706599
628.193432503	293.734008789	6173.48632812	253	M+H	500.0	1.0	627.186156051
517.269028116	289.223999023	6922.95556641	270	M+HC13	500	1.0	515.258401664
613.24425612	289.223999023	8718.65039062	255	M+H	500.0	1.0	612.236979668
1032.58985491	287.718994141	24838.4902344	259	M+HC13	499	0.998	1030.57922846
84.0925329527	292.226013184	2479.81445312	257	M+H	500	1.0	83.0852565007
535.333201994	289.223999023	27902.8671875	350	M+NH4	471	0.942	517.299376439
1031.58713421	290.721984863	42144.8046875	259	M+H	500.0	1.0	1030.57985776
536.322674937	290.721984863	7557.10449219	263	M+NH4	190	0.38	518.288849382
217.114585781	312.143005371	1738.30761719	261	M+H	500.0	1.0	216.107309329
342.158527321	309.079986572	2917.27319336	262	M+H	500.0	1.0	341.151250869
519.296363943	290.721984863	10252.6357422	368	M+HC13	447	0.894	517.285737491
201.175883717	307.54598999	3949.06079102	1426	M+H2C13	500	1.0	198.161907265
357.12276231	306.015014648	1707.80163574	265	M+H	500.0	1.0	356.115485858
454.17104534	312.143005371	2070.38696289	288	M+KC13	285	0.57	414.20453702
560.262280508	290.721984863	15666.3994141	530	M+2Na-H	498	0.996	515.291114799
569.221347653	290.721984863	4775.82910156	268	M+H	500.0	1.0	568.214071201
253.179897922	312.143005371	1540.95812988	269	M+H	500.0	1.0	252.17262147
516.266369084	287.718994141	24729.5820312	270	M+H	500.0	1.0	515.259092632
102.535378468	22.0491008759	174801.5625	271	M+H	500.0	1.0	101.528102016
343.022959377	316.75	3342.86547852	319	M+ACN+H	500	1.0	300.989133822
129.14269493	313.678985596	1354.73522949	273	M+H	500.0	1.0	128.135418478
217.106083521	312.143005371	2321.17626953	274	M+H	500.0	1.0	216.098807069
217.118869979	312.143005371	1747.89501953	275	M+H	500.0	1.0	216.111593527
217.148862963	313.678985596	3827.48950195	276	M+H	500.0	1.0	216.141586511
217.213242763	312.143005371	3402.33642578	277	M+H	500.0	1.0	216.205966311
256.666163155	312.143005371	4245.12792969	278	M+H	500.0	1.0	255.658886703
84.0831590736	310.611999512	10860.1220703	279	M+H	500.0	1.0	83.0758826216
217.187684796	312.143005371	6649.70507812	280	M+H	500.0	1.0	216.180408344
129.136837367	313.678985596	2444.97729492	281	M+H	500.0	1.0	128.129560915
197.094310666	313.678985596	2587.96728516	282	M+H	500.0	1.0	196.087034214
217.241222589	312.143005371	1472.4128418	283	M+H	500.0	1.0	216.233946137
217.243358895	312.143005371	1671.96899414	284	M+H	500.0	1.0	216.236082443
219.182755664	309.079986572	5452.70263672	285	M+H	500.0	1.0	218.175479212
84.0703785019	313.678985596	2355.12597656	286	M+H	500.0	1.0	83.06310205
217.144539154	312.143005371	3412.40039062	287	M+H	500.0	1.0	216.137262702
415.211254186	306.015014648	20783.4082031	288	M+H	500.0	1.0	414.203977734
416.214578905	307.54598999	5555.40527344	288	M+HC13	500	1.0	414.203952453
460.269291403	307.54598999	8489.51269531	290	M+H	500.0	1.0	459.262014951
167.01268019	74.556602478	628656.8125	291	M+H	500.0	1.0	166.005403739
167.012664455	48.3241996765	519841.28125	292	M+H	500.0	1.0	166.005388003
198.094479915	313.678985596	2056.66455078	293	M+H	500.0	1.0	197.087203463
217.217485341	312.143005371	2853.28393555	294	M+H	500.0	1.0	216.210208889
433.241425441	312.143005371	8627.75683594	326	M+HC13	500	1.0	431.230798989
212.967647383	309.079986572	1598.94067383	296	M+H	500.0	1.0	211.960370931
303.996995312	313.678985596	2517.95288086	297	M+H	500.0	1.0	302.98971886
217.140291085	312.143005371	3358.60083008	298	M+H	500.0	1.0	216.133014633
217.236745868	312.143005371	2451.99267578	299	M+H	500.0	1.0	216.229469416
319.104826642	312.143005371	3493.72949219	300	M+H	500.0	1.0	318.09755019
378.130936406	318.286010742	5511.47314453	301	M+H	500.0	1.0	377.123659954
190.108388883	315.214996338	2928.6550293	302	M+H	500.0	1.0	189.101112431
217.127474843	318.286010742	1118.80627441	303	M+H	500.0	1.0	216.120198391
225.195744994	318.286010742	1925.06018066	304	M+H	500.0	1.0	224.188468542
250.044648259	319.822998047	1515.67871094	305	M+H	484	0.968	249.037371807
335.141892377	318.286010742	2796.21264648	306	M+H	500.0	1.0	334.134615925
362.05578206	319.822998047	1635.23217773	307	M+H	500.0	1.0	361.048505608
453.166969976	309.079986572	6296.05371094	288	M+K	487	0.974	414.203811656
356.148806043	318.286010742	4014.96044922	309	M+H	500.0	1.0	355.141529591
217.226166589	312.143005371	2691.9140625	310	M+H	500.0	1.0	216.218890137
217.226136233	324.432006836	1367.16955566	311	M+H	500.0	1.0	216.218859781
225.031703476	307.54598999	5859.75048828	312	M+H	500.0	1.0	224.024427024
349.129155433	319.822998047	5557.98632812	313	M+H	500.0	1.0	348.121878981
71.0492302243	309.079986572	2617.66479492	314	M+H	500.0	1.0	70.0419537723
153.146490832	312.143005371	2225.05004883	551	M+ACN+H	76	0.152	111.112665277
192.065119512	318.286010742	4207.79296875	316	M+H	500.0	1.0	191.05784306
213.145456105	318.286010742	4356.76318359	468	M+Na	500	1.0	190.156235025
217.221879726	313.678985596	2493.90991211	318	M+H	500.0	1.0	216.214603274
301.996214518	313.678985596	8016.58496094	319	M+H	500.0	1.0	300.988938066
329.122783985	330.490997314	3700.0871582	320	M+H	500.0	1.0	328.115507533
345.084155497	327.484985352	2841.80444336	321	M+H	500.0	1.0	344.076879045
535.318290428	290.721984863	25943.0898438	368	M+NH4	467	0.934	517.284464873
139.111624209	330.490997314	1883.87158203	323	M+H	500.0	1.0	138.104347757
183.077782743	325.959991455	10407.2080078	324	M+H	500.0	1.0	182.070506291
221.075798122	324.432006836	6641.78076172	325	M+H	500.0	1.0	220.06852167
432.23781912	312.143005371	28737.7695312	326	M+H	500.0	1.0	431.230542668
129.119063095	313.678985596	2446.37768555	327	M+H	500.0	1.0	128.111786643
129.119031661	319.822998047	2032.70458984	328	M+H	489	0.978	128.111755209
189.606603749	312.143005371	10953.2275391	329	M+H	500.0	1.0	188.599327297
256.086690517	333.484985352	2759.62426758	384	M+HC13	500	1.0	254.076064065
343.138525299	324.432006836	3078.984375	331	M+H	500.0	1.0	342.131248848
570.217619981	290.721984863	34278.9179688	332	M+H	500.0	1.0	569.210343529
84.0705609699	329.006988525	2677.57861328	333	M+H	500.0	1.0	83.0632845179
90.9766072958	30.801700592	105765.710938	334	M+H	500.0	1.0	89.9693308438
117.05444346	322.899993896	1982.25744629	335	M+H	500.0	1.0	116.047167008
328.047494554	331.984008789	3181.19702148	336	M+H	500.0	1.0	327.040218102
338.144283506	327.484985352	2580.29125977	337	M+H	500.0	1.0	337.137007054
413.265868256	81.841796875	50424.7226562	338	M+H	500.0	1.0	412.258591804
195.993137168	3.10548996925	28262.8085938	339	M+H	500.0	1.0	194.985860716
209.018306242	325.959991455	6110.95019531	340	M+H	500.0	1.0	208.01102979
281.089257008	333.484985352	2543.37597656	464	M+Na	498	0.996	258.100035928
217.161659848	315.214996338	5663.73242188	342	M+H	500.0	1.0	216.154383396
171.156984385	309.079986572	13462.9082031	1253	M+HC13	69	0.138	169.146357933
181.988036337	1.64971995354	28486.3789062	344	M+H	500.0	1.0	180.980759885
186.545532882	337.933013916	2732.2590332	345	M+H	500.0	1.0	185.53825643
250.106870617	337.933013916	2322.69677734	346	M+H	500.0	1.0	249.099594165
279.083814295	334.976989746	2112.58862305	347	M+H	500.0	1.0	278.076537843
299.109759053	334.976989746	8246.75585938	348	M+H	500.0	1.0	298.102482601
335.03202869	336.455993652	2116.19750977	349	M+H	500.0	1.0	334.024752238
518.306414875	287.718994141	35438.5234375	350	M+H	338	0.676	517.299138423
