Peak Mass	RT	Intensity	Cluster	Transform	Freq.	Prob.	M
85.0646008348	5.91286993027	14342.3925781	54	M+H	500.0	1.0	84.0573243828
85.0645991999	32.9864997864	11594.2675781	55	M+H	500.0	1.0	84.0573227479
163.059776457	5.91286993027	13422.7890625	56	M+H	500.0	1.0	162.052500005
185.114270351	4.44947004318	13734.1855469	57	M+H	500.0	1.0	184.106993899
84.085170523	2.98342990875	37163.3164062	58	M+H	500.0	1.0	83.077894071
124.036712167	8.8597202301	13427.1289062	59	M+H	500.0	1.0	123.029435715
125.002338212	57.4706993103	4416.41064453	60	M+H	500.0	1.0	123.99506176
185.984455546	58.9995002747	3062.52441406	61	M+H	500.0	1.0	184.977179094
90.5300757467	60.5124015808	3524.64355469	62	M+H	500.0	1.0	89.5227992948
85.0818231102	65.1179962158	1607.50317383	63	M+H	500.0	1.0	84.0745466582
202.979450906	19.303899765	9472.01367188	64	M+H	500.0	1.0	201.972174454
240.047717386	57.4706993103	4457.44873047	214	M+IsoProp+H	500	1.0	178.982926057
70.5143189705	60.5124015808	8124.04150391	66	M+H	500.0	1.0	69.5070425185
86.7634642004	46.7272987366	3515.6887207	67	M+H	500.0	1.0	85.7561877484
120.980628104	8.8597202301	15293.4189453	68	M+H	500.0	1.0	119.973351652
120.980649346	31.4521007538	13340.4033203	69	M+H	500.0	1.0	119.973372894
219.04699078	5.91286993027	22650.6777344	70	M+H	500.0	1.0	218.039714328
309.203192439	2.98342990875	33521.2773438	71	M+H	500.0	1.0	308.195915988
84.0882173467	34.5223999023	17334.7207031	72	M+H	500.0	1.0	83.0809408947
84.088209735	10.3381004333	19892.3964844	73	M+H	500.0	1.0	83.080933283
84.0882104713	23.864200592	17724.7714844	74	M+H	500.0	1.0	83.0809340193
87.0039322513	4.44947004318	11926.1572266	75	M+H	500.0	1.0	85.9966557993
87.0039284755	45.1777992249	5311.54248047	76	M+H	500.0	1.0	85.9966520235
93.054548167	14.8187999725	9711.35839844	77	M+H	500.0	1.0	92.047271715
93.0545700891	39.0525016785	8576.94628906	78	M+H	500.0	1.0	92.0472936371
99.0830306944	63.5760002136	1645.67602539	79	M+H	500.0	1.0	98.0757542424
171.991413476	25.377199173	75590.9609375	80	M+H	500.0	1.0	170.984137024
171.991429722	57.4706993103	59662.171875	81	M+H	500.0	1.0	170.98415327
72.5352035372	63.5760002136	1727.55859375	82	M+H	500.0	1.0	71.5279270852
77.9987482362	7.3805398941	14029.5283203	289	M+ACN+2H	495	0.99	112.956394465
77.9987624838	63.5760002136	7714.01806641	290	M+ACN+2H	500	1.0	112.956422961
77.9987565279	51.3036003113	7253.23730469	85	M+H	500	1.0	76.9914800759
104.52318183	13.3200998306	14468.6796875	86	M+H	500.0	1.0	103.515905378
138.052281062	2.98342990875	16202.7734375	87	M+H	500.0	1.0	137.04500461
138.052297872	22.3426990509	12198.2587891	88	M+H	500.0	1.0	137.04502142
159.968856353	5.91286993027	88684.84375	89	M+H	500.0	1.0	158.961579901
159.968878446	51.3036003113	19702.0332031	90	M+H	500.0	1.0	158.961601994
94.0422436407	68.2182006836	5136.00927734	91	M+H	500.0	1.0	93.0349671887
213.017919576	31.4521007538	22544.3417969	92	M+H	489	0.978	212.010643124
239.161223736	1.54328000546	39849.7226562	93	M+H	500.0	1.0	238.153947284
252.961803689	51.3036003113	26603.171875	94	M+H	500.0	1.0	251.954527237
102.970011085	49.78099823	15545.4658203	95	M+H	500.0	1.0	101.962734633
102.970014205	8.8597202301	21200.015625	96	M+H	500.0	1.0	101.962737753
102.97001197	23.864200592	15412.1181641	97	M+H	500.0	1.0	101.962735518
92.5221914328	48.2634010315	11839.7363281	98	M+H	500.0	1.0	91.5149149808
92.5221745706	8.8597202301	9678.99609375	99	M+H	500.0	1.0	91.5148981186
102.012988251	82.3308029175	5816.80517578	100	M+H	500.0	1.0	101.005711799
123.043811503	1.54328000546	22725.3046875	101	M+H	500.0	1.0	122.036535051
341.583165382	75.9815979004	8618.70410156	102	M+H	500.0	1.0	340.57588893
100.024270018	60.5124015808	9456.77636719	103	M+H	500.0	1.0	99.016993566
115.473071105	79.1424026489	1645.03747559	104	M+H	500.0	1.0	114.465794653
120.023401019	57.4706993103	33439.625	105	M+H	500.0	1.0	119.016124567
329.058584194	75.9815979004	18338.7050781	106	M+H	500.0	1.0	328.051307742
79.0178585281	46.7272987366	142926.734375	107	M+H	500.0	1.0	78.0105820761
88.5090077264	4.44947004318	37156.5039062	108	M+H	500.0	1.0	87.5017312744
105.628801622	71.2931976318	2368.66967773	109	M+H	500.0	1.0	104.62152517
844.576441224	80.7335968018	3024.88891602	110	M+H	500.0	1.0	843.569164772
89.0082082584	5.91286993027	35225.2382812	111	M+H	500.0	1.0	88.0009318064
122.551033559	83.9273986816	4125.27587891	112	M+H	500.0	1.0	121.543757107
101.950407278	83.9273986816	5234.23388672	113	M+H	500.0	1.0	100.943130826
174.998765713	83.9273986816	5579.86914062	114	M+H	500.0	1.0	173.991489261
424.578301628	77.5505981445	4635.40820312	115	M+H	500.0	1.0	423.571025176
122.571196341	87.1457977295	2572.95556641	116	M+H	500.0	1.0	121.563919889
594.160360323	75.9815979004	34988.8867188	494	M+NH4	331	0.662	576.126534768
122.556491656	83.9273986816	2686.33447266	118	M+H	500.0	1.0	121.549215204
595.164041212	75.9815979004	12669.7597656	117	M+HC13	343	0.686	593.15341476
90.0083303153	5.91286993027	42808.4140625	120	M+H	500.0	1.0	89.0010538633
91.5045460138	2.98342990875	16869.9238281	121	M+H	500.0	1.0	90.4972695618
126.005176884	87.1457977295	2207.31811523	122	M+H	500.0	1.0	124.997900432
129.051988883	43.6423988342	23442.1933594	123	M+H	500.0	1.0	128.044712431
74.0334525095	52.8367004395	16070.4423828	124	M+H	500.0	1.0	73.0261760575
99.5121547104	2.98342990875	22214.640625	125	M+H	500.0	1.0	98.5048782584
109.100950457	48.2634010315	5168.18554688	126	M+H	500.0	1.0	108.093674005
109.100995141	87.1457977295	3803.48168945	127	M+H	500.0	1.0	108.093718689
101.980160213	88.763999939	1364.00549316	128	M+H	500.0	1.0	100.972883761
123.045360499	93.5879974365	10112.7988281	129	M+H	500.0	1.0	122.038084047
81.5176269518	91.9680023193	5461.89453125	130	M+H	500.0	1.0	80.5103504998
167.001686352	95.2086029053	3137.95776367	131	M+H	500.0	1.0	165.9944099
267.073482012	93.5879974365	1545.95532227	132	M+H	500.0	1.0	266.06620556
94.0350106632	87.1457977295	2332.24438477	133	M+H	500.0	1.0	93.0277342112
101.996757579	80.7335968018	2147.91601562	134	M+H	500.0	1.0	100.989481127
132.06237763	98.4227981567	3211.8059082	135	M+H	500.0	1.0	131.055101178
236.938129921	1.54328000546	18444.6542969	136	M+H	500.0	1.0	235.930853469
296.970356058	96.8208007812	5796.42333984	137	M+H	500.0	1.0	295.963079606
105.629036632	100.028999329	1164.64257812	138	M+H	500.0	1.0	104.62176018
123.544930591	93.5879974365	6259.21142578	139	M+H	500.0	1.0	122.537654139
159.023774295	83.9273986816	7117.19433594	140	M+H	500.0	1.0	158.016497843
167.033099204	104.90599823	6030.73095703	141	M+H	500.0	1.0	166.025822752
173.029962383	96.8208007812	2194.60058594	142	M+H	500.0	1.0	172.022685931
526.430254315	101.644996643	2320.9609375	143	M+H	500.0	1.0	525.422977863
82.5185959202	58.9995002747	9620.03808594	144	M+H	500.0	1.0	81.5113194682
82.5186085399	28.4062004089	8731.66699219	145	M+H	500.0	1.0	81.5113320879
107.03083452	2.98342990875	11962.6259766	146	M+H	500.0	1.0	106.023558068
107.0308141	62.0393981934	9737.7734375	147	M+H	500.0	1.0	106.023537648
107.030809432	29.9223003387	13665.8212891	148	M+H	500.0	1.0	106.02353298
148.018149003	26.8890991211	19780.2226562	149	M+H	500.0	1.0	147.010872551
148.018176831	57.4706993103	17860.984375	150	M+H	500.0	1.0	147.010900379
128.950456213	48.2634010315	6290.42724609	151	M+H	500.0	1.0	127.943179761
143.996637182	51.3036003113	141537.984375	152	M+H	500.0	1.0	142.98936073
143.996617202	23.864200592	140314.296875	153	M+H	500.0	1.0	142.98934075
275.06231884	96.8208007812	5066.89111328	154	M+H	500.0	1.0	274.055042388
321.239105954	103.26599884	2801.65380859	1789	M+KC13	499	0.998	281.272597634
452.103063859	103.26599884	20100.5390625	504	M+HC13	500	1.0	450.092437407
341.0815372	103.26599884	27399.8808594	157	M+H	500.0	1.0	340.074260748
341.081624549	75.9815979004	17787.7773438	158	M+H	500.0	1.0	340.074348097
341.582791292	101.644996643	12688.046875	159	M+H	500.0	1.0	340.57551484
467.073502564	103.26599884	9700.75683594	160	M+H	500.0	1.0	466.066226112
595.163799333	103.26599884	14802.4091797	387	M+NH4	180	0.36	577.129973778
835.18316284	103.26599884	3157.3894043	162	M+H	500.0	1.0	834.175886388
128.019046031	11.8219003677	58688.640625	163	M+H	500.0	1.0	127.011769579
128.019046907	39.0525016785	57792.0742188	1867	M+KC13	496	0.992	88.0525385865
243.135015928	103.26599884	8498.44335938	165	M+H	500.0	1.0	242.127739476
243.135188219	74.404800415	4700.07861328	166	M+H	500.0	1.0	242.127911767
329.058520041	103.26599884	17921.6640625	167	M+H	500.0	1.0	328.051243589
350.986708676	5.91286993027	45506.078125	168	M+H	500.0	1.0	349.979432224
792.161337845	103.26599884	7311.29443359	169	M+H	500.0	1.0	791.154061393
616.092402856	101.644996643	6597.16162109	493	M+KC13	463	0.926	576.125894536
82.0137515777	46.7272987366	13584.0195312	171	M+H	500.0	1.0	81.0064751257
216.099053579	111.605003357	1843.10644531	172	M+H	500.0	1.0	215.091777127
275.977872832	57.4706993103	33527.2148438	173	M+H	500.0	1.0	274.97059638
275.977830442	29.9223003387	27934.5429688	174	M+H	500.0	1.0	274.97055399
228.195409842	101.644996643	13748.5136719	175	M+H	500.0	1.0	227.18813339
369.583507347	103.26599884	15156.9150391	220	M+ACN+H	500	1.0	327.549681792
70.0126599402	46.7272987366	264989.875	177	M+H	500.0	1.0	69.0053834882
91.027416794	65.1179962158	30990.125	178	M+H	500.0	1.0	90.020140342
91.0274586768	114.994003296	3834.04492188	179	M+H	500.0	1.0	90.0201822248
441.297405121	103.26599884	5693.87548828	180	M+H	500.0	1.0	440.290128669
83.5359532437	32.9864997864	15986.0234375	181	M+H	500.0	1.0	82.5286767917
110.008557394	55.9339981079	26290.453125	182	M+H	500.0	1.0	109.001280942
337.044764483	116.709999084	4273.87109375	183	M+H	500.0	1.0	336.037488031
600.118696561	120.129997253	7857.36669922	184	M+H	500.0	1.0	599.111420109
83.0375286608	43.6423988342	16101.7353516	185	M+H	500.0	1.0	82.0302522088
385.291708785	114.994003296	3926.7331543	186	M+H	500.0	1.0	384.284432333
399.30736637	120.129997253	5841.98144531	187	M+H	500.0	1.0	398.300089918
74.5305742407	48.2634010315	39643.7578125	188	M+H	500.0	1.0	73.5232977887
74.5305696348	16.3094997406	34281.1914062	189	M+H	500.0	1.0	73.5232931828
199.987803696	93.5879974365	20186.1835938	190	M+H	500.0	1.0	198.980527244
358.05924712	118.428001404	2021.43359375	191	M+H	500.0	1.0	357.051970668
176.013147402	25.377199173	68998.6796875	192	M+H	500.0	1.0	175.00587095
176.0131723	57.4706993103	61644.0585938	193	M+H	500.0	1.0	175.005895848
176.013084564	93.5879974365	16555.65625	194	M+H	500.0	1.0	175.005808112
74.0322062196	46.7272987366	41129.4414062	195	M+H	500.0	1.0	73.0249297676
74.032196557	7.3805398941	24987.0859375	196	M+H	500.0	1.0	73.024920105
74.0322082086	98.4227981567	12268.6728516	197	M+H	500.0	1.0	73.0249317566
74.0322096564	60.5124015808	30910.625	198	M+H	500.0	1.0	73.0249332045
83.5170749539	57.4706993103	32335.0507812	199	M+H	500	1.0	82.5097985019
83.5170794339	8.8597202301	21924.2265625	200	M+H	500.0	1.0	82.5098029819
83.5170867487	23.864200592	28808.5332031	201	M+H	500.0	1.0	82.5098102967
83.5170876135	91.9680023193	9761.77832031	202	M+H	500.0	1.0	82.5098111615
83.5170773356	42.1067008972	30112.9882812	203	M+H	500.0	1.0	82.5098008836
83.517079716	57.4706993103	32335.0507812	199	M+H	500	1.0	82.509803264
225.995461086	11.8219003677	34657.734375	205	M+H	500.0	1.0	224.988184634
225.99544785	54.3899993896	38057.171875	206	M+H	500.0	1.0	224.988171398
225.995388881	93.5879974365	17993.3417969	207	M+H	500.0	1.0	224.988112429
225.995468294	65.1179962158	32914.6015625	208	M+H	500.0	1.0	224.988191842
615.089354776	103.26599884	23740.28125	493	M+K	500	1.0	576.126196456
615.089387679	120.129997253	12246.5761719	210	M+H	500.0	1.0	614.082111227
84.0773503506	14.8187999725	37032.8867188	211	M+H	500.0	1.0	83.0700738986
201.007910122	1.54328000546	33663.4765625	212	M+H	500.0	1.0	200.00063367
201.007937701	48.2634010315	27224.15625	213	M+H	500.0	1.0	200.000661249
179.990027346	55.9339981079	17332.9140625	214	M+H	500.0	1.0	178.982750894
198.000587509	55.9339981079	35966.984375	215	M+H	500.0	1.0	196.993311057
599.115279336	103.26599884	42641.6015625	493	M+Na	500	1.0	576.126058255
250.177297824	103.26599884	48595.46875	217	M+H	500.0	1.0	249.170021372
193.130839909	5.91286993027	22254.2539062	218	M+H	500.0	1.0	192.123563457
328.556993455	75.9815979004	46104.2890625	219	M+H	500.0	1.0	327.549717003
328.556938963	103.26599884	60773.015625	220	M+H	500.0	1.0	327.549662511
328.556853988	111.605003357	31020.6484375	221	M+H	500	1.0	327.549577536
355.281492278	103.26599884	11474.1679688	222	M+H	500.0	1.0	354.274215826
102.024374772	42.1067008972	7420.35546875	223	M+H	500.0	1.0	101.01709832
110.017304025	141.625	5364.06103516	224	M+H	500.0	1.0	109.010027573
165.982410174	141.625	1139.0267334	225	M+H	500.0	1.0	164.975133722
207.984932172	51.3036003113	55061.2695312	226	M+H	500.0	1.0	206.97765572
349.571875889	103.26599884	37663.1953125	227	M+H	500.0	1.0	348.564599437
349.5719988	87.1457977295	22223.3359375	228	M+H	500.0	1.0	348.564722348
84.9595006884	39.0525016785	42634.0	229	M+H	500.0	1.0	83.9522242365
102.030618036	85.5311965942	22079.3027344	230	M+H	500.0	1.0	101.023341584
102.030610404	29.9223003387	16957.1269531	231	M+H	500.0	1.0	101.023333952
361.594633001	103.26599884	22470.6972656	232	M+H	500.0	1.0	360.587356549
102.038901648	79.1424026489	15943.8476562	233	M+H	500.0	1.0	101.031625196
76.0837280391	7.3805398941	14867.2402344	234	M+H	500.0	1.0	75.0764515871
76.0837355267	57.4706993103	11855.0615234	235	M+H	500.0	1.0	75.0764590747
76.0837319519	28.4062004089	12456.8603516	236	M+H	500.0	1.0	75.0764554999
153.032503567	55.9339981079	17899.1015625	237	M+H	500.0	1.0	152.025227115
111.038978834	82.3308029175	19328.7011719	238	M+H	500.0	1.0	110.031702382
111.038980115	95.2086029053	18105.4101562	239	M+H	500.0	1.0	110.031703663
186.955944972	43.6423988342	35120.5	240	M+H	500.0	1.0	185.94866852
186.955902127	96.8208007812	12172.0664062	241	M+H	500.0	1.0	185.948625675
186.955918051	13.3200998306	45330.3476562	242	M+H	500.0	1.0	185.9486416
82.0222534463	39.0525016785	91310.7265625	243	M+H	500	1.0	81.0149769943
82.0222388746	46.7272987366	98617.796875	244	M+H	500.0	1.0	81.0149624226
82.0222932624	125.398002625	6741.47900391	245	M+H	500.0	1.0	81.0150168104
143.039358353	93.5879974365	57931.671875	246	M+H	500.0	1.0	142.032081901
143.039358824	58.9995002747	41657.625	247	M+H	500.0	1.0	142.032082372
311.255227827	103.26599884	5377.67089844	248	M+H	500.0	1.0	310.247951375
123.040163242	95.2086029053	13776.5410156	249	M+H	500.0	1.0	122.03288679
130.007754454	48.2634010315	38932.3398438	250	M+H	500.0	1.0	129.000478002
110.004174026	143.462997437	1368.91003418	251	M+H	500.0	1.0	108.996897574
70.4805039296	5.91286993027	5272.25683594	252	M+H	500.0	1.0	69.4732274776
70.4805425819	103.26599884	3769.40625	253	M+H	500.0	1.0	69.4732661299
102.037526107	46.7272987366	17771.9453125	254	M+H	500.0	1.0	101.030249655
102.039315038	58.9995002747	14534.5771484	255	M+H	500.0	1.0	101.032038586
102.040969471	83.9273986816	12751.2773438	256	M+H	500.0	1.0	101.033693019
102.040969857	8.8597202301	9961.48339844	257	M+H	500.0	1.0	101.033693405
102.040525016	57.4706993103	16208.7861328	258	M+H	500.0	1.0	101.033248564
102.040966341	31.4521007538	9513.62988281	259	M+H	500.0	1.0	101.033689889
110.024288614	163.899993896	4126.0078125	260	M+H	500.0	1.0	109.017012162
349.070186636	103.26599884	128425.710938	261	M+H	500.0	1.0	348.062910184
349.070278702	87.1457977295	68625.6796875	262	M+H	500.0	1.0	348.06300225
90.5068526499	2.98342990875	35546.9804688	263	M+H	500.0	1.0	89.4995761979
110.038225171	123.636001587	1174.66809082	264	M+H	500.0	1.0	109.030948719
158.961100541	1.54328000546	142614.984375	265	M+H	500.0	1.0	157.953824089
158.961116191	55.9339981079	103496.523438	266	M+H	500.0	1.0	157.953839739
82.5370879006	57.4706993103	133686.609375	267	M+H	500.0	1.0	81.5298114486
82.5370986536	23.864200592	124206.515625	268	M+H	500.0	1.0	81.5298222016
208.039043214	96.8208007812	26880.2246094	335	M+ACN+H	498	0.996	166.005217659
73.5318211782	60.5124015808	308051.90625	270	M+H	500.0	1.0	72.5245447262
73.5318163406	31.4521007538	278570.3125	271	M+H	500.0	1.0	72.5245398886
90.5257827597	39.0525016785	503682.0	272	M+H	500.0	1.0	89.5185063077
158.002696058	23.864200592	323618.3125	273	M+H	500.0	1.0	156.995419606
158.002712584	95.2086029053	264659.6875	274	M+H	500.0	1.0	156.995436132
199.029177753	93.5879974365	110958.53125	274	M+ACN+H	499	0.998	156.995352198
199.029059843	7.3805398941	27282.8613281	276	M+H	500.0	1.0	198.021783391
199.029092668	39.0525016785	25359.4960938	277	M+H	500.0	1.0	198.021816216
199.029083507	55.9339981079	27410.4042969	278	M+H	500.0	1.0	198.021807055
199.029152978	88.763999939	91198.3125	279	M+H	480	0.96	198.021876526
103.031582604	93.5879974365	17892.1171875	280	M+H	500.0	1.0	102.024306152
103.031616707	2.98342990875	13680.7880859	281	M+H	500.0	1.0	102.024340255
103.031619898	31.4521007538	13553.078125	282	M+H	500.0	1.0	102.024343446
103.031609944	55.9339981079	13915.1259766	283	M+H	500.0	1.0	102.024333492
103.031616934	83.9273986816	12511.4248047	284	M+H	500	1.0	102.024340482
151.035059238	39.0525016785	167759.140625	285	M+H	500.0	1.0	150.027782787
348.989623887	1.54328000546	50084.3554688	286	M+H	500.0	1.0	347.982347435
102.532169899	4.44947004318	32274.1953125	287	M+H	500.0	1.0	101.524893447
102.53219813	32.9864997864	26777.8867188	288	M+H	500.0	1.0	101.524921678
113.963543048	4.44947004318	67396.609375	289	M+H	500.0	1.0	112.956266596
113.963536003	60.5124015808	28420.1503906	290	M+H	500.0	1.0	112.956259551
94.5454929438	93.5879974365	106800.804688	291	M+H	500.0	1.0	93.5382164918
94.5454343671	1.54328000546	59259.6757812	292	M+H	500.0	1.0	93.5381579151
94.5454459241	39.0525016785	59857.0703125	293	M+H	500.0	1.0	93.5381694721
94.545444008	25.377199173	63586.8125	294	M+H	500.0	1.0	93.538167556
349.571509914	239.850006104	1867.07189941	295	M+H	500.0	1.0	348.564233462
114.558195299	93.5879974365	46854.5	296	M+H	500.0	1.0	113.550918847
242.283697366	137.960998535	13140.0888672	297	M+H	500.0	1.0	241.276420914
242.283679392	91.9680023193	7649.13378906	298	M+H	500.0	1.0	241.27640294
173.078082561	11.8219003677	37712.6914062	299	M+H	500.0	1.0	172.070806109
827.707692165	280.25	2890.39990234	300	M+H	500.0	1.0	826.700415713
903.738345698	268.695007324	2151.22265625	301	M+H	500.0	1.0	902.731069246
104.030076462	95.2086029053	62908.6445312	302	M+H	500.0	1.0	103.02280001
104.030056363	160.164993286	10783.9052734	303	M+H	500.0	1.0	103.022779911
878.725461503	278.322998047	1191.82873535	304	M+H	500.0	1.0	877.718185051
110.022257265	286.04598999	1975.96899414	305	M+H	500.0	1.0	109.014980813
125.986134373	57.4706993103	356744.6875	306	M+H	500.0	1.0	124.978857921
125.986116605	31.4521007538	303159.71875	307	M+H	500.0	1.0	124.978840153
125.985949556	226.442993164	3474.19897461	308	M+H	500.0	1.0	124.978673104
611.183502897	293.683013916	7396.14306641	309	M+H	496	0.992	610.176226445
856.20386565	293.683013916	2747.14526367	310	M+H	500.0	1.0	855.196589198
95.0437576454	93.5879974365	126062.09375	311	M+H	500.0	1.0	94.0364811934
95.0437487708	2.98342990875	75259.2421875	312	M+H	500.0	1.0	94.0364723188
95.0437463901	31.4521007538	69234.515625	313	M+H	500	1.0	94.0364699381
95.0437539591	54.3899993896	76272.046875	314	M+H	500.0	1.0	94.0364775071
95.0437386335	31.4521007538	69234.515625	313	M+H	500	1.0	94.0364621815
467.10151775	291.786987305	3090.0246582	316	M+H	500.0	1.0	466.094241298
707.166840238	289.881988525	5114.12255859	317	M+H	500.0	1.0	706.159563786
420.318319598	291.786987305	1870.54992676	318	M+H	500.0	1.0	419.311043146
708.510076351	302.82699585	4534.05566406	319	M+H	500.0	1.0	707.502799899
458.280409853	314.041992188	3585.64526367	320	M+H	497	0.994	457.273133401
111.121615958	307.665985107	4792.53857422	321	M+H	500.0	1.0	110.114339506
239.088587325	16.3094997406	54355.8125	322	M+H	500.0	1.0	238.081310873
239.088549071	34.5223999023	23886.8867188	323	M+H	500.0	1.0	238.081272619
239.088543185	95.2086029053	11975.2900391	324	M+H	500.0	1.0	238.081266733
299.293882062	306.07598877	1960.69433594	325	M+H	500.0	1.0	298.28660561
503.107279574	291.786987305	1691.05078125	326	M+H	500.0	1.0	502.100003122
594.160140245	103.26599884	50414.4492188	493	M+NH4	465	0.93	576.12631469
594.160041304	207.322998047	11754.3613281	328	M+H	500.0	1.0	593.152764852
594.160167497	180.770996094	10275.8125	329	M+H	500.0	1.0	593.152891045
594.160333284	120.129997253	27786.4375	330	M+H	500.0	1.0	593.153056832
594.159866124	228.354995728	10416.3154297	331	M+H	500.0	1.0	593.152589672
594.159806653	247.518997192	11921.6875	332	M+H	500.0	1.0	593.152530201
594.159791878	278.322998047	12526.7871094	333	M+H	500.0	1.0	593.152515426
709.513464332	301.134002686	2213.82202148	319	M+HC13	500	1.0	707.50283788
167.012655535	93.5879974365	509107.46875	335	M+H	500.0	1.0	166.005379083
167.012654804	57.4706993103	410353.28125	336	M+H	500.0	1.0	166.005378352
167.012396688	226.442993164	16007.9912109	337	M+H	500.0	1.0	166.005120236
167.012632417	39.0525016785	397480.84375	338	M+H	500.0	1.0	166.005355965
447.115803498	306.07598877	3655.17358398	339	M+H	500.0	1.0	446.108527046
557.094117428	291.786987305	3590.2421875	340	M+H	500.0	1.0	556.086840976
633.148972781	291.786987305	5486.98486328	341	M+H	500.0	1.0	632.141696329
660.289239159	302.82699585	1867.68920898	367	M+NaC13	500	1.0	636.296668079
84.0416523977	302.82699585	1471.70239258	343	M+H	500.0	1.0	83.0343759457
123.04857749	93.5879974365	79389.2109375	344	M+H	500.0	1.0	122.041301038
141.958455368	4.44947004318	321595.75	345	M+H	500.0	1.0	140.951178916
372.31829053	306.07598877	2473.2824707	346	M+H	500.0	1.0	371.311014078
452.32171153	307.665985107	2351.09008789	347	M+H	500	1.0	451.314435078
