Peak Mass	RT	Intensity	Cluster	Transform	Freq.	Prob.	M
113.016441886	14.236000061	37058.8046875	109	M+H	500.0	1.0	112.009165434
226.011579676	12.851099968	35016.7773438	110	M+H	56	0.112	225.004303224
287.888286514	18.3962001801	145447.765625	111	M+H	500.0	1.0	286.881010062
224.011171033	18.3962001801	97364.1328125	1218	M+ACN+H	404	0.808	181.977345478
271.915918627	21.1704998016	52832.2695312	113	M+H	500.0	1.0	270.908642175
84.0897449681	46.1601982117	66678.4140625	114	M+H	500.0	1.0	83.0824685161
84.0985923336	7.28586006165	22254.328125	115	M+H	500.0	1.0	83.0913158816
102.065899455	5.88645982742	18400.3574219	116	M+H	500.0	1.0	101.058623003
102.070740963	36.4422988892	20504.6035156	117	M+H	500.0	1.0	101.063464511
102.070713568	1.72051000595	19362.6855469	118	M+H	500.0	1.0	101.063437116
102.070736102	21.1704998016	17964.9980469	119	M+H	500.0	1.0	101.06345965
102.076932491	3.11053991318	24691.0117188	120	M+H	500.0	1.0	101.069656039
102.065211771	53.1054992676	19090.3808594	121	M+H	500.0	1.0	101.057935319
102.074875503	37.8261985779	24191.2792969	122	M+H	500.0	1.0	101.067599051
102.074861201	3.11053991318	29121.9082031	123	M+H	500.0	1.0	101.067584749
110.518289954	14.236000061	94095.3046875	124	M+H	500.0	1.0	109.511013502
84.1760175473	46.1601982117	3942.79370117	125	M+H	500.0	1.0	83.1687410953
121.127089296	48.9407997131	8595.25	126	M+H	500.0	1.0	120.119812844
352.983362191	54.4949989319	6162.40380859	127	M+H	500.0	1.0	351.976085739
84.0416964512	51.7173995972	9790.54101562	128	M+H	500.0	1.0	83.0344199992
102.076280176	55.888999939	24034.0449219	129	M+H	500.0	1.0	101.069003725
139.962901906	15.6185998917	47475.4101562	130	M+H	500.0	1.0	138.955625454
84.1745740415	60.0617980957	3401.4753418	131	M+H	500.0	1.0	83.1672975895
118.942382341	14.236000061	63976.4726562	132	M+H	500.0	1.0	117.935105889
158.963597377	61.4550018311	8149.47363281	133	M+H	500.0	1.0	157.956320925
90.5068099111	15.6185998917	74626.9453125	134	M+H	500.0	1.0	89.4995334591
102.049998824	79.4736022949	16011.984375	135	M+H	500.0	1.0	101.042722372
202.015626762	15.6185998917	100837.015625	314	M+IsoProp+H	500	1.0	140.950835432
81.5221286858	55.888999939	6261.52099609	137	M+H	500.0	1.0	80.5148522338
187.963614545	14.236000061	95193.3671875	138	M+H	500.0	1.0	186.956338093
84.1236190805	57.2784996033	8670.015625	139	M+H	500.0	1.0	83.1163426285
111.521574252	19.7838001251	57792.34375	140	M+H	426	0.852	110.5142978
113.963426282	15.6185998917	165784.625	141	M+H	500.0	1.0	112.95614983
312.942496446	19.7838001251	42495.1015625	113	M+ACN+H	499	0.998	270.908670891
84.1037399705	8.68152046204	17133.09375	143	M+H	500.0	1.0	83.0964635185
84.1039197079	57.2784996033	17976.0917969	144	M+H	500.0	1.0	83.0966432559
84.1089100515	10.0686998367	13692.3300781	145	M+H	500.0	1.0	83.1016335995
84.1090972116	46.1601982117	13685.0634766	146	M+H	500.0	1.0	83.1018207596
84.1120237011	8.68152046204	11691.6699219	147	M+H	500.0	1.0	83.1047472491
102.099761893	4.49880981445	41351.7734375	148	M+H	500.0	1.0	101.092485441
102.099783342	26.7122993469	51621.984375	149	M+H	500.0	1.0	101.09250689
193.13076968	62.8446006775	11709.375	150	M+H	500.0	1.0	192.123493228
100.111716165	67.0014038086	6640.4375	151	M+H	500.0	1.0	99.1044397127
84.1053160955	8.68152046204	17325.6328125	152	M+H	500.0	1.0	83.0980396435
84.1053475972	65.6147994995	14426.6210938	153	M+H	500.0	1.0	83.0980711452
84.1055295557	51.7173995972	14406.8320312	154	M+H	500.0	1.0	83.0982531037
187.132454565	69.774597168	7193.07226562	155	M+H	500.0	1.0	186.125178113
268.042074373	64.2294006348	8656.00390625	156	M+H	500.0	1.0	267.034797921
84.0830705513	14.236000061	135436.109375	157	M+H	500.0	1.0	83.0757940993
84.1764461304	72.5447998047	4126.72460938	158	M+H	500.0	1.0	83.1691696784
105.003066479	32.2700004578	19104.1328125	159	M+H	500.0	1.0	103.995790027
79.0752889089	69.774597168	20874.3339844	160	M+H	500.0	1.0	78.0680124569
79.075332378	3.11053991318	17301.6464844	161	M+H	500.0	1.0	78.0680559261
79.0752998503	54.4949989319	19421.7480469	162	M+H	500.0	1.0	78.0680233984
84.0581998887	15.6185998917	20179.3535156	163	M+H	500.0	1.0	83.0509234367
84.0581946173	43.3783988953	21063.6347656	164	M+H	500.0	1.0	83.0509181653
252.961656587	69.774597168	18471.4628906	165	M+H	500.0	1.0	251.954380135
79.0177865522	41.9893989563	38028.8984375	166	M+H	500.0	1.0	78.0105101002
84.0685607427	3.11053991318	38801.0039062	167	M+H	500.0	1.0	83.0612842907
84.0685854273	55.888999939	30900.7910156	168	M+H	500.0	1.0	83.0613089753
102.054150181	78.0894012451	10833.0410156	169	M+H	500.0	1.0	101.046873729
148.975310234	60.0617980957	28991.1660156	170	M+H	500.0	1.0	147.968033782
148.975361002	39.2128982544	29190.8183594	171	M+H	500.0	1.0	147.96808455
186.043315552	18.3962001801	24208.9902344	229	M+IsoProp+H	500	1.0	124.978524222
70.0126030258	61.4550018311	46592.8515625	173	M+H	500.0	1.0	69.0053265738
70.012596617	1.72051000595	51827.8710938	174	M+H	500.0	1.0	69.005320165
82.9993201299	82.2294006348	19070.9511719	175	M+H	500.0	1.0	81.9920436779
84.0567140937	36.4422988892	17869.0195312	176	M+H	431	0.862	83.0494376417
84.0567038487	41.9893989563	18326.4609375	177	M+H	500.0	1.0	83.0494273967
84.0623655639	43.3783988953	18953.125	178	M+H	500.0	1.0	83.0550891119
84.0703345151	10.0686998367	44639.7539062	179	M+H	500.0	1.0	83.0630580631
84.0773951755	11.4597997665	104567.648438	180	M+H	500.0	1.0	83.0701187235
84.0776759258	51.7173995972	112207.429688	181	M+H	500.0	1.0	83.0703994739
84.0919520595	25.3262996674	35988.71875	182	M+H	500.0	1.0	83.0846756075
84.0918557413	57.2784996033	36517.1796875	183	M+H	500.0	1.0	83.0845792893
84.0970339402	11.4597997665	24885.5957031	184	M+H	500.0	1.0	83.0897574882
84.0972261874	51.7173995972	23716.1542969	185	M+H	500.0	1.0	83.0899497354
120.023333812	62.8446006775	18374.6660156	186	M+H	500.0	1.0	119.01605736
120.023323451	1.72051000595	16597.5742188	187	M+H	500.0	1.0	119.016046999
120.980551095	41.9893989563	43504.3320312	188	M+H	500.0	1.0	119.973274643
738.065865146	79.4736022949	21125.3808594	189	M+H	500.0	1.0	737.058588694
829.945894367	78.0894012451	21465.5761719	190	M+H	500.0	1.0	828.938617915
70.4475023984	1.72051000595	16044.0322266	191	M+H	500.0	1.0	69.4402259464
84.0484246475	64.2294006348	10608.3564453	192	M+H	500.0	1.0	83.0411481955
84.0547251035	28.0993995667	14924.0966797	193	M+H	500.0	1.0	83.0474486515
84.0638605223	4.49880981445	140252.015625	194	M+H	500.0	1.0	83.0565840703
136.952901684	18.3962001801	312484.21875	195	M+H	500.0	1.0	135.945625232
136.952849905	37.8261985779	92913.4921875	196	M+H	500.0	1.0	135.945573453
82.0223532687	67.0014038086	45444.546875	197	M+H	500.0	1.0	81.0150768167
82.0223301215	4.49880981445	44422.3320312	198	M+H	500.0	1.0	81.0150536695
84.039631791	71.1600036621	8148.41210938	199	M+H	500.0	1.0	83.032355339
84.0506708113	73.9301986694	10811.1230469	200	M+H	500.0	1.0	83.0433943593
90.0082576959	15.6185998917	158695.9375	201	M+H	500.0	1.0	89.0009812439
159.968883371	14.236000061	988110.5	202	M+H	500.0	1.0	158.961606919
227.069711047	79.4736022949	5622.11181641	389	M+IsoProp+H	500	1.0	166.004919717
664.259273738	78.0894012451	22007.5546875	204	M+H	500.0	1.0	663.251997286
84.1312928102	76.7022018433	5000.82763672	205	M+H	500.0	1.0	83.1240163582
128.018900244	58.6679000854	46584.5039062	206	M+H	500.0	1.0	127.011623792
128.018922268	11.4597997665	39976.921875	207	M+H	500.0	1.0	127.011645816
128.018922758	25.3262996674	40692.6367188	208	M+H	500.0	1.0	127.011646307
143.039302192	79.4736022949	31072.9257812	209	M+H	500.0	1.0	142.03202574
143.99646841	32.2700004578	102124.546875	210	M+H	500.0	1.0	142.989191958
830.071693225	84.9815979004	20995.8964844	211	M+H	500.0	1.0	829.064416773
83.0953547699	87.7332000732	6819.83398438	212	M+H	500.0	1.0	82.0880783179
102.022484481	82.2294006348	12351.1523438	213	M+H	500.0	1.0	101.015208029
102.047942865	82.2294006348	15704.2519531	214	M+H	500.0	1.0	101.040666413
737.620244368	90.4800033569	39489.46875	215	M+H	500.0	1.0	736.612967916
82.5371401901	39.2128982544	49760.6835938	216	M+H	500.0	1.0	81.5298637381
82.5371428564	5.88645982742	43616.546875	217	M+H	500.0	1.0	81.5298664044
83.0774670555	89.1065979004	16302.7314453	218	M+H	500.0	1.0	82.0701906035
84.0904777445	79.4736022949	31813.8476562	219	M+H	500.0	1.0	83.0832012925
106.028724138	83.604598999	8423.13867188	220	M+H	500.0	1.0	105.021447686
159.023682176	83.604598999	10148.2011719	221	M+H	500.0	1.0	158.016405724
737.842134942	89.1065979004	37100.9804688	222	M+H	500.0	1.0	736.83485849
737.953504236	82.2294006348	28739.421875	223	M+H	500.0	1.0	736.946227784
79.989683203	86.358001709	15376.5185547	224	M+H	500.0	1.0	78.982406751
83.1150403781	84.9815979004	4777.71923828	225	M+H	500.0	1.0	82.1077639262
122.552950201	82.2294006348	11579.3994141	226	M+H	500.0	1.0	121.545673749
90.5257201791	60.0617980957	227247.71875	227	M+H	500.0	1.0	89.5184437271
109.999303467	91.8534011841	13097.3994141	228	M+H	500.0	1.0	108.992027015
125.985967798	17.0058994293	83447.0546875	229	M+H	500.0	1.0	124.978691346
125.985950128	64.2294006348	78100.046875	230	M+H	500.0	1.0	124.978673676
171.991263089	53.1054992676	88585.7421875	231	M+H	500.0	1.0	170.983986637
171.991239855	33.6618995667	83324.921875	232	M+H	500.0	1.0	170.983963403
82.9792947352	97.3476028442	6252.72363281	233	M+H	500.0	1.0	81.9720182832
83.104144289	87.7332000732	5880.4140625	234	M+H	500.0	1.0	82.096867837
122.125339877	62.8446006775	59935.1015625	235	M+H	500.0	1.0	121.118063425
81.5205611	41.9893989563	837211.0625	236	M+H	500.0	1.0	80.513284648
81.5205500158	1.72051000595	843677.875	237	M+H	500.0	1.0	80.5132735638
83.0491459088	90.4800033569	28185.5722656	238	M+H	500.0	1.0	82.0418694568
103.111382304	1.72051000595	169398.953125	239	M+H	500.0	1.0	102.104105852
82.0587036435	87.7332000732	8171.38427734	240	M+H	500.0	1.0	81.0514271915
83.0238729985	89.1065979004	8578.13867188	241	M+H	500.0	1.0	82.0165965465
83.0468851838	87.7332000732	34453.8984375	242	M+H	500.0	1.0	82.0396087318
83.1025887749	83.604598999	7472.56884766	243	M+H	500.0	1.0	82.0953123229
83.1119623214	93.2256011963	5729.96630859	244	M+H	500.0	1.0	82.1046858694
438.378702407	93.2256011963	5767.91455078	245	M+H	500.0	1.0	437.371425955
83.0542011725	90.4800033569	56688.4921875	246	M+H	500.0	1.0	82.0469247205
83.0663864139	91.8534011841	64876.9101562	247	M+H	500.0	1.0	82.0591099619
83.0827363316	93.2256011963	11845.1015625	248	M+H	500.0	1.0	82.0754598796
83.0850801888	93.2256011963	12382.5996094	249	M+H	500.0	1.0	82.0778037368
108.494924593	97.3476028442	8010.27392578	250	M+H	500.0	1.0	107.487648141
83.0114807537	93.2256011963	7606.00634766	251	M+H	500.0	1.0	82.0042043017
83.014319822	91.8534011841	7625.24316406	252	M+H	500.0	1.0	82.00704337
83.0155371043	93.2256011963	8005.08544922	253	M+H	500.0	1.0	82.0082606523
83.0211200124	93.2256011963	9348.52734375	254	M+H	500.0	1.0	82.0138435604
83.0586788754	87.7332000732	120416.335938	255	M+H	500.0	1.0	82.0514024235
88.8929565381	95.9723968506	6388.50634766	256	M+H	500.0	1.0	87.8856800861
214.021311874	93.2256011963	10542.9833984	257	M+H	500.0	1.0	213.014035422
83.0378872954	84.9815979004	12594.7109375	258	M+H	500.0	1.0	82.0306108434
83.0180549615	87.7332000732	11439.0830078	259	M+H	500.0	1.0	82.0107785096
83.0199554946	93.2256011963	8541.82226562	260	M+H	500.0	1.0	82.0126790426
83.026194807	93.2256011963	9885.63867188	261	M+H	500.0	1.0	82.018918355
83.0728803675	90.4800033569	31584.5117188	262	M+H	500.0	1.0	82.0656039155
109.983148293	94.5983963013	7318.64453125	263	M+H	500.0	1.0	108.975871841
110.026395374	98.7257995605	47676.328125	264	M+H	500.0	1.0	109.019118922
451.099966321	89.1065979004	17692.2148438	265	M+H	500.0	1.0	450.092689869
83.0363457064	89.1065979004	14428.7070312	266	M+H	500.0	1.0	82.0290692544
83.0647462007	93.2256011963	86902.0234375	267	M+H	500.0	1.0	82.0574697487
110.027937135	100.108001709	37177.0273438	268	M+H	500.0	1.0	109.020660683
110.040339078	108.398002625	22658.1914062	269	M+H	500.0	1.0	109.033062626
73.5317768317	48.9407997131	133586.890625	270	M+H	500.0	1.0	72.5245003797
76.9129465751	95.9723968506	4293.14599609	271	M+H	500.0	1.0	75.9056701232
83.0325424192	93.2256011963	13425.4482422	272	M+H	500.0	1.0	82.0252659672
110.001121468	111.166999817	19275.1367188	273	M+H	500.0	1.0	108.993845016
110.056571411	98.7257995605	6915.17089844	274	M+H	500.0	1.0	109.049294959
174.001001684	105.627998352	5023.74951172	275	M+H	500.0	1.0	172.993725232
109.975000724	97.3476028442	6956.71582031	276	M+H	500.0	1.0	108.967724272
109.991842885	97.3476028442	10823.6308594	277	M+H	500.0	1.0	108.984566433
110.054256942	100.108001709	8646.546875	278	M+H	500.0	1.0	109.04698049
123.550316808	104.246002197	8100.49707031	279	M+H	500.0	1.0	122.543040356
88.8461495387	95.9723968506	9305.97363281	280	M+H	500.0	1.0	87.8388730867
117.523018835	111.166999817	7962.19189453	281	M+H	500.0	1.0	116.515742383
152.600506542	105.627998352	5211.15869141	282	M+H	500.0	1.0	151.59323009
179.506254089	105.627998352	12565.2587891	283	M+H	500.0	1.0	178.498977637
109.998798534	108.398002625	20721.78125	284	M+H	500.0	1.0	108.991522082
110.038759656	90.4800033569	15075.2636719	285	M+H	500.0	1.0	109.031483204
196.016359833	102.866996765	16178.0449219	424	M+ACN+H	500	1.0	153.982534278
302.913787666	105.627998352	5888.41357422	287	M+H	500.0	1.0	301.906511214
531.386917627	102.866996765	8471.54785156	288	M+H	500.0	1.0	530.379641175
123.04017234	107.013999939	7990.20947266	289	M+H	500.0	1.0	122.032895888
83.0343737723	93.2256011963	13272.1679688	290	M+H	500.0	1.0	82.0270973203
109.993498651	98.7257995605	9568.11523438	291	M+H	500.0	1.0	108.986222199
139.773729508	95.9723968506	7626.58154297	292	M+H	500.0	1.0	138.766453056
221.993733567	111.166999817	4974.38330078	293	M+H	500.0	1.0	220.986457115
357.056581007	102.866996765	55849.109375	294	M+H	500.0	1.0	356.049304555
357.558050085	112.551002502	17683.3710938	295	M+H	500.0	1.0	356.550773633
377.569855264	107.013999939	53676.4570312	296	M+H	500.0	1.0	376.562578812
152.994492473	108.398002625	9677.63476562	297	M+H	500.0	1.0	151.987216021
83.0705374901	89.1065979004	33107.6171875	298	M+H	500.0	1.0	82.0632610381
88.50897891	21.1704998016	138266.375	299	M+H	500.0	1.0	87.501702458
88.5089922896	97.3476028442	30432.9804688	300	M+H	500.0	1.0	87.5017158376
102.043058	40.5993995667	19041.1269531	301	M+H	500.0	1.0	101.035781548
110.063459501	97.3476028442	7596.25292969	302	M+H	500.0	1.0	109.056183049
140.950933872	115.330001831	9245.11425781	303	M+H	500.0	1.0	139.94365742
109.998771987	116.717002869	16286.1591797	304	M+H	500	1.0	108.991495535
193.503718864	107.013999939	28499.9238281	305	M+H	500.0	1.0	192.496442412
110.044925834	97.3476028442	10985.8867188	306	M+H	500.0	1.0	109.037649382
77.8218728579	102.866996765	6728.57421875	307	M+H	500.0	1.0	76.8145964059
88.5090780762	116.717002869	19252.2285156	308	M+H	500.0	1.0	87.5018016242
175.491535438	109.783996582	24676.9277344	309	M+H	500.0	1.0	174.484258986
183.988045568	17.0058994293	162633.796875	1218	M+HC13	500	1.0	181.977419116
183.988129824	102.866996765	57491.515625	311	M+H	500	1.0	182.980853372
349.070409379	89.1065979004	46146.1992188	312	M+H	500.0	1.0	348.063132927
443.334240303	129.229995728	12450.0029297	313	M+H	500.0	1.0	442.326963851
141.958367067	15.6185998917	1132965.5	314	M+H	500.0	1.0	140.951090615
186.980526689	14.236000061	111908.203125	315	M+H	500.0	1.0	185.973250237
90.0083460978	93.2256011963	29678.3828125	316	M+H	500.0	1.0	89.0010696458
84.1268731324	141.82800293	3039.80566406	317	M+H	500.0	1.0	83.1195966804
102.116488812	144.634994507	6556.3515625	318	M+H	500.0	1.0	101.10921236
791.155796358	140.429992676	5678.30908203	319	M+H	500.0	1.0	790.148519906
109.524066476	93.2256011963	35850.8632812	320	M+H	500.0	1.0	108.516790024
457.349954134	147.457000732	6367.50244141	321	M+H	500.0	1.0	456.342677682
106.045454842	93.2256011963	28919.8183594	1255	M+HC13	500	1.0	104.03482839
167.033432285	151.701004028	4476.94970703	323	M+H	500.0	1.0	166.026155833
339.34468588	150.281997681	6671.36328125	324	M+H	500.0	1.0	338.337409428
570.457578564	148.867996216	9681.85742188	325	M+H	500.0	1.0	569.450302112
369.297097452	150.281997681	6862.2578125	326	M+H	500.0	1.0	368.289821
111.54906185	60.0617980957	79009.6484375	327	M+H	500.0	1.0	110.541785398
111.54902476	21.1704998016	64234.5195312	328	M+H	500.0	1.0	110.541748308
111.577437016	100.108001709	9216.45410156	329	M+H	500.0	1.0	110.570160564
111.577406168	143.229995728	4949.65478516	330	M+H	500.0	1.0	110.570129716
125.529234029	95.9723968506	46526.5742188	331	M+H	500.0	1.0	124.521957577
129.535453152	93.2256011963	17975.5390625	300	M+ACN+H	476	0.952	87.5016275969
129.535455141	111.166999817	17782.0117188	308	M+ACN+H	69	0.138	87.5016295855
176.013075654	82.2294006348	112174.640625	334	M+H	500.0	1.0	175.005799202
176.013018632	5.88645982742	76345.765625	335	M+H	500.0	1.0	175.00574218
176.013075208	107.013999939	58136.6484375	336	M+H	500.0	1.0	175.005798756
176.013009956	37.8261985779	80104.9140625	337	M+H	500.0	1.0	175.005733504
176.013012692	71.1600036621	72700.2421875	338	M+H	500.0	1.0	175.00573624
176.013035378	23.9398994446	76469.5	339	M+H	500.0	1.0	175.005758926
213.017758952	25.3262996674	71433.8984375	340	M+H	500	1.0	212.0104825
213.017909835	82.2294006348	161702.8125	341	M+H	500.0	1.0	212.010633383
184.985163993	18.3962001801	307888.875	342	M+H	500.0	1.0	183.977887541
184.98527478	98.7257995605	81743.0390625	343	M+H	500.0	1.0	183.977998328
83.0747992796	89.1065979004	21368.640625	344	M+H	500.0	1.0	82.0675228276
378.571476038	174.470001221	5040.04150391	345	M+H	500.0	1.0	377.564199586
