Peak Mass	RT	Intensity	Cluster	Transform	Freq.	Prob.	M
396.881707789	37.5023002625	5651.44677734	44	M+H	500.0	1.0	395.874431337
119.025280476	8.99664020538	16401.3613281	45	M+H	500.0	1.0	118.018004024
91.5046648116	8.99664020538	22265.0898438	46	M+H	500.0	1.0	90.4973883596
141.954535546	39.018901825	3127.1940918	47	M+H	500.0	1.0	140.947259094
183.981648523	42.0485992432	6213.22265625	48	M+H	500.0	1.0	182.974372071
102.004409977	19.4554004669	5128.35546875	49	M+H	500.0	1.0	100.997133525
102.06791672	49.6277008057	5772.20654297	50	M+H	500.0	1.0	101.060640268
166.984830921	42.0485992432	2751.88085938	51	M+H	500.0	1.0	165.977554469
182.992684586	19.4554004669	11725.3496094	52	M+H	500.0	1.0	181.985408134
73.5488840079	45.0820007324	1866.20935059	53	M+H	500.0	1.0	72.541607556
99.0138104283	22.4498004913	8554.93847656	54	M+H	500.0	1.0	98.0065339763
99.0137734988	39.018901825	6779.06201172	55	M+H	500.0	1.0	98.0064970468
100.510060283	7.52748012543	12850.6552734	56	M+H	500.0	1.0	99.5027838308
102.012998684	46.5964012146	12336.0507812	57	M+H	500.0	1.0	101.005722232
181.98808038	10.4772996902	29747.6113281	58	M+H	500.0	1.0	180.980803928
102.018929336	48.1152000427	11433.5498047	59	M+H	500.0	1.0	101.011652884
103.094479903	3.16605997086	19701.8417969	4247	M+HC13	500	1.0	101.083853451
287.888689599	22.4498004913	30729.65625	61	M+H	500.0	1.0	286.881413147
102.081822487	43.5651016235	4062.80981445	62	M+H	500.0	1.0	101.074546035
102.08181881	25.447599411	3932.81738281	63	M+H	500.0	1.0	101.074542358
170.957336601	48.1152000427	2913.44262695	64	M+H	471	0.942	169.950060149
90.520640522	55.70470047	3127.35180664	65	M+H	500.0	1.0	89.51336407
231.971014414	54.1871986389	3469.33837891	66	M+H	500.0	1.0	230.963737962
148.975464785	54.1871986389	9749.20117188	67	M+H	500.0	1.0	147.968188333
90.5325675969	57.2251014709	1908.45251465	68	M+H	500.0	1.0	89.525291145
156.01394441	1.74828994274	17594.453125	69	M+H	500.0	1.0	155.006667959
230.889876177	48.1152000427	5813.31787109	70	M+H	500.0	1.0	229.882599725
87.0040529016	28.4524993896	12631.2861328	100	M+ACN+2H	499	0.998	130.967003796
77.9987999815	20.9498004913	19356.0117188	72	M+H	500.0	1.0	76.9915235295
77.9987810824	34.4770011902	22523.4902344	369	M+ACN+2H	500	1.0	112.956460158
81.5081900776	46.5964012146	2930.69580078	74	M+H	500.0	1.0	80.5009136256
157.122217056	58.745300293	3706.15917969	75	M+H	500.0	1.0	156.114940604
105.003137774	37.5023002625	9383.47265625	76	M+H	500.0	1.0	103.995861322
142.961720212	23.9477005005	13284.9580078	712	M+HC13	467	0.934	140.95109376
142.961700542	10.4772996902	9641.60644531	78	M+H	500.0	1.0	141.95442409
127.111585321	58.745300293	3798.20800781	79	M+H	500.0	1.0	126.104308869
99.5311759391	1.74828994274	26706.421875	80	M+H	500.0	1.0	98.5238994871
99.5311512872	35.9897003174	16122.7451172	81	M+H	500.0	1.0	98.5238748352
144.999947387	8.99664020538	8076.40820312	82	M+H	500.0	1.0	143.992670935
171.991615985	1.74828994274	206755.140625	83	M+H	500.0	1.0	170.984339533
171.99157074	43.5651016235	129299.703125	84	M+H	500.0	1.0	170.984294288
171.991593207	28.4524993896	142619.96875	85	M+H	500.0	1.0	170.984316755
91.5238271751	57.2251014709	2123.05859375	65	M+HC13	500	1.0	89.5132007231
99.5122826333	8.99664020538	30670.3847656	87	M+H	500.0	1.0	98.5050061814
99.5123133525	49.6277008057	12406.6435547	88	M+H	500.0	1.0	98.5050369005
120.980758947	25.447599411	37677.5273438	89	M+H	500.0	1.0	119.973482495
130.016649823	28.4524993896	13986.3408203	90	M+H	500.0	1.0	129.009373371
162.007134901	25.447599411	19507.5898438	89	M+ACN+H	500	1.0	119.973309346
172.977232353	22.4498004913	17331.6699219	92	M+H	500.0	1.0	171.969955901
83.037521238	54.1871986389	16126.5410156	93	M+H	500.0	1.0	82.030244786
83.0375405203	16.4449005127	13094.8544922	94	M+H	500.0	1.0	82.0302640684
92.522309835	49.6277008057	10591.140625	95	M+H	500.0	1.0	91.515033383
92.5222905144	11.9595003128	8946.796875	96	M+H	500.0	1.0	91.5150140624
92.5223090698	25.447599411	9957.31445312	97	M+H	500.0	1.0	91.5150326178
100.024357128	22.4498004913	12372.7597656	98	M+H	500.0	1.0	99.0170806758
129.051949477	32.9644012451	11385.1708984	99	M+H	500.0	1.0	128.044673025
131.97407277	25.447599411	18932.7910156	100	M+H	500.0	1.0	130.966796318
131.974048603	49.6277008057	13305.1035156	101	M+H	500.0	1.0	130.966772151
159.969037257	23.9477005005	199565.046875	102	M+H	500.0	1.0	158.961760805
159.969003113	43.5651016235	121325.804688	103	M+H	500.0	1.0	158.961726661
90.0069867751	22.4498004913	21826.3515625	104	M+H	500.0	1.0	88.9997103231
102.970056825	57.2251014709	28834.1621094	105	M+H	500.0	1.0	101.962780373
102.970056111	14.9352998734	26617.4003906	106	M+H	500.0	1.0	101.962779659
144.020380757	70.8377990723	6359.58789062	107	M+H	500.0	1.0	143.013104305
148.018274022	28.4524993896	26317.8046875	108	M+H	500.0	1.0	147.01099757
239.161572552	3.16605997086	25957.828125	109	M+H	500.0	1.0	238.1542961
239.161617314	51.1437988281	18977.9609375	110	M+H	500.0	1.0	238.154340862
239.161590286	26.9515991211	25332.0449219	111	M+H	500.0	1.0	238.154313834
79.0179072333	55.70470047	96013.734375	112	M+H	500.0	1.0	78.0106307813
79.0179147386	19.4554004669	90657.703125	113	M+H	500.0	1.0	78.0106382866
81.0699571021	66.3102035522	2790.59912109	114	M+H	500.0	1.0	80.0626806501
83.5359007413	60.2597999573	18506.4101562	115	M+H	500.0	1.0	82.5286242893
83.5358826	20.9498004913	15754.2392578	116	M+H	500.0	1.0	82.5286061481
90.0052569727	26.9515991211	12170.8916016	117	M+H	500.0	1.0	88.9979805208
186.980736208	14.9352998734	35590.234375	118	M+H	500.0	1.0	185.973459756
87.080453177	54.1871986389	9744.52148438	119	M+H	500.0	1.0	86.073176725
101.936810819	70.8377990723	1778.98693848	120	M+H	500.0	1.0	100.929534367
139.963066499	34.4770011902	27209.90625	121	M+H	500.0	1.0	138.955790047
236.938443509	3.16605997086	46184.0742188	122	M+H	500.0	1.0	235.931167057
90.5069475693	13.4467000961	53659.734375	123	M+H	500.0	1.0	89.4996711173
81.5278396542	64.7987976074	2978.02416992	124	M+H	500.0	1.0	80.5205632022
89.0597044714	55.70470047	24312.6914062	125	M+H	500.0	1.0	88.0524280194
91.02751317	39.018901825	27932.8085938	126	M+H	500.0	1.0	90.020236718
101.096249874	60.2597999573	41155.7617188	127	M+H	500.0	1.0	100.088973422
101.096216849	11.9595003128	34084.5546875	128	M+H	500.0	1.0	100.088940397
200.995493427	10.4772996902	48458.4414062	129	M+H	500.0	1.0	199.988216975
200.995457525	23.9477005005	46750.6601562	102	M+ACN+H	500	1.0	158.96163197
339.345112993	75.4224014282	5764.87792969	944	M+HC13	500	1.0	337.334486541
75.080447104	37.5023002625	26605.2871094	132	M+H	500.0	1.0	74.0731706521
75.0804371522	11.9595003128	23673.5039062	133	M+H	500.0	1.0	74.0731607002
75.0804373285	25.447599411	23810.4277344	134	M+H	500.0	1.0	74.0731608766
81.5161029897	72.3588027954	5942.17480469	135	M+H	500.0	1.0	80.5088265377
302.144289889	73.8911972046	2759.53149414	136	M+H	500.0	1.0	301.137013437
101.965049437	70.8377990723	2189.74267578	137	M+H	500.0	1.0	100.957772985
276.65909225	80.026802063	6541.37548828	138	M+H	500.0	1.0	275.651815798
288.9218872	81.5675964355	3353.75756836	139	M+H	500.0	1.0	287.914610748
70.0127032153	55.70470047	177413.21875	140	M+H	500.0	1.0	69.0054267633
70.0127005684	19.4554004669	165346.046875	141	M+H	500.0	1.0	69.0054241164
103.050148923	1.74828994274	74565.7890625	142	M+H	500.0	1.0	102.042872471
103.050114527	52.6703987122	36644.5546875	143	M+H	500.0	1.0	102.042838075
89.0083239429	17.9566001892	38381.875	144	M+H	500.0	1.0	88.0010474909
239.088818424	34.4770011902	12079.0488281	145	M+H	500.0	1.0	238.081541972
73.0648563765	19.4554004669	41156.5195312	146	M+H	500.0	1.0	72.0575799245
102.007793927	46.5964012146	6896.04101562	147	M+H	500.0	1.0	101.000517475
143.996770142	52.6703987122	328866.0	148	M+H	500.0	1.0	142.98949369
143.996764852	22.4498004913	322352.46875	149	M+H	500.0	1.0	142.9894884
293.970453666	84.6671981812	3062.42260742	150	M+H	500.0	1.0	292.963177214
309.203598906	1.74828994274	38662.9101562	151	M+H	500.0	1.0	308.196322454
224.627752281	90.8730010986	2940.99438477	152	M+H	500.0	1.0	223.620475829
82.0137911992	61.7700004578	9543.41601562	153	M+H	500.0	1.0	81.0065147472
191.538292739	90.8730010986	1805.70397949	154	M+H	500.0	1.0	190.531016287
123.052097937	98.6819992065	1550.39562988	155	M+H	500.0	1.0	122.044821485
84.0637083534	7.52748012543	48850.2578125	156	M+H	500.0	1.0	83.0564319014
122.513870784	106.512001038	2226.23217773	157	M+H	500.0	1.0	121.506594332
167.514555064	108.085998535	3254.36889648	158	M+H	500.0	1.0	166.507278612
122.516580193	112.807998657	2155.09448242	159	M+H	500.0	1.0	121.509303741
271.916338618	29.9484996796	74471.875	160	M+H	500.0	1.0	270.909062166
185.114464055	1.74828994274	20970.6367188	161	M+H	500.0	1.0	184.107187603
90.0084167837	20.9498004913	67728.890625	162	M+H	500.0	1.0	89.0011403317
250.177703928	123.945999146	2020.06298828	163	M+H	500.0	1.0	249.170427476
185.023188121	52.6703987122	46390.875	148	M+ACN+H	500	1.0	142.989362566
227.124717347	133.664001465	1541.47839355	165	M+H	500.0	1.0	226.117440895
297.239851613	135.29800415	2033.19616699	166	M+H	500.0	1.0	296.232575161
74.032245948	109.661003113	7924.96875	167	M+H	500.0	1.0	73.024969496
74.0322413404	29.9484996796	39154.859375	168	M+H	500.0	1.0	73.0249648884
152.035900175	63.2831993103	32718.3632812	169	M+H	500.0	1.0	151.028623723
158.961216139	7.52748012543	148167.5	170	M+H	500.0	1.0	157.953939687
213.018094282	23.9477005005	71311.59375	85	M+ACN+H	476	0.952	170.984268727
74.5306088915	45.0820007324	52702.078125	172	M+H	500.0	1.0	73.5233324395
74.5306122005	34.4770011902	51496.7382812	173	M+H	500.0	1.0	73.5233357485
101.095848101	138.583999634	2873.62939453	174	M+H	500.0	1.0	100.088571649
176.01327814	45.0820007324	87325.5625	175	M+H	500.0	1.0	175.006001688
176.013237599	108.085998535	17396.1269531	176	M+H	500.0	1.0	175.005961147
560.520937054	146.929992676	5552.50292969	177	M+H	500.0	1.0	559.513660602
164.533684738	86.2170028687	12317.5683594	178	M+H	500.0	1.0	163.526408287
159.006002281	49.6277008057	12732.4326172	179	M+H	500.0	1.0	157.998725829
84.9596549865	32.9644012451	65254.3320312	180	M+H	500.0	1.0	83.9523785345
84.9596735939	108.085998535	7797.91601562	181	M+H	500.0	1.0	83.9523971419
179.990177843	63.2831993103	31757.9296875	182	M+H	500.0	1.0	178.982901391
179.990145709	106.512001038	23187.7128906	183	M+H	500.0	1.0	178.982869257
179.990185413	32.9644012451	25953.671875	184	M+H	500.0	1.0	178.982908961
179.990158921	87.7661972046	28452.6074219	185	M+H	500.0	1.0	178.982882469
179.990196256	49.6277008057	31033.1757812	186	M+H	500.0	1.0	178.982919804
82.0222589832	40.5317001343	101381.320312	187	M+H	500.0	1.0	81.0149825312
82.0222671398	34.4770011902	99136.0390625	188	M+H	467	0.934	81.0149906878
82.0222874566	95.5625991821	21864.3515625	189	M+H	500.0	1.0	81.0150110046
153.032613249	43.5651016235	34626.6953125	190	M+H	500.0	1.0	152.025336797
166.991372145	158.809997559	1758.14465332	191	M+H	500.0	1.0	165.984095693
198.00078185	63.2831993103	80686.3828125	192	M+H	500.0	1.0	196.993505398
198.000761765	106.512001038	27944.8027344	193	M+H	500.0	1.0	196.993485313
198.00074249	20.9498004913	58071.8007812	194	M+H	500	1.0	196.993466038
198.000777942	49.6277008057	71391.9609375	195	M+H	500.0	1.0	196.99350149
285.962460698	66.3102035522	18754.0234375	196	M+H	500.0	1.0	284.955184246
94.8866902585	25.447599411	4244.81982422	197	M+H	500.0	1.0	93.8794138066
94.8866836897	67.8155975342	3558.99536133	198	M+H	500.0	1.0	93.8794072377
94.8867136635	37.5023002625	4077.38989258	199	M+H	500.0	1.0	93.8794372115
111.039029145	54.1871986389	211037.484375	200	M+H	500.0	1.0	110.031752693
275.978178619	60.2597999573	128662.140625	201	M+H	500.0	1.0	274.970902167
275.978152682	7.52748012543	95253.796875	202	M+H	500.0	1.0	274.97087623
275.978135854	16.4449005127	88228.921875	203	M+H	500	1.0	274.970859402
275.978152763	34.4770011902	94621.1171875	204	M+H	500.0	1.0	274.970876311
275.978131516	114.384002686	36338.0898438	205	M+H	500.0	1.0	274.970855064
110.023593419	145.253005981	16513.4335938	206	M+H	500.0	1.0	109.016316967
110.023584058	106.512001038	12532.6035156	207	M+H	500.0	1.0	109.016307606
110.023580221	181.649002075	20868.2578125	328	M+H	500	1.0	109.016303769
103.036956961	3.16605997086	18432.6367188	209	M+H	500.0	1.0	102.029680509
103.036949022	70.8377990723	17537.5527344	210	M+H	500	1.0	102.02967257
103.036933449	123.945999146	11071.7851562	211	M+H	500.0	1.0	102.029656997
103.036900983	95.5625991821	13141.5185547	212	M+H	500.0	1.0	102.029624531
257.967519857	63.2831993103	94068.28125	213	M+H	500.0	1.0	256.960243405
257.967525408	29.9484996796	76452.7265625	214	M+H	500.0	1.0	256.960248956
257.967391386	119.154998779	19875.4375	215	M+H	500.0	1.0	256.960114934
109.041701501	69.3257980347	18722.4414062	216	M+H	500.0	1.0	108.034425049
109.041707126	25.447599411	9497.74609375	217	M+H	500.0	1.0	108.034430674
109.041701523	103.371002197	12445.0087891	218	M+H	500.0	1.0	108.034425071
109.041701788	86.2170028687	13369.6210938	219	M+H	500.0	1.0	108.034425336
225.995643921	46.5964012146	71418.6484375	220	M+H	500.0	1.0	224.988367469
225.995642652	17.9566001892	66172.4375	221	M+H	500.0	1.0	224.9883662
225.995625587	32.9644012451	66510.859375	222	M+H	500.0	1.0	224.988349135
82.5370819806	55.70470047	127200.84375	223	M+H	500.0	1.0	81.5298055286
82.5370873094	16.4449005127	119601.25	224	M+H	500.0	1.0	81.5298108574
82.5370849789	32.9644012451	117436.5625	225	M+H	500.0	1.0	81.529808527
89.5067772496	29.9484996796	1237359.25	226	M+H	500.0	1.0	88.4995007977
102.801282619	94.0019989014	6723.28417969	227	M+H	500.0	1.0	101.794006167
182.551738985	90.8730010986	10269.4023438	228	M+H	500.0	1.0	181.544462533
95.5454393485	43.5651016235	19728.7109375	229	M+H	500.0	1.0	94.5381628965
95.5454489276	69.3257980347	18867.8515625	230	M+H	500.0	1.0	94.5381724756
130.007828324	52.6703987122	49342.9960938	231	M+H	500.0	1.0	129.000551872
130.007815991	97.1184005737	28313.4296875	232	M+H	500.0	1.0	129.000539539
130.007803144	114.384002686	21925.0371094	233	M+H	500.0	1.0	129.000526692
81.5196879098	190.75	4314.96484375	234	M+H	500.0	1.0	80.5124114578
154.485509671	26.9515991211	62134.4296875	235	M+H	500.0	1.0	153.478233219
154.485462022	108.085998535	12477.5039062	236	M+H	500.0	1.0	153.47818557
171.034260519	69.3257980347	39030.0898438	237	M+H	500.0	1.0	170.026984067
171.034265609	26.9515991211	27853.6835938	238	M+H	500.0	1.0	170.026989157
115.058645879	72.3588027954	22613.1015625	239	M+H	500.0	1.0	114.051369427
118.981894938	158.809997559	1972.5369873	240	M+H	500.0	1.0	117.974618486
73.5318559975	55.70470047	381596.625	241	M+H	500.0	1.0	72.5245795455
73.5318561224	20.9498004913	380722.3125	242	M+H	500.0	1.0	72.5245796704
73.5318475904	101.808998108	83504.7109375	243	M+H	500.0	1.0	72.5245711384
73.531842382	117.551002502	61079.5820312	244	M+H	500.0	1.0	72.52456593
110.011970026	178.06300354	10582.1679688	245	M+H	500.0	1.0	109.004693574
109.970996349	211.117996216	1512.97753906	246	M+H	500.0	1.0	108.963719897
123.040205684	72.3588027954	27790.1503906	247	M+H	500.0	1.0	122.032929232
123.040190584	28.4524993896	15800.0146484	248	M+H	500.0	1.0	122.032914132
123.040182685	108.085998535	19062.46875	249	M+H	500.0	1.0	122.032906233
123.040186124	146.929992676	7329.71777344	250	M+H	500.0	1.0	122.032909672
123.040208627	58.745300293	16843.4882812	251	M+H	500.0	1.0	122.032932175
123.040199464	80.026802063	21719.3300781	252	M+H	500	1.0	122.032923012
88.5091049283	25.447599411	69793.6171875	253	M+H	500.0	1.0	87.5018284763
88.5091112824	35.9897003174	66819.5546875	254	M+H	500.0	1.0	87.5018348304
143.039456146	70.8377990723	93922.671875	255	M+H	500.0	1.0	142.032179694
103.031623536	3.16605997086	34848.0234375	256	M+H	500.0	1.0	102.024347084
110.518463765	22.4498004913	26134.4707031	257	M+H	500.0	1.0	109.511187313
110.518485017	157.098999023	25383.796875	258	M+H	500.0	1.0	109.511208565
110.518454019	123.945999146	22825.1015625	259	M+H	500.0	1.0	109.511177567
110.518573124	207.371002197	24734.7714844	260	M+H	500.0	1.0	109.511296672
110.518461394	13.4467000961	17496.0722656	261	M+H	500	1.0	109.511184943
110.518535775	222.378997803	24622.0703125	262	M+H	500.0	1.0	109.511259323
124.543417431	80.026802063	36871.2148438	263	M+H	500.0	1.0	123.536140979
199.029289231	106.512001038	224785.140625	299	M+ACN+H	500	1.0	156.995463676
199.029206879	28.4524993896	50842.078125	265	M+H	500.0	1.0	198.021930427
207.985171398	64.7987976074	95746.2421875	266	M+H	500.0	1.0	206.977894946
207.985133824	46.5964012146	79925.4453125	267	M+H	500.0	1.0	206.977857372
207.985145416	94.0019989014	77781.9921875	268	M+H	500.0	1.0	206.977868964
207.985176883	58.745300293	88106.2265625	269	M+H	475	0.95	206.977900431
174.99879013	25.447599411	54225.7695312	270	M+H	500.0	1.0	173.991513678
174.998789898	69.3257980347	51741.4570312	271	M+H	500.0	1.0	173.991513446
174.998801741	16.4449005127	42734.1210938	272	M+H	500	1.0	173.991525289
174.998767655	51.1437988281	43727.6835938	273	M+H	500.0	1.0	173.991491203
174.99878956	83.1156005859	45706.0039062	274	M+H	500.0	1.0	173.991513108
94.5435311047	3.16605997086	16409.8027344	275	M+H	500.0	1.0	93.5362546527
94.5435762051	117.551002502	20735.0917969	276	M+H	500.0	1.0	93.5362997531
94.5435542832	42.0485992432	20053.5644531	277	M+H	500.0	1.0	93.5362778312
94.5435889899	89.317199707	20372.8066406	278	M+H	500.0	1.0	93.5363125379
94.5435433268	140.242996216	9963.65039062	279	M+H	500.0	1.0	93.5362668748
94.5435308086	35.9897003174	14428.0634766	280	M+H	462	0.924	93.5362543566
115.557118905	220.496002197	2526.62768555	281	M+H	500.0	1.0	114.549842453
90.5066580949	224.264007568	3326.69140625	282	M+H	500.0	1.0	89.4993816429
123.045510819	111.228996277	27192.9648438	283	M+H	500.0	1.0	122.038234367
123.045530793	72.3588027954	25029.4316406	284	M+H	500.0	1.0	122.038254341
123.045502036	3.16605997086	13385.5332031	285	M+H	500.0	1.0	122.038225584
123.045521242	32.9644012451	19758.9882812	286	M+H	500.0	1.0	122.03824479
123.045495689	153.684005737	12514.3583984	287	M+H	500.0	1.0	122.038219237
123.04552873	84.6671981812	27886.546875	288	M+H	500.0	1.0	122.038252278
190.540379483	84.6671981812	32484.921875	289	M+H	500.0	1.0	189.533103031
190.540408063	125.551002502	25224.6152344	290	M+H	500.0	1.0	189.533131611
655.31524792	237.48500061	3830.77416992	291	M+H	500.0	1.0	654.307971468
110.011208574	201.774993896	12359.4697266	292	M+H	500.0	1.0	109.003932122
110.011216645	146.929992676	8643.87304688	293	M+H	500.0	1.0	109.003940193
110.011249651	101.808998108	5922.36865234	294	M+H	500.0	1.0	109.003973199
110.011181439	239.378005981	9721.38085938	295	M+H	500.0	1.0	109.003904987
656.317943735	235.593002319	1708.64172363	291	M+HC13	500	1.0	654.307317283
151.035209618	34.4770011902	375224.71875	297	M+H	500.0	1.0	150.027933166
158.002812766	17.9566001892	349453.25	298	M+H	500.0	1.0	156.995536314
158.002790266	104.935997009	232512.75	299	M+H	500.0	1.0	156.995513814
655.315551337	248.891998291	3340.95166016	300	M+H	500.0	1.0	654.308274885
242.283977489	103.371002197	10193.5859375	301	M+H	500.0	1.0	241.276701037
125.986195888	34.4770011902	555389.625	302	M+H	500.0	1.0	124.978919436
125.986195209	58.745300293	567834.875	303	M+H	500.0	1.0	124.978918757
90.5258553106	19.4554004669	502016.15625	304	M+H	500.0	1.0	89.5185788586
90.5258630881	254.621994019	1663.21643066	305	M+H	500.0	1.0	89.5185866361
110.013508428	237.48500061	13150.7460938	306	M+H	500.0	1.0	109.006231976
110.01351292	185.257003784	14245.4375	307	M+H	500.0	1.0	109.006236468
110.01369734	216.742004395	13422.84375	308	M+H	500.0	1.0	109.006420888
110.013512413	256.536987305	11422.0927734	309	M+H	500.0	1.0	109.006235961
81.5205722947	57.2251014709	1717443.875	310	M+H	500.0	1.0	80.5132958428
81.5205821177	29.9484996796	1667051.0	311	M+H	500.0	1.0	80.5133056657
208.039226523	84.6671981812	110574.078125	312	M+H	500.0	1.0	207.031950071
397.984922472	266.127990723	2780.45214844	313	M+H	500.0	1.0	396.97764602
102.532294746	69.3257980347	69217.21875	314	M+H	500.0	1.0	101.525018294
102.532324295	190.75	9294.87011719	315	M+H	500.0	1.0	101.525047843
102.532294755	117.551002502	46377.609375	316	M+H	500.0	1.0	101.525018303
449.149133315	275.731994629	2224.93286133	317	M+H	500.0	1.0	448.141856863
104.030112248	63.2831993103	126867.414062	318	M+H	500.0	1.0	103.022835796
104.030134947	28.4524993896	114084.523438	319	M+H	500.0	1.0	103.022858495
104.030134155	13.4467000961	108475.921875	320	M+H	500.0	1.0	103.022857703
104.03010334	84.6671981812	119286.0	321	M+H	500.0	1.0	103.022826888
104.030102679	114.384002686	95977.359375	322	M+H	500.0	1.0	103.022826227
110.015849237	214.865997314	17850.2617188	323	M+H	500.0	1.0	109.008572785
110.015893964	243.175994873	18538.9785156	324	M+H	500.0	1.0	109.008617512
110.023569595	201.774993896	18108.2734375	325	M+H	500.0	1.0	109.016293143
110.023572846	262.286987305	15237.828125	326	M+H	500.0	1.0	109.016296394
110.023596377	228.033996582	19556.1796875	327	M+H	500.0	1.0	109.016319925
110.023569064	181.649002075	20868.2578125	328	M+H	500	1.0	109.016292612
110.067738267	222.378997803	1391.21704102	329	M+H	500.0	1.0	109.060461815
308.616899766	288.169006348	2211.62841797	330	M+H	500.0	1.0	307.609623314
555.246520639	288.169006348	2205.65063477	397	M+HC13	500	1.0	553.235894187
703.212166695	289.690002441	3937.71411133	439	M+HC13	495	0.99	701.201540243
306.627594651	286.618011475	2724.22753906	524	M+ACN+2H	487	0.974	570.214087295
309.628882062	286.618011475	3746.06201172	334	M+H	500.0	1.0	308.62160561
678.222368465	289.690002441	5445.44921875	335	M+H	500.0	1.0	677.215092013
1053.56596164	289.690002441	6360.70507812	500	M+Na	500	1.0	1030.57674056
83.0540201067	291.20199585	2768.57495117	337	M+H	500.0	1.0	82.0467436547
84.0706198287	291.20199585	1808.55175781	338	M+H	500.0	1.0	83.0633433767
94.5456386663	103.371002197	195026.875	339	M+H	500.0	1.0	93.5383622143
94.545635192	69.3257980347	227493.890625	340	M+H	500.0	1.0	93.53835874
94.5456084781	13.4467000961	175810.78125	341	M+H	500.0	1.0	93.5383320262
94.5456360955	114.384002686	166390.21875	342	M+H	500.0	1.0	93.5383596436
309.130431625	289.690002441	9523.10449219	343	M+H	500.0	1.0	308.123155173
482.285350772	289.690002441	5525.93603516	632	M+H2C13	500	1.0	479.27137432
483.276541733	289.690002441	1668.36437988	460	M+HC13	499	0.998	481.265915281
501.300158022	289.690002441	3963.4543457	346	M+H	158	0.316	500.29288157
507.720440282	289.690002441	3050.3671875	347	M+H	500.0	1.0	506.71316383
518.270071076	289.690002441	1926.91223145	470	M+HC13	500	1.0	516.259444624
