Peak Mass	RT	Intensity	Cluster	Transform	Freq.	Prob.	M
102.029106405	42.8004989624	21173.7382812	63	M+H	500.0	1.0	101.021829953
102.038984534	12.0380001068	18085.0898438	64	M+H	500.0	1.0	101.031708082
110.009559161	26.6692008972	12283.4863281	65	M+H	500.0	1.0	109.002282709
110.009521871	45.763999939	9846.38378906	66	M+H	500.0	1.0	109.002245419
110.009424171	66.6498031616	6351.52001953	67	M+H	500.0	1.0	109.002147719
437.908588726	68.1485977173	5669.93603516	68	M+H	500.0	1.0	436.901312274
90.0913493512	4.72068023682	68618.5234375	69	M+H	500.0	1.0	89.0840728992
90.0913391725	14.9677000046	35181.546875	70	M+H	500.0	1.0	89.0840627205
134.986621378	54.6727981567	2756.81640625	71	M+H	500.0	1.0	133.979344926
134.986660859	22.2805995941	3913.31738281	72	M+H	500.0	1.0	133.979384407
148.975554828	22.2805995941	20381.4042969	73	M+H	500.0	1.0	147.968278376
148.975550925	10.5795001984	18938.9648438	74	M+H	500.0	1.0	147.968274473
187.963839285	31.0468006134	19355.8085938	75	M+H	500.0	1.0	186.956562833
187.9638146	45.763999939	9844.99609375	76	M+H	500.0	1.0	186.956538148
187.963773346	22.2805995941	14445.5263672	77	M+H	500	1.0	186.956496894
70.0126941573	65.1432037354	16579.7929688	78	M+H	500.0	1.0	69.0054177053
70.0126946998	4.72068023682	14639.5839844	79	M+H	500.0	1.0	69.0054182478
79.017874645	41.3237991333	13246.2509766	80	M+H	500.0	1.0	78.010598193
79.0178657984	7.65581989288	9905.08984375	81	M+H	500.0	1.0	78.0105893464
79.0178755972	22.2805995941	12723.2597656	82	M+H	500.0	1.0	78.0105991452
84.0838497055	41.3237991333	4468.87060547	83	M+H	500.0	1.0	83.0765732535
84.0863852043	38.3773002625	2482.10864258	84	M+H	500.0	1.0	83.0791087523
88.0392418203	71.1383972168	2635.60302734	85	M+H	500.0	1.0	87.0319653683
90.5069876317	1.79752004147	15126.3330078	86	M+H	500.0	1.0	89.4997111797
99.5122939777	14.9677000046	11040.0097656	87	M+H	500.0	1.0	98.5050175257
99.5311455097	45.763999939	7500.59667969	88	M+H	500.0	1.0	98.5238690577
99.531177582	6.18635988235	8550.01367188	89	M+H	500.0	1.0	98.52390113
105.003165569	36.9030990601	11316.9638672	90	M+H	500.0	1.0	103.995889117
117.090805871	60.6324005127	6356.28320312	91	M+H	500.0	1.0	116.083529419
136.953057654	31.0468006134	44156.3398438	92	M+H	500.0	1.0	135.945781202
136.953029769	51.701499939	14752.5576172	93	M+H	500.0	1.0	135.945753317
138.991189298	47.2439002991	9792.14160156	94	M+H	500.0	1.0	137.983912846
138.991189694	31.0468006134	11165.9482422	95	M+H	500.0	1.0	137.983913242
190.002020459	36.9030990601	18699.7265625	96	M+H	500.0	1.0	188.994744007
190.00204442	17.9020996094	18751.296875	73	M+ACN+H	477	0.954	147.968218865
81.5127588363	71.1383972168	1747.51062012	98	M+H	500.0	1.0	80.5054823843
83.0550292354	77.0994033813	6023.94970703	99	M+H	500.0	1.0	82.0477527834
102.970086679	25.2035007477	11306.9404297	100	M+H	500.0	1.0	101.962810227
102.970082874	10.5795001984	9697.93359375	101	M+H	500.0	1.0	101.962806422
156.01395094	33.9696998596	11625.8408203	102	M+H	500.0	1.0	155.006674488
156.013896865	4.72068023682	10193.0214844	103	M+H	500.0	1.0	155.006620413
77.0790097666	19.3631000519	14473.9726562	3206	M+HC13	500	1.0	75.0683833146
102.0790909	65.1432037354	2876.28710938	105	M+H	500.0	1.0	101.071814448
115.111608022	60.6324005127	9051.5625	106	M+H	500.0	1.0	114.10433157
120.980759523	47.2439002991	29578.9355469	107	M+H	500.0	1.0	119.973483071
120.980762884	14.9677000046	27985.8613281	108	M+H	500.0	1.0	119.973486432
120.98077559	1.79752004147	28661.8320312	109	M+H	500.0	1.0	119.973499138
162.007122109	25.2035007477	14629.0507812	111	M+H	500	1.0	160.999845657
162.007140361	25.2035007477	14629.0507812	111	M+H	500	1.0	160.999863909
252.962069201	57.6496009827	19913.4511719	112	M+H	500.0	1.0	251.954792749
252.962048275	1.79752004147	21763.15625	113	M+H	500.0	1.0	251.954771823
74.0322797305	68.1485977173	8376.27734375	114	M+H	500.0	1.0	73.0250032785
90.0084309132	25.2035007477	28590.9316406	115	M+H	500.0	1.0	89.0011544612
161.10455191	77.0994033813	3009.3972168	116	M+H	500.0	1.0	160.097275458
128.019110375	36.9030990601	39447.8007812	117	M+H	500.0	1.0	127.011833923
159.969049032	31.0468006134	191247.0	118	M+H	500.0	1.0	158.96177258
171.991618728	13.4979000092	111893.6875	119	M+H	500.0	1.0	170.984342276
171.991576567	32.5057983398	107507.390625	120	M+H	500.0	1.0	170.984300115
208.988344799	77.0994033813	1490.54418945	235	M+HC13	500	1.0	206.977718347
148.018244772	56.1589012146	8923.14355469	122	M+H	500.0	1.0	147.01096832
173.029905121	81.5718002319	3419.12548828	123	M+H	500.0	1.0	172.022628669
301.141020472	83.0795974731	10451.7714844	124	M+H	500.0	1.0	300.13374402
400.311579569	81.5718002319	1974.57849121	125	M+H	480	0.96	399.304303117
91.0275183061	44.2849006653	10050.6347656	126	M+H	500.0	1.0	90.0202418541
91.0275195827	9.11892032623	6874.95361328	127	M+H	500.0	1.0	90.0202431307
139.011497199	22.2805995941	27001.7597656	128	M+H	500.0	1.0	138.004220747
139.011463519	53.1870994568	22935.2265625	129	M+H	500.0	1.0	138.004187067
143.996737625	68.1485977173	117244.953125	130	M+H	500.0	1.0	142.989461173
143.996746143	17.9020996094	105831.53125	131	M+H	500.0	1.0	142.989469691
181.617980025	90.6342010498	3189.77832031	132	M+H	500.0	1.0	180.610703573
200.97209547	50.2093009949	9798.71972656	133	M+H	500.0	1.0	199.964819018
256.145942783	87.6035995483	2904.16479492	134	M+H	500.0	1.0	255.138666331
325.271163219	84.5922012329	2148.73266602	135	M+H	500.0	1.0	324.263886767
441.298265364	87.6035995483	6071.41113281	136	M+H	500.0	1.0	440.290988912
394.35321605	83.0795974731	3594.69287109	137	M+H	500.0	1.0	393.345939598
429.319420225	86.1029968262	3067.4765625	138	M+H	500.0	1.0	428.312143773
94.0644719139	86.1029968262	1785.95690918	139	M+H	500.0	1.0	93.0571954619
172.018250231	3.25959992409	6906.06201172	140	M+H	500.0	1.0	171.010973779
172.018217016	57.6496009827	5649.0	141	M+H	500.0	1.0	171.010940564
102.05418471	90.6342010498	4041.91601562	142	M+H	500.0	1.0	101.046908258
102.541376947	83.0795974731	1926.38415527	143	M+H	500.0	1.0	101.534100495
200.995487057	26.6692008972	53975.1484375	118	M+ACN+H	477	0.954	158.961661502
200.995435149	54.6727981567	34204.6132812	145	M+H	500.0	1.0	199.988158697
200.995437006	17.9020996094	36932.3398438	146	M+H	500	1.0	199.988160554
276.65900858	84.5922012329	7353.52441406	147	M+H	500.0	1.0	275.651732128
399.308336164	87.6035995483	8817.53613281	148	M+H	500.0	1.0	398.301059712
414.269981588	83.0795974731	7488.97998047	171	M+HC13	500	1.0	412.259355136
167.514447409	86.1029968262	2706.65576172	150	M+H	500.0	1.0	166.507170957
200.200556884	87.6035995483	1505.80200195	151	M+H	500.0	1.0	199.193280432
167.020382364	90.6342010498	3003.71337891	152	M+H	500.0	1.0	166.013105912
197.040520477	4.72068023682	12199.5957031	153	M+H	500.0	1.0	196.033244025
236.938450689	41.3237991333	15666.6357422	154	M+H	500.0	1.0	235.931174237
338.341773932	86.1029968262	8962.95703125	155	M+H	500.0	1.0	337.33449748
337.234829814	84.5922012329	2997.50170898	156	M+H	500.0	1.0	336.227553362
122.56488448	83.0795974731	3590.47265625	157	M+H	500.0	1.0	121.557608028
189.606658481	86.1029968262	13337.4892578	158	M+H	500.0	1.0	188.599382029
199.987830366	1.79752004147	150971.03125	159	M+H	500.0	1.0	198.980553914
311.255463153	89.1179962158	4033.00219727	160	M+H	500.0	1.0	310.248186701
186.980734881	10.5795001984	29315.3378906	161	M+H	500.0	1.0	185.973458429
82.0223021019	57.6496009827	21767.0410156	162	M+H	500.0	1.0	81.0150256499
82.0223138825	23.7388000488	20293.6699219	163	M+H	500.0	1.0	81.0150374305
469.378922659	99.8550033569	1669.67590332	164	M+H	500.0	1.0	468.371646207
169.045584977	7.65581989288	15697.7119141	165	M+H	500.0	1.0	168.038308525
83.0651705779	36.9030990601	7202.13818359	166	M+H	500.0	1.0	82.0578941259
83.0648208017	83.0795974731	7503.60888672	167	M+H	500.0	1.0	82.0575443497
83.0651753708	98.3051986694	5365.75390625	168	M+H	500.0	1.0	82.0578989188
186.956046955	57.6496009827	33727.3398438	169	M+H	500.0	1.0	185.948770503
271.916356705	38.3773002625	35896.7148438	170	M+H	500.0	1.0	270.909080253
413.266410011	84.5922012329	33996.1015625	171	M+H	500.0	1.0	412.259133559
341.266279645	98.3051986694	3175.78881836	172	M+H	500.0	1.0	340.259003193
106.028762	1.79752004147	6328.05761719	173	M+H	500.0	1.0	105.021485548
111.54068972	17.9020996094	16188.5136719	174	M+H	500.0	1.0	110.533413268
111.540664085	62.1360015869	14896.625	175	M+H	500.0	1.0	110.533387633
73.5318591169	69.641998291	73361.359375	176	M+H	500.0	1.0	72.5245826649
341.26633784	115.64099884	2380.5559082	177	M+H	500.0	1.0	340.259061388
89.5067483097	32.5057983398	448690.34375	178	M+H	500.0	1.0	88.4994718577
158.961208272	29.5872993469	54809.5429688	179	M+H	500.0	1.0	157.95393182
257.967463596	60.6324005127	21976.2714844	180	M+H	500.0	1.0	256.960187144
257.96743004	1.79752004147	17567.0371094	181	M+H	500.0	1.0	256.960153588
257.96741588	14.9677000046	17269.6621094	182	M+H	500.0	1.0	256.960139428
107.030947362	47.2439002991	22046.3574219	183	M+H	500.0	1.0	106.02367091
107.030936924	1.79752004147	16153.7441406	184	M+H	500.0	1.0	106.023660472
103.05017251	4.72068023682	29193.9257812	185	M+H	500.0	1.0	102.042896058
103.050122661	69.641998291	26809.6542969	186	M+H	500.0	1.0	102.042846209
129.554870721	77.0994033813	5861.63037109	187	M+H	500.0	1.0	128.547594269
109.041730859	75.6197967529	11195.0166016	188	M+H	500.0	1.0	108.034454407
443.334562977	87.6035995483	5972.69628906	189	M+H	500.0	1.0	442.327286525
94.8866918617	36.9030990601	3047.30615234	190	M+H	500.0	1.0	93.8794154097
94.8866904009	106.111999512	2362.60742188	191	M+H	500.0	1.0	93.8794139489
102.053552644	3.25959992409	5501.36376953	192	M+H	500.0	1.0	101.046276192
102.053528825	19.3631000519	5496.52880859	193	M+H	500.0	1.0	101.046252373
101.095570376	93.682800293	1604.13195801	194	M+H	500.0	1.0	100.088293924
102.045906994	7.65581989288	10902.0644531	195	M+H	500.0	1.0	101.038630542
275.978203196	62.1360015869	38947.0195312	196	M+H	500.0	1.0	274.970926744
275.978164833	1.79752004147	38403.0234375	197	M+H	500.0	1.0	274.970888381
306.242592291	136.942001343	2689.62768555	198	M+H	500.0	1.0	305.235315839
131.552274582	9.11892032623	23755.8320312	199	M+H	500.0	1.0	130.54499813
131.552257771	60.6324005127	20184.7714844	200	M+H	474	0.948	130.544981319
154.485512847	28.1289997101	24443.2929688	201	M+H	500.0	1.0	153.478236395
154.485519445	45.763999939	26670.3632812	202	M+H	500.0	1.0	153.478242993
154.485531019	19.3631000519	19525.1640625	203	M+H	500	1.0	153.478254567
227.982577964	63.641998291	21764.2167969	204	M+H	470	0.94	226.975301512
355.282007039	86.1029968262	8747.59765625	205	M+H	500.0	1.0	354.274730587
95.5454699935	17.9020996094	9718.25292969	206	M+H	500.0	1.0	94.5381935415
171.034293296	41.3237991333	8214.27636719	221	M+ACN+H	498	0.996	129.000467741
110.049180302	162.175003052	2534.9519043	208	M+H	500.0	1.0	109.04190385
152.035919874	54.6727981567	17972.6230469	209	M+H	500.0	1.0	151.028643422
152.035903273	1.79752004147	17246.2695312	210	M+H	500.0	1.0	151.028626821
127.544081332	77.0994033813	15606.2929688	211	M+H	500.0	1.0	126.53680488
127.544087697	35.4323997498	9779.4921875	212	M+H	500.0	1.0	126.536811245
176.013293779	50.2093009949	68216.3203125	213	M+H	500.0	1.0	175.006017327
176.013312605	23.7388000488	77026.5390625	214	M+H	500.0	1.0	175.006036153
225.995663225	1.79752004147	50841.5273438	215	M+H	500.0	1.0	224.988386773
225.995623729	71.1383972168	44781.1640625	216	M+H	500.0	1.0	224.988347277
225.995607064	25.2035007477	40684.2226562	217	M+H	500.0	1.0	224.988330612
101.059839898	12.0380001068	9914.10742188	218	M+H	500.0	1.0	100.052563446
104.070450936	6.18635988235	25844.5507812	219	M+H	500.0	1.0	103.063174484
130.007797925	62.1360015869	12819.9853516	220	M+H	500.0	1.0	129.000521473
130.00780368	44.2849006653	11178.2138672	221	M+H	500.0	1.0	129.000527228
130.007802287	23.7388000488	10432.3007812	222	M+H	500.0	1.0	129.000525835
173.078232614	4.72068023682	10204.9521484	223	M+H	500.0	1.0	172.070956162
198.00070417	57.6496009827	18664.4570312	224	M+H	500.0	1.0	196.993427718
198.000704278	45.763999939	15489.6152344	225	M+H	500.0	1.0	196.993427826
143.039404388	68.1485977173	16938.4277344	226	M+H	500.0	1.0	142.032127936
83.0636550162	6.18635988235	9371.33007812	227	M+H	500.0	1.0	82.0563785642
103.031665199	22.2805995941	17107.2382812	228	M+H	500.0	1.0	102.024388747
82.5371124546	54.6727981567	33666.4570312	229	M+H	500.0	1.0	81.5298360026
82.5371183834	3.25959992409	30931.3007812	230	M+H	500.0	1.0	81.5298419314
82.5371239686	107.690002441	8296.40332031	231	M+H	500.0	1.0	81.5298475166
110.041895176	167.291000366	3513.06494141	232	M+H	500.0	1.0	109.034618724
110.065757289	157.095001221	1649.24584961	233	M+H	500.0	1.0	109.058480837
110.069749624	167.291000366	1628.52783203	234	M+H	500.0	1.0	109.062473172
207.985145657	75.6197967529	35251.5078125	235	M+H	500.0	1.0	206.977869205
207.985115101	84.5922012329	29238.5878906	236	M+H	500	1.0	206.977838649
102.018245188	3.25959992409	5483.56445312	237	M+H	500.0	1.0	101.010968736
102.030687112	26.6692008972	21003.7011719	238	M+H	500.0	1.0	101.02341066
103.036985003	62.1360015869	8845.20703125	239	M+H	500.0	1.0	102.029708551
103.036994804	28.1289997101	9622.34277344	240	M+H	500.0	1.0	102.029718352
102.01480284	23.7388000488	5009.9765625	241	M+H	500.0	1.0	101.007526388
213.018125039	77.0994033813	125181.632812	242	M+H	500.0	1.0	212.010848587
110.144918663	170.729995728	1510.11218262	243	M+H	500.0	1.0	109.137642211
102.048665058	1.79752004147	7036.96777344	244	M+H	500.0	1.0	101.041388606
110.004343511	209.522003174	4981.7578125	245	M+H	500.0	1.0	108.997067059
124.543435903	77.0994033813	22513.9804688	246	M+H	500.0	1.0	123.536159451
158.002801085	38.3773002625	137067.390625	247	M+H	500.0	1.0	156.995524633
158.002787054	81.5718002319	127732.125	248	M+H	500.0	1.0	156.995510602
158.002802537	19.3631000519	141554.765625	249	M+H	500.0	1.0	156.995526085
102.037585559	54.6727981567	22178.8925781	250	M+H	500.0	1.0	101.030309107
111.03902978	6.18635988235	232461.734375	251	M+H	500.0	1.0	110.031753328
111.039010636	59.1351013184	210215.578125	252	M+H	500.0	1.0	110.031734184
153.032613923	47.2439002991	18660.7265625	253	M+H	500.0	1.0	152.025337471
110.053603509	188.082992554	2304.76708984	254	M+H	500.0	1.0	109.046327057
168.015932701	78.5856018066	24508.046875	400	M+HC13	500	1.0	166.005306249
168.015987629	4.72068023682	18778.6367188	256	M+H	500.0	1.0	167.008711177
168.015956171	29.5872993469	18769.2734375	257	M+H	500.0	1.0	167.008679719
123.045534627	16.4326992035	12656.9941406	258	M+H	500.0	1.0	122.038258175
123.045526927	63.641998291	14633.0859375	259	M+H	500.0	1.0	122.038250475
123.045535577	89.1179962158	17106.4726562	260	M+H	69	0.138	122.038259125
123.045561152	89.1179962158	17106.4726562	260	M+H	70	0.14	122.0382847
208.039226507	81.5718002319	71628.453125	400	M+ACN+H	496	0.992	166.005400952
90.5258662388	28.1289997101	136702.15625	263	M+H	500.0	1.0	89.5185897868
90.5258696324	66.6498031616	137892.09375	264	M+H	500.0	1.0	89.5185931804
102.051412436	83.0795974731	6852.09179688	265	M+H	500.0	1.0	101.044135984
102.05141615	36.9030990601	5921.66210938	266	M+H	500.0	1.0	101.044139699
110.093028814	177.589996338	1054.80334473	267	M+H	500.0	1.0	109.085752362
110.001457053	195.141998291	4575.64208984	268	M+H	500.0	1.0	108.994180601
110.06514133	202.283004761	1694.29467773	269	M+H	500.0	1.0	109.057864878
174.998815863	75.6197967529	44913.1367188	270	M+H	500.0	1.0	173.991539411
110.035234983	209.522003174	5048.15039062	271	M+H	500.0	1.0	109.027958531
131.023172755	202.283004761	5057.17285156	272	M+H	500.0	1.0	130.015896303
312.942994907	25.2035007477	30784.8398438	273	M+H	500.0	1.0	311.935718455
312.942943823	78.5856018066	22256.4804688	274	M+H	500.0	1.0	311.935667371
312.942998472	41.3237991333	27821.3320312	170	M+ACN+H	499	0.998	270.909172917
312.942953974	17.9020996094	24684.1464844	276	M+H	500	1.0	311.935677522
125.986172712	66.6498031616	113958.75	277	M+H	500.0	1.0	124.97889626
125.986172663	14.9677000046	95320.65625	278	M+H	500.0	1.0	124.978896211
115.557065466	83.0795974731	20981.7089844	279	M+H	500.0	1.0	114.549789014
115.557031815	3.25959992409	7768.44482422	280	M+H	500.0	1.0	114.549755363
115.557075704	31.0468006134	8979.70214844	281	M+H	500.0	1.0	114.549799252
110.03977584	220.50100708	3633.55639648	282	M+H	500.0	1.0	109.032499388
102.041054347	1.79752004147	14138.9013672	283	M+H	500.0	1.0	101.033777895
102.041043165	86.1029968262	14510.7792969	284	M+H	500.0	1.0	101.033766713
102.041045126	26.6692008972	12940.0136719	285	M+H	500.0	1.0	101.033768674
102.041040555	54.6727981567	13822.7939453	286	M+H	500.0	1.0	101.033764103
102.041056015	95.2200012207	12009.5341797	287	M+H	500	1.0	101.033779563
102.041047815	14.9677000046	12484.9824219	288	M+H	500.0	1.0	101.033771363
199.029333933	86.1029968262	157505.328125	289	M+H	500.0	1.0	198.022057481
199.029263541	10.5795001984	43953.6210938	290	M+H	500	1.0	198.021987089
81.5205324952	44.2849006653	418270.25	291	M+H	500.0	1.0	80.5132560432
102.535395441	77.0994033813	303362.375	292	M+H	500.0	1.0	101.528118989
102.535423367	25.2035007477	243354.9375	293	M+H	500.0	1.0	101.528146915
102.535404335	50.2093009949	254139.1875	294	M+H	500.0	1.0	101.528127883
193.503779527	196.912002563	6329.33740234	295	M+H	500.0	1.0	192.496503075
520.071171223	255.643005371	1983.08068848	296	M+H	500	1.0	519.063894771
94.5456287134	77.0994033813	153168.109375	297	M+H	500.0	1.0	93.5383522614
94.5455703463	31.0468006134	104020.789062	298	M+H	500.0	1.0	93.5382938943
94.545591038	47.2439002991	118559.828125	299	M+H	500.0	1.0	93.538314586
102.532302161	1.79752004147	37953.578125	300	M+H	500.0	1.0	101.525025709
102.532311444	92.1551971436	38259.7695312	301	M+H	500.0	1.0	101.525034992
102.532293628	45.763999939	37462.78125	302	M+H	500.0	1.0	101.525017176
102.532316393	133.623001099	12767.7041016	303	M+H	500.0	1.0	101.525039941
102.532302902	25.2035007477	33547.8007812	304	M+H	500.0	1.0	101.52502645
511.051656615	233.662994385	3589.75976562	305	M+H	500.0	1.0	510.044380163
478.041070898	248.460998535	5104.12207031	306	M+H	500.0	1.0	477.033794446
110.028417295	220.50100708	8133.97216797	307	M+H	500.0	1.0	109.021140843
110.028385336	259.24798584	8332.56347656	308	M+H	500.0	1.0	109.021108884
383.038028068	257.442993164	1398.06958008	309	M+H	500.0	1.0	382.030751616
383.048183662	255.643005371	1768.02648926	310	M+H	500.0	1.0	382.04090721
383.148570814	255.643005371	1308.13916016	311	M+H	500.0	1.0	382.141294362
266.541407483	253.845993042	1497.22827148	312	M+H	500.0	1.0	265.534131031
259.039616526	253.845993042	4906.63378906	313	M+H	500.0	1.0	258.032340074
281.550569897	253.845993042	6961.09814453	314	M+H	500.0	1.0	280.543293445
445.069795748	248.460998535	4404.22998047	315	M+H	500.0	1.0	444.062519296
484.023029345	248.460998535	2310.0378418	348	M+HC13	494	0.988	482.012402893
259.538100772	253.845993042	1845.47094727	317	M+H	500.0	1.0	258.53082432
280.538622543	255.643005371	1795.48059082	318	M+H	500.0	1.0	279.531346091
386.094019539	255.643005371	2975.84301758	353	M+HC13	499	0.998	384.083393088
505.002273182	252.052993774	1531.32897949	320	M+H	497	0.994	503.99499673
524.046885084	244.833999634	2523.71459961	348	M+ACN+H	500	1.0	482.013059529
109.997339067	204.085006714	3469.01904297	322	M+H	500.0	1.0	108.990062615
109.997362892	184.559005737	3636.69995117	323	M+H	500.0	1.0	108.99008644
383.073306229	255.643005371	2522.32763672	324	M+H	500.0	1.0	382.066029777
110.001221156	237.434005737	3388.45043945	325	M+H	500.0	1.0	108.993944704
281.052156105	252.052993774	4491.58789062	326	M+H	500.0	1.0	280.044879653
282.052361786	255.643005371	1926.10522461	327	M+H	500.0	1.0	281.045085334
519.067819042	248.460998535	5568.90673828	328	M+H	500.0	1.0	518.06054259
383.128731324	255.643005371	2003.42590332	329	M+H	500.0	1.0	382.121454872
272.564205924	255.643005371	3323.54052734	330	M+H	500.0	1.0	271.556929472
104.030157292	80.0742034912	77009.46875	331	M+H	500.0	1.0	103.02288084
260.538830904	255.643005371	18001.2851562	332	M+H	500.0	1.0	259.531554452
369.079273042	272.233001709	4139.70996094	333	M+H	500.0	1.0	368.07199659
242.284042729	112.444000244	14054.3300781	334	M+H	500	1.0	241.276766277
242.283993436	122.116996765	17108.7089844	335	M+H	500.0	1.0	241.276716984
411.126368125	239.300003052	17223.0371094	336	M+H	500.0	1.0	410.119091673
282.548265307	252.052993774	2935.53735352	337	M+H	500.0	1.0	281.540988855
137.013342577	32.5057983398	71246.4453125	338	M+H	500.0	1.0	136.006066125
137.013269966	220.50100708	4806.56933594	339	M+H	500.0	1.0	136.005993514
137.013295992	123.751998901	8252.2890625	340	M+H	500.0	1.0	136.00601954
137.013323257	136.942001343	7750.28466797	341	M+H	500.0	1.0	136.006046805
180.03796424	140.279998779	11921.1835938	342	M+H	500.0	1.0	179.030687788
180.037972416	19.3631000519	26243.0625	128	M+ACN+H	498	0.996	138.004146861
180.037898648	272.233001709	2665.80175781	344	M+H	500.0	1.0	179.030622196
180.037927934	81.5718002319	14754.1503906	345	M+H	500.0	1.0	179.030651482
180.037952488	128.667999268	10973.5644531	346	M+H	500.0	1.0	179.030676036
280.55045252	259.24798584	15998.5878906	347	M+H	500.0	1.0	279.543176068
483.020080176	244.833999634	11200.2216797	348	M+H	500.0	1.0	482.012803724
