Peak Mass	RT	Intensity	Cluster	Transform	Freq.	Prob.	M
135.530247207	599.229003906	44113.4492188	1887	M+H	500.0	1.0	134.522970755
144.986182804	612.893981934	2929.6496582	1888	M+H	500.0	1.0	143.978906352
247.066443709	511.419006348	46225.0078125	1889	M+H	500.0	1.0	246.059167257
247.066457304	478.912994385	16651.0878906	1890	M+H	500.0	1.0	246.059180852
265.044262822	590.403991699	45508.4257812	1891	M+H	500.0	1.0	264.03698637
300.091946191	596.278991699	353948.21875	1892	M+H	500.0	1.0	299.084669739
369.170424202	609.791992188	18664.1386719	1893	M+H	500.0	1.0	368.16314775
405.170606836	612.893981934	7673.10302734	1894	M+H	500.0	1.0	404.163330384
409.160034875	596.278991699	226800.71875	1895	M+H	500.0	1.0	408.152758423
118.064881731	612.893981934	10499.7236328	1896	M+H	500.0	1.0	117.057605279
136.061597185	596.278991699	192831.453125	1897	M+H	500.0	1.0	135.054320733
237.105044173	612.893981934	7620.19335938	1898	M+H	500.0	1.0	236.097767721
287.102601944	617.562011719	3786.55322266	1899	M+H	500.0	1.0	286.095325492
616.178569952	627.984008789	5405.65039062	1912	M+HC13	500	1.0	614.1679435
126.054740702	571.234985352	22291.421875	1901	M+H	500	1.0	125.04746425
149.527557469	569.778991699	40549.703125	1902	M+H	500.0	1.0	148.520281017
149.527559493	542.030029297	11718.0400391	1903	M+H	500.0	1.0	148.520283041
95.0619747302	619.098022461	3733.65307617	1904	M+H	500.0	1.0	94.0546982782
139.045933781	629.442016602	4220.13525391	2026	M+HC13	496	0.992	137.035307329
187.059762727	571.234985352	58970.234375	1906	M+H	500.0	1.0	186.052486275
270.117927076	617.562011719	6576.27685547	1907	M+H	500.0	1.0	269.110650624
335.130527963	616.007995605	17258.9785156	2233	M+IsoProp+H	500	1.0	274.065736634
409.131201127	562.513977051	68104.03125	1909	M+H	492	0.984	408.123924675
268.980194507	630.911987305	4023.15649414	1910	M+H	500.0	1.0	267.972918055
352.128853713	626.526000977	3675.33227539	1911	M+H	459	0.918	351.121577261
615.174813662	626.526000977	26410.59375	1912	M+H	500	1.0	614.16753721
85.0281503644	562.513977051	49421.7929688	3248	M+2H	500	1.0	168.041747825
135.091368341	609.791992188	35622.0234375	1914	M+H	34	0.068	134.084091889
189.072940712	612.893981934	44511.125	1915	M+H	500.0	1.0	188.06566426
271.091304174	625.056030273	25619.4667969	1916	M+H	500.0	1.0	270.084027722
276.076473836	562.513977051	59433.53125	2232	M+HC13	499	0.998	274.065847384
276.076393615	616.007995605	18665.1152344	2233	M+HC13	500	1.0	274.065767163
288.100884076	626.526000977	3618.41186523	1919	M+H	500.0	1.0	287.093607624
529.138226051	623.585998535	7491.28759766	1920	M+H	500.0	1.0	528.130949599
134.434681799	626.526000977	3026.69506836	1921	M+H	500.0	1.0	133.427405347
180.030081642	505.036987305	32323.9746094	1922	M+H	500.0	1.0	179.02280519
180.030069026	568.322021484	17570.3125	1923	M+H	500.0	1.0	179.022792574
180.03006545	542.030029297	32891.6523438	1924	M+H	500.0	1.0	179.022788998
269.142768426	629.442016602	8012.32128906	1925	M+H	500.0	1.0	268.135491974
305.063851977	632.375976562	3965.62133789	1926	M+H	500.0	1.0	304.056575525
537.098795395	630.911987305	4514.54443359	1927	M+H	500.0	1.0	536.091518943
550.174083891	627.984008789	7131.92578125	1928	M+H	500.0	1.0	549.166807439
95.0682785295	609.791992188	115328.265625	2155	M+HC13	401	0.802	93.0576520776
119.035184624	627.984008789	1895.56982422	1930	M+H	500.0	1.0	118.027908172
137.11518485	630.911987305	3363.82348633	1931	M+H	500.0	1.0	136.107908398
147.98310573	619.098022461	4830.41992188	1932	M+H	495	0.99	146.975829278
268.98914328	629.442016602	4050.20996094	1933	M+H	500.0	1.0	267.981866828
269.125129664	629.442016602	12180.3955078	1934	M+H	500.0	1.0	268.117853212
269.19335427	630.911987305	4327.10449219	1935	M+H	500.0	1.0	268.186077818
537.115846088	630.911987305	5051.29199219	1936	M+H	500.0	1.0	536.108569636
85.3684064137	625.056030273	2668.41821289	1937	M+H	500.0	1.0	84.3611299617
139.049557359	629.442016602	7564.03466797	1938	M+H	500.0	1.0	138.042280907
268.94769434	629.442016602	2999.23193359	1939	M+H	500.0	1.0	267.940417888
268.956502227	629.442016602	3375.79052734	1940	M+H	500.0	1.0	267.949225775
269.151871906	629.442016602	6406.42431641	1941	M+H	500.0	1.0	268.144595454
269.18442135	630.911987305	4593.77294922	1942	M+H	500.0	1.0	268.177144898
269.20556448	629.442016602	9748.64941406	1943	M+H	500.0	1.0	268.198288028
269.234465106	630.911987305	2636.95654297	1944	M+H	500.0	1.0	268.227188654
269.240452614	630.911987305	2845.52636719	1945	M+H	500.0	1.0	268.233176162
269.278822672	629.442016602	2444.85424805	1946	M+H	500.0	1.0	268.27154622
269.284537207	629.442016602	2582.84082031	1947	M+H	500.0	1.0	268.277260755
84.0734070624	569.778991699	17604.9453125	1948	M+H	500.0	1.0	83.0661306104
84.0734911932	594.809020996	20423.0859375	1949	M+H	500.0	1.0	83.0662147412
84.07323427	623.585998535	15289.5205078	1950	M+H	500.0	1.0	83.065957818
84.0732248716	596.278991699	14961.2587891	1949	M+H	500	1.0	83.0659484196
110.034542404	630.911987305	3652.91601562	1952	M+H	500.0	1.0	109.027265952
137.00656649	630.911987305	6583.80908203	1953	M+H	500.0	1.0	135.999290038
268.986118717	630.911987305	4198.29101562	1954	M+H	500.0	1.0	267.978842265
268.995081657	629.442016602	4466.46923828	1955	M+H	500.0	1.0	267.987805205
269.021652786	629.442016602	6534.11474609	1956	M+H	500.0	1.0	268.014376334
269.039546326	632.375976562	8290.14648438	1957	M+H	500.0	1.0	268.032269874
269.145867451	630.911987305	7189.4453125	1958	M+H	500.0	1.0	268.138590999
511.143340087	623.585998535	13332.1591797	1959	M+H	500.0	1.0	510.136063635
532.157768141	623.585998535	12166.3671875	2031	M+HC13	500	1.0	530.147141689
537.223768798	630.911987305	5356.27685547	1961	M+H	500.0	1.0	536.216492346
574.167968447	626.526000977	20389.6582031	2011	M+HC13	500	1.0	572.157341995
601.087127069	626.526000977	5619.23193359	1963	M+H	500.0	1.0	600.079850617
717.737237197	625.056030273	4881.01464844	1964	M+H	500.0	1.0	716.729960745
137.123822833	630.911987305	2466.92822266	1965	M+H	500.0	1.0	136.116546381
139.733415832	627.984008789	6062.82080078	1966	M+H	500.0	1.0	138.72613938
261.944509291	627.984008789	3795.50415039	1967	M+H	500.0	1.0	260.937232839
269.157718453	630.911987305	6627.95410156	1968	M+H	500.0	1.0	268.150442001
342.139089615	550.931030273	72629.140625	1969	M+H	500.0	1.0	341.131813163
342.138969854	501.821014404	37971.15625	1970	M+H	500.0	1.0	341.131693402
137.009773502	630.911987305	7431.97753906	1971	M+H	500.0	1.0	136.00249705
137.094816062	630.911987305	4538.29003906	1972	M+H	500.0	1.0	136.08753961
137.101221912	630.911987305	4132.76416016	1973	M+H	500.0	1.0	136.09394546
137.106631906	630.911987305	3931.37158203	1974	M+H	500.0	1.0	136.099355454
139.052287782	629.442016602	4525.14453125	2129	M+H2C13	500	1.0	136.03831133
186.22122828	630.911987305	5941.82177734	1976	M+H	500.0	1.0	185.213951828
517.174850845	632.375976562	11366.1015625	1977	M+H	500.0	1.0	516.167574393
539.173831123	629.442016602	28390.8300781	2032	M+H2C13	236	0.472	536.159854671
545.081069147	626.526000977	3576.64575195	1979	M+H	500.0	1.0	544.073792695
564.129151699	627.984008789	6719.05517578	1980	M+H	500.0	1.0	563.121875247
137.021604545	630.911987305	10415.8505859	1981	M+H	500.0	1.0	136.014328093
269.17856777	630.911987305	4137.03173828	1982	M+H	500.0	1.0	268.171291318
351.125549625	620.609985352	19814.6582031	1983	M+H	500.0	1.0	350.118273173
430.087939766	627.984008789	9394.87597656	1984	M+H	500.0	1.0	429.080663314
559.119858033	625.056030273	7564.74951172	1985	M+H	500.0	1.0	558.112581581
631.169968826	626.526000977	16448.0664062	1986	M+H	500.0	1.0	630.162692374
137.084032693	630.911987305	5850.0625	1987	M+H	500.0	1.0	136.076756241
137.131361293	632.375976562	3864.55224609	1988	M+H	500.0	1.0	136.124084841
159.027423947	629.442016602	5017.109375	2129	M+Na	500	1.0	136.038202867
266.14798533	633.857971191	4786.55078125	2029	M+HC13	500	1.0	264.137358878
269.03349024	630.911987305	7328.51660156	1991	M+H	500.0	1.0	268.026213788
293.073714693	630.911987305	6285.50097656	1992	M+H	460	0.92	292.066438241
410.038877625	629.442016602	8025.65820312	1993	M+H	500.0	1.0	409.031601173
538.172052271	626.526000977	180543.546875	2032	M+HC13	429	0.858	536.161425819
543.153943222	626.526000977	28669.1113281	1995	M+H	500.0	1.0	542.14666677
137.071105512	630.911987305	9865.21386719	1996	M+H	500.0	1.0	136.06382906
264.113301439	630.911987305	7729.47753906	2028	M+HC13	500	1.0	262.102674987
269.054260179	629.442016602	12587.2070312	1998	M+H	500.0	1.0	268.046983727
273.017756054	630.911987305	8670.109375	1999	M+H	500.0	1.0	272.010479602
251.128600902	641.42401123	1800.51025391	2000	M+H	500.0	1.0	250.12132445
269.063066175	629.442016602	17022.375	2001	M+H	500.0	1.0	268.055789723
291.101603609	638.357971191	6211.421875	2002	M+H	500	1.0	290.094327157
394.351657154	641.42401123	1877.86083984	2003	M+H	500.0	1.0	393.344380702
513.143476698	619.098022461	23286.5605469	2004	M+H	500.0	1.0	512.136200246
561.155653549	626.526000977	13255.3964844	2005	M+H	72	0.144	560.148377097
137.032369486	632.375976562	19357.9628906	2006	M+H	500.0	1.0	136.025093034
178.071991997	626.526000977	25572.6171875	2129	M+ACN+H	500	1.0	136.038166442
269.077518249	629.442016602	20659.5527344	2008	M+H	500.0	1.0	268.070241797
269.119257234	630.911987305	12656.8652344	2009	M+H	500.0	1.0	268.111980782
308.046836912	627.984008789	6191.16210938	2122	M+KC13	494	0.988	268.080328592
573.164488838	626.526000977	82004.1875	2011	M+H	500.0	1.0	572.157212386
603.174751889	626.526000977	10854.2255859	2012	M+H	500.0	1.0	602.167475437
79.0211396475	498.57699585	1002819.875	2013	M+H	500.0	1.0	78.0138631955
155.527516695	639.888000488	4171.10986328	2014	M+H	500.0	1.0	154.520240243
313.051492478	635.346008301	6369.01367188	2015	M+H	500	1.0	312.044216026
321.057843657	630.911987305	9651.80566406	2016	M+H	500.0	1.0	320.050567205
438.129476038	633.857971191	9926.15039062	2356	M+HC13	500	1.0	436.118849586
560.153814497	630.911987305	60303.8984375	2032	M+NaC13	230	0.46	536.161243417
615.174799293	626.526000977	26410.59375	1912	M+H	500	1.0	614.167522841
615.174913655	633.857971191	22702.6582031	2020	M+H	500	1.0	614.167637203
270.090813989	629.442016602	369456.71875	2122	M+HC13	478	0.956	268.080187537
334.177282346	647.645996094	4296.37890625	2022	M+H	500.0	1.0	333.170005894
372.036001451	626.526000977	7076.79980469	2023	M+H	500.0	1.0	371.028724999
384.181171161	639.888000488	7255.93017578	2024	M+H	500.0	1.0	383.173894709
431.246436505	644.526000977	6486.58398438	2059	M+HC13	500	1.0	429.235810053
138.042430023	626.526000977	62974.421875	2026	M+H	500.0	1.0	137.035153571
179.063320496	632.375976562	9530.43554688	2027	M+H	500.0	1.0	178.056044044
263.109670506	632.375976562	70437.8203125	2028	M+H	500.0	1.0	262.102394054
265.144197575	633.857971191	25498.578125	2029	M+H	500.0	1.0	264.136921123
332.095851734	626.526000977	36217.7929688	2122	M+ACN+Na	500	1.0	268.080081551
531.154192697	626.526000977	69869.2578125	2031	M+H	500.0	1.0	530.146916245
537.168467518	626.526000977	1020753.6875	2032	M+H	500.0	1.0	536.161191066
559.150172504	626.526000977	344772.09375	2032	M+Na	479	0.958	536.160951424
217.096622898	647.645996094	3324.29956055	2034	M+H	500.0	1.0	216.089346446
237.141178925	655.536010742	6474.83935547	2035	M+H	500.0	1.0	236.133902473
251.136596846	642.966003418	5707.95800781	2050	M+HC13	500	1.0	249.125970394
307.043307323	626.526000977	51278.9609375	2122	M+K	500	1.0	268.080149003
159.02484749	647.645996094	8243.42480469	2038	M+H	500.0	1.0	158.017571038
261.036040307	658.692016602	3320.35595703	2039	M+H	500.0	1.0	260.028763855
138.048842725	626.526000977	287834.03125	2129	M+HC13	500	1.0	136.038216273
174.075757811	635.346008301	32152.6640625	2041	M+H	500.0	1.0	173.068481359
237.075074399	655.536010742	4944.72412109	2042	M+H	500.0	1.0	236.067797947
240.107476371	509.834014893	81356.53125	2043	M+H	500.0	1.0	239.100199919
240.107300086	471.177001953	19631.1523438	2044	M+H	500.0	1.0	239.100023634
161.532379301	655.536010742	1857.64343262	2045	M+H	500.0	1.0	160.525102849
190.097114357	646.085998535	5375.21533203	2046	M+H	500.0	1.0	189.089837905
237.070219072	655.536010742	4003.81591797	2047	M+H	500.0	1.0	236.06294262
237.082416009	655.536010742	5474.57617188	2048	M+H	500.0	1.0	236.075139557
237.136178806	655.536010742	6942.19580078	2049	M+H	500.0	1.0	236.128902354
250.133336016	642.966003418	34988.9101562	2050	M+H	500.0	1.0	249.126059564
292.072686286	630.911987305	83501.6796875	2122	M+NaC13	464	0.928	268.080115206
84.1032047207	646.085998535	4903.58251953	2052	M+H	500.0	1.0	83.0959282687
220.024253801	657.114013672	1742.3503418	2080	M+Na	500	1.0	197.035032721
237.133886708	655.536010742	8604.8828125	2054	M+H	500.0	1.0	236.126610256
239.113176049	652.361999512	2689.94628906	2075	M+HC13	500	1.0	237.102549597
251.097787073	655.536010742	6194.95898438	2056	M+H	500.0	1.0	250.090510621
237.092118452	657.114013672	6252.82666016	2057	M+H	500.0	1.0	236.084842
237.097086085	655.536010742	8887.16894531	2058	M+H	500.0	1.0	236.089809633
430.243161348	644.526000977	32636.0644531	2059	M+H	500.0	1.0	429.235884896
513.178775942	665.033996582	2398.44555664	2060	M+H	500.0	1.0	512.17149949
222.102164538	655.536010742	10357.4707031	2061	M+H	500.0	1.0	221.094888086
227.111916571	655.536010742	4255.96484375	2062	M+H	500.0	1.0	226.104640119
237.102008757	655.536010742	10882.0419922	2063	M+H	500.0	1.0	236.094732305
237.126433731	655.536010742	11200.7177734	2064	M+H	500.0	1.0	236.119157279
239.119506239	653.940002441	10650.0917969	2117	M+H2C13	500	1.0	236.105529787
135.064826682	657.114013672	7114.45654297	2066	M+H	500.0	1.0	134.05755023
188.091382947	623.585998535	19278.5136719	2067	M+H	500.0	1.0	187.084106495
224.094132594	663.443969727	1705.49816895	2068	M+H	500.0	1.0	223.086856142
298.096444079	596.278991699	8005594.0	2069	M+H	500.0	1.0	297.089167627
203.052129428	647.645996094	62247.2304688	2070	M+H	500.0	1.0	202.044852976
237.12090777	649.218017578	39969.6445312	2086	M+HC13	500	1.0	235.110281318
265.067837267	653.940002441	11517.6601562	2072	M+H	500.0	1.0	264.060560815
311.072980699	653.940002441	9749.14648438	2073	M+H	500.0	1.0	310.065704247
353.141153255	649.218017578	9747.67089844	2074	M+H	500.0	1.0	352.133876803
238.110017048	653.940002441	15007.3574219	2075	M+H	500.0	1.0	237.102740596
409.177017405	665.033996582	4117.01708984	2076	M+H	500.0	1.0	408.169740953
244.138651932	652.361999512	9001.82617188	2077	M+H	500.0	1.0	243.13137548
250.097207893	657.114013672	50062.2421875	2105	M+HC13	500	1.0	248.086581441
278.053541777	669.82800293	1507.78161621	2079	M+H	500.0	1.0	277.046265325
198.042640461	658.692016602	18698.2382812	2080	M+H	500.0	1.0	197.035364009
416.227188116	673.044006348	3136.99169922	2081	M+H	500.0	1.0	415.219911664
84.0877009624	603.695983887	18086.7578125	2082	M+H	500.0	1.0	83.0804245104
84.0877537466	639.888000488	17811.7363281	2083	M+H	500.0	1.0	83.0804772946
174.110230955	668.219970703	4438.58154297	2097	M+HC13	500	1.0	172.099604503
224.100707168	661.854003906	17389.4472656	2095	M+HC13	498	0.996	222.090080716
236.1178908	649.218017578	358021.25	2086	M+H	500.0	1.0	235.110614348
276.054980702	666.624023438	4520.58984375	2087	M+H	500.0	1.0	275.04770425
260.045020631	677.807983398	2258.00341797	2088	M+H	497	0.994	259.037744179
225.130716405	671.442016602	2051.54077148	2089	M+H	500.0	1.0	224.123439953
238.116346531	653.940002441	222535.34375	2117	M+HC13	500	1.0	236.105720079
202.133333145	671.442016602	5488.68798828	2091	M+H	500.0	1.0	201.126056693
253.107775342	666.624023438	13434.3447266	2092	M+H	500.0	1.0	252.10049889
377.104901272	568.322021484	95673.9765625	2093	M+H	500.0	1.0	376.09762482
377.10482909	584.5	68106.3515625	2094	M+H	500.0	1.0	376.097552638
223.097401343	665.033996582	146103.171875	2095	M+H	500.0	1.0	222.090124891
381.135213587	677.807983398	1680.32617188	2096	M+H	500.0	1.0	380.127937135
173.106947459	668.219970703	44942.2539062	2097	M+H	500.0	1.0	172.099671007
307.033028346	661.854003906	2562.74560547	2098	M+H	500.0	1.0	306.025751894
335.055903095	685.716003418	1848.59997559	2099	M+H	500.0	1.0	334.048626643
81.0334463802	591.87298584	123155.375	2100	M+H	500.0	1.0	80.0261699282
81.0334450002	605.202026367	112456.023438	2101	M+H	500.0	1.0	80.0261685482
144.019541592	677.807983398	5596.54638672	2102	M+H	500.0	1.0	143.01226514
164.532844877	677.807983398	7958.57958984	2103	M+H	500.0	1.0	163.525568425
351.067869731	687.306030273	4761.87109375	2104	M+H	500.0	1.0	350.060593279
249.093988459	655.536010742	768839.25	2105	M+H	500.0	1.0	248.086712007
259.041913675	671.442016602	19136.9296875	2106	M+H	500.0	1.0	258.034637223
144.962724417	690.468017578	2421.09008789	2107	M+H	500.0	1.0	143.955447965
145.006030385	690.468017578	1283.94311523	2108	M+H	500.0	1.0	143.998753933
238.143163644	688.890014648	1975.1270752	2109	M+H	500.0	1.0	237.135887192
291.069509257	625.056030273	941199.8125	2122	M+Na	287	0.574	268.080288177
331.142504915	677.807983398	3573.921875	2214	M+HC13	499	0.998	329.131878463
131.16207916	679.380004883	9358.40429688	5372	M+HC13	500	1.0	129.151452708
261.086294192	680.945983887	18123.8808594	2113	M+H	500.0	1.0	260.07901774
329.110092636	680.945983887	5677.95800781	2131	M+Na	500	1.0	306.120871555
335.076501467	682.523986816	2726.36401367	2115	M+H	500.0	1.0	334.069225015
335.117477353	684.114013672	2363.62036133	2116	M+H	500.0	1.0	334.110200901
237.113103355	653.940002441	1493663.375	2117	M+H	500.0	1.0	236.105826903
272.184985408	688.890014648	9781.08203125	2118	M+H	500.0	1.0	271.177708956
308.131501817	682.523986816	14064.5410156	2131	M+HC13	500	1.0	306.120875365
228.107294568	695.190002441	10408.5039062	2120	M+H	500.0	1.0	227.100018116
234.065968211	690.468017578	20158.1875	2725	M+HC13	499	0.998	232.055341759
269.087665352	626.526000977	3594714.25	2122	M+H	500.0	1.0	268.0803889
512.195468099	695.190002441	9558.78613281	2136	M+HC13	500	1.0	510.184841647
199.52641344	701.406005859	2127.01977539	2124	M+H	500.0	1.0	198.519136988
201.022586579	699.864013672	2951.14208984	2125	M+H	500.0	1.0	200.015310127
330.226669815	692.039978027	4308.27197266	2126	M+H	500.0	1.0	329.219393363
84.0443766447	569.778991699	89167.46875	2127	M+H	500.0	1.0	83.0371001928
337.138882681	699.864013672	5323.26416016	2128	M+H	500.0	1.0	336.131606229
137.045630105	626.526000977	5423534.0	2129	M+H	500.0	1.0	136.038353653
139.049995131	696.755981445	5431.88818359	2130	M+H	500.0	1.0	138.042718679
307.128167391	682.523986816	105531.757812	2131	M+H	500.0	1.0	306.120890939
84.0882055435	698.309997559	18342.1875	2132	M+H	500.0	1.0	83.0809290915
84.0884256064	590.403991699	20507.1992188	2133	M+H	500.0	1.0	83.0811491544
307.175913	701.406005859	8264.44140625	2134	M+H	500.0	1.0	306.168636549
348.210260686	699.864013672	11420.5498047	2135	M+H	500.0	1.0	347.202984234
511.191971303	696.755981445	34770.9414062	2136	M+H	500.0	1.0	510.184694851
151.057884411	707.49597168	5789.59863281	2184	M+HC13	500	1.0	149.047257959
220.538063151	704.471984863	14004.1982422	2138	M+H	500.0	1.0	219.530786699
258.005486416	702.942016602	4105.578125	2139	M+H	500.0	1.0	256.998209964
269.120775786	709.007995605	1759.34619141	2148	M+HC13	500	1.0	267.110149334
276.062598226	705.989990234	14038.3486328	2141	M+H	500.0	1.0	275.055321774
277.0000578	704.471984863	4198.03710938	2142	M+H	500.0	1.0	275.992781348
550.174378573	701.406005859	7169.52587891	2143	M+H	500.0	1.0	549.167102121
174.102214602	704.471984863	8638.27539062	2144	M+H	500.0	1.0	173.09493815
199.024569427	702.942016602	25986.7988281	2145	M+H	500.0	1.0	198.017292975
200.024770441	699.864013672	7117.81640625	2146	M+H	500.0	1.0	199.017493989
197.099837463	707.49597168	7774.71337891	2169	M+HC13	500	1.0	195.089211011
268.117276951	709.007995605	13074.7382812	2148	M+H	500.0	1.0	267.110000499
141.014206359	709.007995605	3615.13793945	2149	M+H	500.0	1.0	140.006929907
147.064842121	692.039978027	8017.31933594	2150	M+H	500	1.0	146.057565669
204.09323143	715.038024902	6217.83496094	2151	M+H	500.0	1.0	203.085954978
310.821177484	710.520019531	4083.59863281	2152	M+H	500.0	1.0	309.813901032
316.100021259	715.038024902	3347.44799805	2170	M+Na	500	1.0	293.110800179
84.1114729839	696.755981445	3434.01416016	2154	M+H	500.0	1.0	83.1041965319
94.0649992242	611.346008301	1777401.25	2155	M+H	500.0	1.0	93.0577227722
144.975623681	734.771972656	5469.42138672	2156	M+H	500.0	1.0	143.968347229
144.975625466	676.223999023	4037.15722656	2157	M+H	500.0	1.0	143.968349014
144.975623879	710.520019531	5454.91064453	2158	M+H	500.0	1.0	143.968347427
144.975632586	692.039978027	4892.35205078	2159	M+H	500.0	1.0	143.968356134
219.537916185	702.942016602	36620.515625	2160	M+H	500.0	1.0	218.530639733
449.145665337	712.031982422	13109.0166016	2193	M+HC13	499	0.998	447.135038885
84.1052839895	709.007995605	4862.94482422	2162	M+H	500.0	1.0	83.0980075375
449.126089405	556.723022461	166214.4375	2163	M+H	500.0	1.0	448.118812953
204.062012547	719.513977051	3945.78930664	2164	M+H	500.0	1.0	203.054736095
204.063902839	718.020019531	3514.46337891	2165	M+H	500.0	1.0	203.056626387
222.080629805	724.020019531	3667.47094727	2166	M+H	500.0	1.0	221.073353353
280.994812787	713.544006348	4185.94921875	2167	M+H	500.0	1.0	279.987536335
398.148746116	722.513977051	7968.66699219	2168	M+H	500.0	1.0	397.141469664
196.096444719	705.989990234	63848.5195312	2169	M+H	500.0	1.0	195.089168267
294.1177384	713.544006348	10039.4326172	2170	M+H	500.0	1.0	293.110461948
445.153717852	722.513977051	3372.43066406	2171	M+H	500.0	1.0	444.1464414
586.194385963	721.013977051	8985.91601562	2172	M+H	500.0	1.0	585.187109511
139.057924454	724.020019531	3024.18896484	2228	M+HC13	498	0.996	137.047298002
204.007109728	718.020019531	3271.77783203	2174	M+H	500.0	1.0	202.999833276
204.069768368	719.513977051	6191.61328125	2175	M+H	500.0	1.0	203.062491916
466.152064062	724.020019531	6282.73779297	2176	M+H	500.0	1.0	465.14478761
526.174601852	713.544006348	4556.28808594	2177	M+H	500.0	1.0	525.1673254
160.024999404	715.038024902	4065.19848633	2178	M+H	500.0	1.0	159.017722952
228.543049884	718.020019531	4280.04785156	2179	M+H	500.0	1.0	227.535773432
249.056004227	719.513977051	7121.72998047	2180	M+H	500.0	1.0	248.048727775
317.214400265	712.031982422	12237.6240234	2287	M+HC13	500	1.0	315.203773813
427.143960604	740.927978516	12250.9335938	2182	M+H	500.0	1.0	426.136684152
143.04996783	722.513977051	2115.1484375	2183	M+H	500.0	1.0	142.042691378
150.054622858	709.007995605	78788.5234375	2184	M+H	500.0	1.0	149.047346406
171.551817385	721.013977051	9406.79199219	2185	M+H	500.0	1.0	170.544540933
206.09024032	715.038024902	7011.64355469	2186	M+H	500.0	1.0	205.082963868
247.107061422	715.038024902	7597.16894531	2187	M+H	500.0	1.0	246.09978497
363.048237466	718.020019531	3906.99682617	2191	M+ACN+H	479	0.958	321.014411911
84.067475293	713.544006348	10844.4609375	2189	M+H	500.0	1.0	83.060198841
159.024779858	716.526000977	10374.5693359	2190	M+H	500.0	1.0	158.017503406
322.021600267	721.013977051	9883.93164062	2191	M+H	500.0	1.0	321.014323815
322.104540429	704.471984863	33708.28125	2192	M+H	500.0	1.0	321.097263977
448.141987413	715.038024902	82066.3359375	2193	M+H	500.0	1.0	447.134710961
181.535985389	719.513977051	4185.02929688	2194	M+H	500.0	1.0	180.528708937
260.052585854	719.513977051	16342.0322266	2286	M+K	500	1.0	221.089427534
265.091256792	696.755981445	14413.4326172	2196	M+H	500.0	1.0	264.08398034
286.108406647	722.513977051	8071.90625	2226	M+HC13	103	0.206	284.097780195
300.128324253	619.098022461	18782.4003906	2198	M+H	500.0	1.0	299.121047801
466.171900393	722.513977051	62994.7304688	2218	M+HC13	500	1.0	464.161273941
151.038598495	722.513977051	10453.3710938	2200	M+H	500.0	1.0	150.031322043
180.538220605	724.020019531	10773.2392578	2201	M+H	500.0	1.0	179.530944153
187.078998335	718.020019531	8464.19726562	2224	M+HC13	500	1.0	185.068371883
210.111953176	730.140014648	3172.43383789	2203	M+H	500.0	1.0	209.104676724
150.019578423	713.544006348	13078.8945312	2204	M+H	500.0	1.0	149.012301971
245.081914389	721.013977051	174688.296875	2286	M+NaC13	325	0.65	221.089343309
246.082366872	721.013977051	17498.7597656	2206	M+H	500.0	1.0	245.07509042
312.065848984	721.013977051	8457.21386719	2207	M+H	500.0	1.0	311.058572532
423.109809631	728.604003906	4262.4453125	2208	M+H	500.0	1.0	422.102533179
126.054739016	719.513977051	12528.4238281	2209	M+H	500.0	1.0	125.047462564
170.532785295	718.020019531	14881.7333984	2210	M+H	500.0	1.0	169.525508843
223.100059705	721.013977051	59749.9257812	2286	M+HC13	455	0.91	221.089433253
365.187017967	737.856018066	8612.99902344	2212	M+H	500.0	1.0	364.179741515
179.538050012	721.013977051	25105.4238281	2213	M+H	500.0	1.0	178.53077356
330.138845271	680.945983887	22056.2832031	2214	M+H	500.0	1.0	329.131568819
330.138979617	727.073974609	27514.3261719	2215	M+H	500.0	1.0	329.131703165
383.151448215	722.513977051	6023.36181641	2216	M+H	500.0	1.0	382.144171763
464.186998883	736.320007324	3670.42602539	2760	M+H2C13	500	1.0	461.173022431
465.168672695	721.013977051	475086.65625	2218	M+H	500.0	1.0	464.161396243
467.215019908	731.682006836	3078.37768555	2219	M+H	500.0	1.0	466.207743456
138.09108941	724.020019531	17180.8046875	2220	M+H	500.0	1.0	137.083812958
529.194670485	736.320007324	3048.44140625	2221	M+H	66	0.132	528.187394033
145.001331362	736.320007324	2198.95678711	2222	M+H	500.0	1.0	143.99405491
166.097188616	727.073974609	34697.6640625	2223	M+H	500.0	1.0	165.089912164
186.075712552	718.020019531	122258.523438	2224	M+H	500.0	1.0	185.0684361
205.089576231	721.013977051	73654.3984375	2924	M+HC13	499	0.998	203.078949779
285.105129969	721.013977051	88405.265625	2286	M+ACN+Na	330	0.66	221.089359786
528.191865481	731.682006836	13582.9375	2227	M+H	500.0	1.0	527.184589029
138.054709145	721.013977051	46433.5117188	2228	M+H	500.0	1.0	137.047432693
238.022023361	740.927978516	5292.82421875	2229	M+H	500.0	1.0	237.014746909
238.093016267	721.013977051	23305.4609375	2230	M+H	500.0	1.0	237.085739815
266.128033955	739.392028809	4098.32226562	2231	M+H	500.0	1.0	265.120757503
275.073298025	565.416992188	739114.9375	2232	M+H	500.0	1.0	274.066021573
275.073201641	617.562011719	262754.0625	2233	M+H	500.0	1.0	274.065925189
275.073117971	677.807983398	48072.7617188	2234	M+H	500.0	1.0	274.065841519
306.086999715	623.585998535	51198.6445312	2502	M+HC13	500	1.0	304.076373263
306.086991716	715.038024902	17153.4941406	2236	M+H	500.0	1.0	305.079715264
