Peak Mass	RT	Intensity	Cluster	Transform	Freq.	Prob.	M
103.050157581	15.1393003464	25456.2597656	158	M+H	500.0	1.0	102.042881129
122.572993392	42.3176994324	1741.72961426	159	M+H	500.0	1.0	121.56571694
157.083507582	1.7820199728	24700.2265625	160	M+H	500.0	1.0	156.07623113
81.5233067396	30.2595005035	9049.5703125	161	M+H	500.0	1.0	80.5160302876
89.0597016056	15.1393003464	15349.609375	162	M+H	500.0	1.0	88.0524251536
128.019160672	21.1798000336	95507.546875	163	M+H	500.0	1.0	127.01188422
159.969036015	27.214099884	113512.070312	164	M+H	500.0	1.0	158.961759563
177.079638806	37.7924003601	4680.26660156	165	M+H	500.0	1.0	176.072362354
83.5170366686	25.7017002106	20939.7617188	166	M+H	500.0	1.0	82.5097602166
225.015043444	42.3176994324	3124.74584961	897	M+HC13	467	0.934	223.004416992
239.161586556	1.7820199728	76491.1015625	168	M+H	500.0	1.0	238.154310104
239.161558289	16.6446990967	47092.6992188	169	M+H	500.0	1.0	238.154281837
70.0127072327	21.1798000336	100266.953125	170	M+H	500.0	1.0	69.0054307807
89.0083426914	12.1426000595	21434.3066406	171	M+H	500.0	1.0	88.0010662394
139.96311515	28.7367992401	13969.1044922	172	M+H	500.0	1.0	138.955838698
143.996775021	21.1798000336	271469.375	173	M+H	500.0	1.0	142.989498569
90.506988522	21.1798000336	30800.4628906	174	M+H	500.0	1.0	89.49971207
102.110344072	55.9945983887	1395.23986816	175	M+H	500.0	1.0	101.10306762
421.930538637	51.4160003662	4997.18164062	176	M+H	500.0	1.0	420.923262185
90.0084433069	31.7759990692	34339.1914062	177	M+H	500.0	1.0	89.001166855
155.575401424	51.4160003662	3053.76806641	178	M+H	500.0	1.0	154.568124972
172.977070287	6.16896009445	20031.6796875	179	M+H	500.0	1.0	171.969793835
167.51453357	62.1132011414	4298.72558594	180	M+H	500.0	1.0	166.507257118
197.000588811	12.1426000595	12237.7792969	181	M+H	500.0	1.0	195.993312359
102.50761286	59.0466003418	1612.82067871	182	M+H	500.0	1.0	101.500336408
122.57762684	59.0466003418	2006.75708008	183	M+H	500.0	1.0	121.570350388
200.99549866	6.16896009445	16375.9511719	184	M+H	500.0	1.0	199.988222208
200.995442188	25.7017002106	12826.4111328	164	M+ACN+H	500	1.0	158.961616633
251.180746786	59.0466003418	3116.24780273	186	M+H	500.0	1.0	250.173470334
83.0656209638	59.0466003418	2867.69555664	187	M+H	500.0	1.0	82.0583445118
102.105501274	60.5789985657	1507.0135498	188	M+H	500.0	1.0	101.098224822
102.108986768	54.4677009583	1287.88269043	189	M+H	500.0	1.0	101.101710316
167.02775266	60.5789985657	4597.90576172	190	M+H	500.0	1.0	166.020476208
171.111901992	60.5789985657	1815.26391602	191	M+H	500.0	1.0	170.10462554
350.986958582	62.1132011414	4821.39404297	192	M+H	500.0	1.0	349.97968213
85.0841054684	19.6665000916	11286.1542969	193	M+H	500.0	1.0	84.0768290164
220.596359372	65.1966018677	5814.01171875	194	M+H	500.0	1.0	219.58908292
167.042175095	31.7759990692	2692.23168945	195	M+H	500.0	1.0	166.034898643
442.301920366	65.1966018677	2182.80444336	196	M+H	500.0	1.0	441.294643914
87.0440748094	9.14651966095	32783.78125	197	M+H	500.0	1.0	86.0367983574
110.518477884	37.7924003601	31674.2089844	198	M+H	500.0	1.0	109.511201432
115.059970218	60.5789985657	18136.0039062	199	M+H	500.0	1.0	114.052693766
186.956084186	3.2331700325	33623.6601562	200	M+H	500.0	1.0	185.948807734
186.956082318	21.1798000336	27009.0039062	201	M+H	500.0	1.0	185.948805866
309.203587476	1.7820199728	48152.0351562	202	M+H	500.0	1.0	308.196311024
74.0322628182	27.214099884	27236.8027344	203	M+H	500.0	1.0	73.0249863662
75.0804603057	22.6900997162	35266.40625	204	M+H	500.0	1.0	74.0731838538
75.0804554233	10.6437997818	32281.2011719	205	M+H	500.0	1.0	74.0731789714
166.143671929	33.2849006653	8774.4609375	206	M+H	500.0	1.0	165.136395477
191.104037716	1.7820199728	39037.3710938	207	M+H	500.0	1.0	190.096761265
84.9596832907	22.6900997162	40581.7890625	208	M+H	500.0	1.0	83.9524068387
341.266168875	82.3817977905	3788.70898438	209	M+H	500.0	1.0	340.258892423
172.018262784	1.7820199728	49137.3398438	210	M+H	500.0	1.0	171.010986332
172.018280974	19.6665000916	24447.8574219	211	M+H	500.0	1.0	171.011004522
172.018289569	85.5690002441	3425.60620117	212	M+H	500.0	1.0	171.011013117
191.042166244	82.3817977905	4238.07714844	213	M+H	500.0	1.0	190.034889792
335.125416387	90.3786010742	2309.78540039	214	M+H	500.0	1.0	334.118139935
236.938519236	6.16896009445	22585.3417969	215	M+H	500.0	1.0	235.931242784
169.093259157	39.3033981323	9023.83105469	216	M+H	500.0	1.0	168.085982705
176.013317667	21.1798000336	68938.796875	217	M+H	500.0	1.0	175.006041215
209.042578359	55.9945983887	9369.08398438	373	M+HC13	499	0.998	207.031951907
271.916341408	25.7017002106	56213.5	219	M+H	500.0	1.0	270.909064956
174.1308519	69.8405990601	4279.97167969	220	M+H	500.0	1.0	173.123575448
174.130855758	106.791000366	3558.46606445	221	M+H	500.0	1.0	173.123579306
102.068860331	21.1798000336	3866.29199219	222	M+H	500.0	1.0	101.061583879
110.014939589	36.2882003784	15424.9824219	223	M+H	500.0	1.0	109.007663137
110.014724442	95.2493972778	10904.4365234	224	M+H	500.0	1.0	109.00744799
110.014952716	52.9413986206	15024.1835938	225	M+H	500.0	1.0	109.007676264
110.014946264	59.0466003418	12110.1396484	226	M+H	466	0.932	109.007669812
110.014933017	68.2854003906	11473.4580078	227	M+H	500	1.0	109.007656565
74.5306283861	27.214099884	29671.8769531	228	M+H	500.0	1.0	73.5233519341
102.086835478	24.1959991455	2833.20385742	229	M+H	500.0	1.0	101.079559026
102.086833775	80.8050003052	1636.86560059	230	M+H	500.0	1.0	101.079557323
538.53918552	105.129997253	2749.33837891	231	M+H	500.0	1.0	537.531909068
154.485562037	25.7017002106	48530.3867188	232	M+H	500.0	1.0	153.478285585
154.485523335	49.8968009949	24742.4492188	233	M+H	500.0	1.0	153.478246883
102.018390688	42.3176994324	8189.51464844	234	M+H	500.0	1.0	101.011114236
102.070301783	57.5200996399	3798.01269531	235	M+H	500.0	1.0	101.063025331
122.524959792	68.2854003906	2901.51928711	236	M+H	500.0	1.0	121.51768334
179.990197798	54.4677009583	19812.7890625	237	M+H	500.0	1.0	178.982921346
179.990181383	37.7924003601	19346.4082031	238	M+H	500.0	1.0	178.982904931
158.961259911	19.6665000916	74554.9921875	239	M+H	500.0	1.0	157.953983459
158.963684798	108.45300293	2801.70947266	240	M+H	500.0	1.0	157.956408346
198.00073211	16.6446990967	39020.4609375	241	M+H	500.0	1.0	196.993455658
82.0222798334	28.7367992401	65324.6210938	242	M+H	500.0	1.0	81.0150033814
82.0222972277	48.3765983582	18008.0683594	243	M+H	500.0	1.0	81.0150207757
257.967456571	31.7759990692	47872.796875	244	M+H	500.0	1.0	256.960180119
88.5091236457	31.7759990692	32730.9414062	245	M+H	500.0	1.0	87.5018471937
88.5091153227	12.1426000595	29488.46875	246	M+H	500.0	1.0	87.5018388707
102.057105285	55.9945983887	5796.39013672	247	M+H	500.0	1.0	101.049828833
102.058491584	13.6365995407	5209.07519531	248	M+H	500.0	1.0	101.051215132
113.963630323	30.2595005035	79186.0703125	249	M+H	500.0	1.0	112.956353871
184.002702962	48.3765983582	9659.37695312	250	M+H	500.0	1.0	182.99542651
184.002736095	9.14651966095	8026.15527344	251	M+H	500.0	1.0	182.995459643
102.036480092	52.9413986206	37776.6289062	252	M+H	500.0	1.0	101.02920364
92.4511507634	39.3033981323	2121.10668945	253	M+H	500.0	1.0	91.4438743114
92.4511551638	101.818000793	1570.71875	254	M+H	500.0	1.0	91.4438787118
94.8866890692	39.3033981323	4207.10742188	255	M+H	500.0	1.0	93.8794126173
94.8866764104	80.8050003052	2915.51318359	256	M+H	500.0	1.0	93.8793999584
102.01977784	42.3176994324	10793.1386719	257	M+H	500.0	1.0	101.012501388
225.995650184	36.2882003784	49790.546875	258	M+H	500.0	1.0	224.988373732
102.015071838	25.7017002106	8420.20605469	259	M+H	500.0	1.0	101.007795386
82.5371015555	12.1426000595	89426.59375	260	M+H	500.0	1.0	81.5298251035
82.5370958075	59.0466003418	10551.8984375	261	M+H	491	0.982	81.5298193555
312.942924435	36.2882003784	45675.90625	262	M+H	500.0	1.0	311.935647983
102.053022734	46.8530006409	8013.37548828	263	M+H	500.0	1.0	101.045746282
102.051608348	28.7367992401	8515.49902344	264	M+H	500.0	1.0	101.044331896
110.02654731	115.221000671	8581.92480469	265	M+H	500.0	1.0	109.019270858
110.026542487	96.8789978027	9657.60742188	266	M+H	500.0	1.0	109.019266035
110.02642506	146.839004517	9661.9765625	267	M+H	500.0	1.0	109.019148608
102.048804163	42.3176994324	9893.19921875	268	M+H	500.0	1.0	101.041527711
221.016688518	52.9413986206	24930.9960938	269	M+H	500.0	1.0	220.009412066
221.016701176	77.665802002	17359.3476562	270	M+H	500.0	1.0	220.009424724
275.978176962	34.7863998413	72477.375	271	M+H	500.0	1.0	274.97090051
102.050192602	57.5200996399	8429.6875	272	M+H	500.0	1.0	101.04291615
110.024992665	37.7924003601	16121.59375	273	M+H	500.0	1.0	109.017716213
110.025000301	83.9748001099	13463.3427734	274	M+H	500.0	1.0	109.017723849
110.024978435	118.636001587	10084.9072266	275	M+H	500.0	1.0	109.017701983
110.024991545	93.6203994751	11214.5253906	276	M+H	500	1.0	109.017715093
103.031654541	37.7924003601	24405.0039062	277	M+H	500.0	1.0	102.024378089
103.031651879	55.9945983887	25909.0	278	M+H	500.0	1.0	102.024375427
103.031665587	83.9748001099	16380.3857422	279	M+H	500.0	1.0	102.024389135
110.030395738	93.6203994751	5788.52636719	280	M+H	500.0	1.0	109.023119286
111.038980648	66.7386016846	34545.2460938	281	M+H	500.0	1.0	110.031704196
109.041669066	9.14651966095	5770.71240234	282	M+H	500.0	1.0	108.034392614
109.041749335	40.8112983704	10276.5644531	283	M+H	500.0	1.0	108.034472883
109.041765862	51.4160003662	11090.1523438	284	M+H	500.0	1.0	108.03448941
153.032626387	33.2849006653	35728.6015625	285	M+H	500.0	1.0	152.025349935
110.012641617	157.735992432	7779.67724609	286	M+H	500.0	1.0	109.005365165
81.5196693827	148.634002686	3892.9362793	287	M+H	500.0	1.0	80.5123929307
89.506776972	30.2595005035	670624.375	288	M+H	500.0	1.0	88.4995005201
110.01184455	49.8968009949	10663.3886719	289	M+H	500.0	1.0	109.004568098
110.028870125	143.24899292	6516.08105469	290	M+H	500.0	1.0	109.021593673
110.028853998	98.5223999023	6471.90722656	291	M+H	500.0	1.0	109.021577546
110.028838706	134.302993774	5776.81689453	292	M+H	500	1.0	109.021562254
192.061545416	55.9945983887	25866.6855469	293	M+H	500.0	1.0	191.054268964
207.985109251	52.9413986206	57349.6445312	294	M+H	500.0	1.0	206.977832799
207.985102151	34.7863998413	58196.6328125	295	M+H	500.0	1.0	206.977825699
207.985097392	76.0986022949	41539.9765625	296	M+H	500.0	1.0	206.97782094
110.031185256	33.2849006653	7813.70068359	297	M+H	500.0	1.0	109.023908804
110.03117012	134.302993774	5014.05810547	298	M+H	500.0	1.0	109.023893668
130.007841355	21.1798000336	28718.4863281	299	M+H	500.0	1.0	129.000564903
130.007841242	54.4677009583	23773.0039062	300	M+H	500.0	1.0	129.00056479
130.007838956	12.1426000595	21763.7636719	301	M+H	500	1.0	129.000562504
130.007821625	30.2595005035	24657.8496094	302	M+H	500	1.0	129.000545173
130.00782408	62.1132011414	17740.7890625	303	M+H	500	1.0	129.000547628
130.007817285	95.2493972778	8633.76171875	304	M+H	500.0	1.0	129.000540833
102.026810133	46.8530006409	22573.96875	305	M+H	500.0	1.0	101.019533681
102.028833254	52.9413986206	33522.8789062	306	M+H	500.0	1.0	101.021556802
171.034292619	54.4677009583	28377.5859375	307	M+H	500.0	1.0	170.027016167
171.034297472	37.7924003601	25162.203125	308	M+H	500.0	1.0	170.02702102
171.034296635	71.4036026001	20101.40625	309	M+H	500.0	1.0	170.027020183
171.034285997	100.168998718	10215.171875	310	M+H	500.0	1.0	170.027009545
171.034326664	12.1426000595	11332.4697266	301	M+ACN+H	500	1.0	129.000501109
171.034305034	21.1798000336	18305.3164062	299	M+ACN+H	500	1.0	129.000479479
110.029640704	37.7924003601	12048.6083984	313	M+H	500.0	1.0	109.022364252
110.029649411	79.237197876	8229.96679688	314	M+H	500.0	1.0	109.022372959
110.029374165	178.300003052	6293.31982422	315	M+H	500.0	1.0	109.022097713
174.998840141	37.7924003601	76836.1875	316	M+H	500.0	1.0	173.991563689
174.998855949	16.6446990967	40926.484375	317	M+H	500.0	1.0	173.991579497
174.998813189	90.3786010742	24033.2695312	318	M+H	500.0	1.0	173.991536737
73.5318579823	27.214099884	257793.96875	319	M+H	500.0	1.0	72.5245815303
73.5318679663	93.6203994751	23060.9960938	320	M+H	500.0	1.0	72.5245915143
95.5454528267	57.5200996399	15653.3759766	321	M+H	500.0	1.0	94.5381763747
95.5454652852	25.7017002106	15190.4921875	322	M+H	500.0	1.0	94.5381888332
95.5454499378	74.5296020508	11632.4990234	323	M+H	500.0	1.0	94.5381734858
199.029285455	57.5200996399	139323.0625	324	M+H	500.0	1.0	198.022009003
102.038426926	27.214099884	29489.8652344	325	M+H	500.0	1.0	101.031150474
143.039443095	57.5200996399	65074.390625	326	M+H	500.0	1.0	142.032166643
143.039454369	25.7017002106	49763.0039062	327	M+H	500.0	1.0	142.032177917
143.039416383	72.9629974365	36824.0	328	M+H	500.0	1.0	142.032139931
94.5435357563	9.14651966095	13210.1357422	329	M+H	500.0	1.0	93.5362593044
94.5435401236	36.2882003784	17501.7773438	330	M+H	500.0	1.0	93.5362636716
94.5435530685	62.1132011414	16239.5380859	331	M+H	500.0	1.0	93.5362766165
94.5435467812	82.3817977905	10948.0644531	332	M+H	500.0	1.0	93.5362703292
195.13780404	184.009994507	1309.59887695	333	M+H	500.0	1.0	194.130527588
123.045562252	48.3765983582	26701.0800781	334	M+H	500.0	1.0	122.0382858
123.045553732	90.3786010742	14794.6279297	335	M+H	500.0	1.0	122.03827728
123.045576292	22.6900997162	15209.0166016	336	M+H	500.0	1.0	122.03829984
123.040205043	39.3033981323	20911.3554688	337	M+H	500.0	1.0	122.032928591
123.040171895	18.1571998596	9493.47851562	193	M+K	500	1.0	84.0770135751
123.040214293	52.9413986206	21242.6894531	339	M+H	500.0	1.0	122.032937841
123.040193618	76.0986022949	13607.0019531	340	M+H	500.0	1.0	122.032917166
242.28392033	105.129997253	7438.80566406	341	M+H	500.0	1.0	241.276643878
102.030835059	52.9413986206	33711.4921875	342	M+H	500.0	1.0	101.023558607
81.5205738301	21.1798000336	1145929.125	343	M+H	500.0	1.0	80.5132973781
81.5204988665	77.665802002	234625.96875	344	M+H	500.0	1.0	80.5132224146
90.5258828146	21.1798000336	345312.90625	345	M+H	500.0	1.0	89.5186063626
90.5258634459	101.818000793	12502.6376953	346	M+H	500.0	1.0	89.5185869939
