Peak Mass	RT	Intensity	Cluster	Transform	Freq.	Prob.	M
148.975304584	18.883600235	16948.5488281	95	M+H	500.0	1.0	147.968028132
181.987857392	2.96749997139	21135.46875	96	M+H	500.0	1.0	180.98058094
183.987994702	1.5334700346	36353.421875	576	M+HC13	500	1.0	181.97736825
191.1037529	2.96749997139	47835.1796875	98	M+H	500.0	1.0	190.096476448
84.0710994561	10.1683998108	47127.4648438	99	M+H	500.0	1.0	83.0638230041
239.161041164	2.96749997139	44438.3984375	100	M+H	500.0	1.0	238.153764712
81.5475701161	36.8507003784	1831.52404785	101	M+H	500.0	1.0	80.5402936641
84.0659630754	15.9639997482	26988.671875	102	M+H	500.0	1.0	83.0586866234
134.986536308	7.28369998932	9435.52441406	103	M+H	500.0	1.0	133.979259856
141.090611848	2.96749997139	19802.9003906	104	M+H	500.0	1.0	140.083335396
159.101171599	1.5334700346	14601.4814453	105	M+H	500	1.0	158.093895147
266.926533473	36.8507003784	3521.73754883	106	M+H	500.0	1.0	265.919257021
139.074935394	2.96749997139	7654.37939453	107	M+H	500.0	1.0	138.067658942
219.173812225	1.5334700346	35390.7109375	108	M+H	500.0	1.0	218.166535773
84.0907225934	8.72550010681	36536.4921875	109	M+H	500.0	1.0	83.0834461414
84.0912456457	42.9528999329	23318.6640625	110	M+H	500.0	1.0	83.0839691937
102.101902505	45.948299408	3361.26831055	111	M+H	500.0	1.0	101.094626053
224.185130715	11.6261997223	65694.0390625	112	M+H	500.0	1.0	223.177854263
84.0891607196	2.96749997139	53107.2460938	113	M+H	500.0	1.0	83.0818842676
84.0891641969	35.3288002014	34810.5585938	114	M+H	500.0	1.0	83.0818877449
84.0927927743	2.96749997139	30469.5097656	115	M+H	500.0	1.0	83.0855163223
84.0928000123	39.9303016663	22451.828125	116	M+H	500.0	1.0	83.0855235603
169.085459888	2.96749997139	7513.91650391	117	M+H	500.0	1.0	168.078183436
84.0266234935	30.7738990784	4827.671875	118	M+H	500.0	1.0	83.0193470415
84.0299323362	7.28369998932	6451.39160156	119	M+H	500.0	1.0	83.0226558842
84.0302464222	30.7738990784	4817.5390625	120	M+H	500.0	1.0	83.0229699702
84.030243807	18.883600235	5501.91259766	121	M+H	500.0	1.0	83.022967355
84.0323131609	10.1683998108	7166.80322266	122	M+H	500.0	1.0	83.0250367089
84.0323116461	39.9303016663	4778.13427734	123	M+H	500.0	1.0	83.0250351941
84.052940081	8.72550010681	11892.0	124	M+H	500.0	1.0	83.045663629
208.161937457	11.6261997223	21199.3984375	125	M+H	500.0	1.0	207.154661005
83.9723382996	41.4486999512	2536.14501953	126	M+H	500.0	1.0	82.9650618476
84.0393252601	2.96749997139	8493.99316406	127	M+H	500.0	1.0	83.0320488081
84.0436790848	35.3288002014	6693.89013672	128	M+H	500.0	1.0	83.0364026328
84.0964158064	29.2730007172	16993.2226562	129	M+H	500.0	1.0	83.0891393544
84.0343924646	41.4486999512	5102.56298828	130	M+H	500.0	1.0	83.0271160126
84.0276662178	50.4733009338	4194.625	131	M+H	500.0	1.0	83.0203897658
84.0380047894	50.4733009338	5921.83154297	132	M+H	500.0	1.0	83.0307283375
84.0421394413	48.9598999023	6143.19384766	133	M+H	500.0	1.0	83.0348629893
84.048152047	33.8123016357	7229.05859375	134	M+H	500.0	1.0	83.040875595
84.0483240535	11.6261997223	8929.47167969	135	M+H	500.0	1.0	83.0410476015
85.0627300022	44.4458007812	3648.87524414	136	M+H	500.0	1.0	84.0554535502
84.0868835392	5.84568977356	68425.8984375	137	M+H	500.0	1.0	83.0796070872
105.036603753	15.9639997482	13468.9619141	138	M+H	500.0	1.0	104.029327301
162.006937158	10.1683998108	15767.1523438	147	M+ACN+H	500	1.0	119.973111603
162.006916475	48.9598999023	6883.86621094	140	M+H	500.0	1.0	160.999640023
123.04373159	2.96749997139	14507.3007812	141	M+H	500.0	1.0	122.036455138
173.116877658	1.5334700346	34177.8359375	142	M+H	500.0	1.0	172.109601206
136.073035745	13.0816001892	11717.0244141	1788	M+ACN+Na	454	0.908	72.0572655622
81.5499812674	62.5337982178	1540.12548828	144	M+H	500.0	1.0	80.5427048154
102.127417105	61.0320014954	8835.96972656	145	M+H	500.0	1.0	101.120140653
151.096064102	15.9639997482	19518.3320312	146	M+H	500.0	1.0	150.08878765
120.980577163	10.1683998108	29542.9179688	147	M+H	500.0	1.0	119.973300711
215.124797161	15.9639997482	47421.2773438	148	M+H	500.0	1.0	214.117520709
117.054336641	1.5334700346	15561.8603516	149	M+H	500.0	1.0	116.047060189
154.966560233	67.1039962769	4938.68701172	150	M+H	500.0	1.0	153.959283781
102.036501719	48.9598999023	14233.2197266	151	M+H	500.0	1.0	101.029225267
102.036457873	70.1381988525	15248.8984375	152	M+H	500.0	1.0	101.029181421
102.970002703	2.96749997139	19943.9648438	153	M+H	500.0	1.0	101.962726251
102.969974852	59.5199012756	13167.6650391	154	M+H	500.0	1.0	101.9626984
102.969985299	32.2854003906	16560.2558594	155	M+H	500.0	1.0	101.962708847
167.003381042	61.0320014954	2595.50561523	156	M+H	500.0	1.0	165.99610459
90.0068389854	67.1039962769	8921.78417969	157	M+H	500.0	1.0	88.9995625334
171.99130031	8.72550010681	99718.40625	158	M+H	500.0	1.0	170.984023858
171.991266118	44.4458007812	60172.5664062	159	M+H	500.0	1.0	170.983989666
104.523125808	58.015499115	11946.8876953	160	M+H	500.0	1.0	103.515849356
104.523095311	33.8123016357	14430.7070312	161	M+H	500.0	1.0	103.515818859
104.523070657	44.4458007812	10759.2636719	162	M+H	500.0	1.0	103.515794205
129.090689065	5.84568977356	15139.0517578	163	M+H	500.0	1.0	128.083412613
159.968779429	2.96749997139	141093.359375	164	M+H	500.0	1.0	158.961502977
139.962995407	65.5739974976	10195.0273438	165	M+H	500.0	1.0	138.955718955
144.020361944	73.18800354	6284.24707031	166	M+H	500.0	1.0	143.013085492
157.083200422	18.883600235	34458.4335938	167	M+H	500.0	1.0	156.07592397
172.018076408	10.1683998108	41567.0273438	168	M+H	500.0	1.0	171.010799956
172.018033522	58.015499115	16511.5683594	169	M+H	500.0	1.0	171.01075707
77.998743793	65.5739974976	17726.0625	350	M+ACN+2H	500	1.0	112.956385579
166.047152925	84.0186004639	3355.99072266	171	M+H	500.0	1.0	165.039876473
336.542785865	76.2587966919	15763.3574219	172	M+H	500.0	1.0	335.535509413
600.118545996	76.2587966919	9296.98925781	185	M+HC13	500	1.0	598.107919544
224.185183396	76.2587966919	3903.84741211	174	M+H	500.0	1.0	223.177906944
267.951392475	76.2587966919	4016.20556641	175	M+H	500.0	1.0	266.944116023
185.09170718	85.5737991333	2052.43701172	176	M+H	500.0	1.0	184.084430728
91.0273602311	44.4458007812	30207.4257812	177	M+H	500.0	1.0	90.0200837791
173.029845207	84.0186004639	3351.32397461	178	M+H	500.0	1.0	172.022568755
79.0178084347	44.4458007812	128972.273438	179	M+H	500.0	1.0	78.0105319827
122.538329982	88.699798584	2435.36206055	180	M+H	500.0	1.0	121.53105353
170.153770104	88.699798584	2138.95751953	181	M+H	500.0	1.0	169.146493652
200.032309038	87.1337966919	5982.75	182	M+H	500	1.0	199.025032586
249.011325838	94.9644012451	3011.49414062	183	M+H	500.0	1.0	248.004049386
280.992462245	85.5737991333	6112.37744141	184	M+H	500.0	1.0	279.985185793
599.114862047	76.2587966919	35430.0234375	185	M+H	500.0	1.0	598.107585595
155.106242256	1.5334700346	44505.921875	186	M+H	500.0	1.0	154.098965804
195.993106126	68.6225967407	16035.7021484	187	M+H	500.0	1.0	194.985829674
103.111421491	15.9639997482	25179.0527344	188	M+H	500.0	1.0	102.104145039
99.51212013	65.5739974976	20191.46875	189	M+H	500.0	1.0	98.504843678
122.550889686	85.5737991333	3548.47729492	190	M+H	500.0	1.0	121.543613234
143.996515071	23.3194007874	145241.78125	191	M+H	500.0	1.0	142.989238619
293.969761708	79.3547973633	2526.45849609	192	M+H	500.0	1.0	292.962485256
76.0836840595	10.1683998108	11395.421875	2813	M+HC13	500	1.0	74.0730576075
120.023353403	62.5337982178	36413.7148438	194	M+H	500.0	1.0	119.016076951
128.018964287	8.72550010681	69785.515625	616	M+KC13	412	0.824	88.0524559672
128.018965896	44.4458007812	69740.25	196	M+H	500.0	1.0	127.011689444
81.5230157563	98.1042022705	3966.03466797	197	M+H	500.0	1.0	80.5157393043
94.0410591827	99.6737976074	3122.90893555	198	M+H	500.0	1.0	93.0337827307
246.109568253	85.5737991333	4337.26025391	199	M+H	500.0	1.0	245.102291801
280.982982807	94.9644012451	9870.20117188	200	M+H	500.0	1.0	279.975706355
81.5173776312	96.5345993042	3962.16601562	201	M+H	500.0	1.0	80.5101011792
82.0190652353	62.5337982178	17656.2871094	202	M+H	500.0	1.0	81.0117887833
82.0190527017	10.1683998108	12051.8203125	203	M+H	500.0	1.0	81.0117762497
82.0190593607	35.3288002014	14295.5	204	M+H	500.0	1.0	81.0117829087
127.075091852	10.1683998108	18329.1191406	205	M+H	500.0	1.0	126.0678154
200.032281624	99.6737976074	6159.13183594	331	M+HC13	499	0.998	198.021655172
70.0126182003	41.4486999512	229957.671875	207	M+H	500.0	1.0	69.0053417483
70.0126085589	13.0816001892	202478.640625	208	M+H	500.0	1.0	69.0053321069
129.051884161	23.3194007874	38103.53125	209	M+H	500.0	1.0	128.044607709
186.980500449	1.5334700346	24992.3105469	210	M+H	500.0	1.0	185.973223997
257.967131855	2.96749997139	19033.2597656	211	M+H	500.0	1.0	256.959855403
257.96708192	82.459197998	19660.2207031	212	M+H	500.0	1.0	256.959805468
341.265480619	104.398002625	3805.06298828	213	M+H	500.0	1.0	340.258204167
275.977597711	73.18800354	24863.0996094	214	M+H	500.0	1.0	274.970321259
595.163108985	104.398002625	32006.140625	332	M+HC13	174	0.348	593.152482533
644.144187998	104.398002625	7686.70996094	216	M+H	500.0	1.0	643.136911546
95.0476660979	106.0	2669.02124023	217	M+H	500.0	1.0	94.0403896459
337.044423284	104.398002625	7767.390625	218	M+H	500.0	1.0	336.037146832
341.58265873	104.398002625	10551.0146484	219	M+H	500.0	1.0	340.575382278
424.577722803	106.0	4670.01220703	220	M+H	500.0	1.0	423.570446351
225.195622965	114.142997742	2834.41943359	221	M+H	500.0	1.0	224.188346513
251.180456688	104.398002625	4891.18359375	297	M+HC13	256	0.512	249.169830236
362.095974708	104.398002625	12070.0263672	223	M+H	500.0	1.0	361.088698256
579.139137958	102.805999756	7016.640625	462	M+H2C13	475	0.95	576.125161506
341.081356349	104.398002625	26607.8398438	225	M+H	500.0	1.0	340.074079897
791.156111917	104.398002625	14344.5634766	226	M+H	500.0	1.0	790.148835465
394.352081927	104.398002625	5964.29492188	227	M+H	500.0	1.0	393.344805475
110.029572487	107.606002808	3712.47143555	228	M+H	500.0	1.0	109.022296035
113.132215395	104.398002625	4373.83642578	229	M+H	500.0	1.0	112.124938943
164.533403799	101.23500061	4637.28662109	230	M+H	500.0	1.0	163.526127347
182.551502928	112.511001587	1823.81738281	231	M+H	500.0	1.0	181.544226476
325.270635825	110.877998352	2666.53442383	232	M+H	500.0	1.0	324.263359373
436.341500935	104.398002625	13396.1640625	233	M+H	500.0	1.0	435.334224483
110.008365126	110.877998352	5088.39160156	234	M+H	500.0	1.0	109.001088674
113.51718724	112.511001587	3099.61987305	235	M+H	500.0	1.0	112.509910788
228.195350402	104.398002625	15846.4746094	236	M+H	500.0	1.0	227.18807395
228.195289838	73.18800354	8076.02246094	237	M+H	500.0	1.0	227.188013386
429.239674966	104.398002625	11635.9208984	1797	M+K	500	1.0	390.276516645
596.607768998	104.398002625	8599.86914062	239	M+H	500.0	1.0	595.600492546
88.5089543779	65.5739974976	23712.625	240	M+H	500.0	1.0	87.5016779259
467.073197855	102.805999756	7540.57958984	241	M+H	500.0	1.0	466.065921403
596.165752044	117.428001404	4718.82373047	334	M+H2C13	500	1.0	593.151775592
378.071045938	114.142997742	9921.71679688	243	M+H	500.0	1.0	377.063769486
74.0321586986	50.4733009338	24974.7480469	244	M+H	500.0	1.0	73.0248822466
74.0321581006	32.2854003906	23674.1113281	245	M+H	500.0	1.0	73.0248816486
74.0321607185	93.3972015381	12087.0283203	246	M+H	500.0	1.0	73.0248842665
74.0321520884	112.511001587	6353.95166016	247	M+H	500.0	1.0	73.0248756364
150.026341036	104.398002625	20314.703125	2626	M+HC13	500	1.0	148.015714584
219.046978856	7.28369998932	57449.3164062	249	M+H	500.0	1.0	218.039702404
599.114829958	102.805999756	32796.515625	462	M+Na	500	1.0	576.125608878
110.022611268	120.807998657	6930.82373047	251	M+H	500.0	1.0	109.015334816
110.050675443	120.807998657	3752.73608398	252	M+H	500.0	1.0	109.043398991
198.000512881	59.5199012756	33962.3359375	253	M+H	500.0	1.0	196.993236429
579.291420073	122.533996582	3258.61425781	254	M+H	500.0	1.0	578.284143621
615.088906895	104.398002625	19831.7636719	462	M+K	500	1.0	576.125748575
349.571752318	104.398002625	33896.921875	256	M+H	500.0	1.0	348.564475866
158.9610068	44.4458007812	44028.796875	257	M+H	500.0	1.0	157.953730348
176.013037066	59.5199012756	71272.9375	258	M+H	500.0	1.0	175.005760614
324.216327896	104.398002625	12748.0566406	259	M+H	500.0	1.0	323.209051444
578.13663144	104.398002625	36694.9570312	462	M+HC13	470	0.94	576.126004989
328.556801383	74.7210006714	36632.1523438	261	M+H	500.0	1.0	327.549524931
328.556745985	104.398002625	40387.3476562	262	M+H	500.0	1.0	327.549469533
74.5305276784	64.0482025146	31564.78125	263	M+H	500.0	1.0	73.5232512264
90.506806605	67.1039962769	29252.296875	264	M+H	500.0	1.0	89.499530153
361.594524562	104.398002625	26944.6328125	265	M+H	500.0	1.0	360.58724811
84.0581759749	2.96749997139	15368.9921875	266	M+H	500.0	1.0	83.0508995229
84.0612532215	7.28369998932	17112.3027344	267	M+H	500.0	1.0	83.0539767695
84.959405652	33.8123016357	40033.6523438	268	M+H	500.0	1.0	83.9521292
201.007855875	59.5199012756	50004.2109375	269	M+H	500.0	1.0	200.000579423
221.016407854	99.6737976074	12973.5986328	270	M+H	500.0	1.0	220.009131402
84.0410911906	10.1683998108	7369.93164062	271	M+H	500.0	1.0	83.0338147386
82.0222596228	48.9598999023	87052.1640625	272	M+H	500.0	1.0	81.0149831708
243.286965388	144.906997681	2700.31958008	273	M+H	500.0	1.0	242.279688936
171.034050025	88.699798584	24502.7851562	274	M+H	500	1.0	170.026773573
171.034055432	4.40677976608	14740.3808594	281	M+ACN+H	499	0.998	129.000229877
225.995229662	2.96749997139	44402.1054688	276	M+H	500.0	1.0	224.98795321
225.995351512	53.5065002441	39272.3007812	277	M+H	500.0	1.0	224.98807506
225.995351014	114.142997742	5953.75292969	278	M+H	500.0	1.0	224.988074562
130.00766066	50.4733009338	42667.6289062	279	M+H	500.0	1.0	129.000384208
130.00766681	96.5345993042	33052.3789062	280	M+H	500.0	1.0	129.000390358
130.007664957	5.84568977356	26983.6425781	281	M+H	500.0	1.0	129.000388505
130.007682402	62.5337982178	37671.765625	282	M+H	500.0	1.0	129.00040595
70.4804917804	98.1042022705	4356.23779297	283	M+H	500.0	1.0	69.4732153284
70.4804476192	2.96749997139	4744.49951172	284	M+H	500.0	1.0	69.4731711672
70.4804861976	85.5737991333	4164.30810547	285	M+H	500.0	1.0	69.4732097456
357.05610463	104.398002625	42193.328125	286	M+H	500.0	1.0	356.048828178
84.0493767371	4.40677976608	9908.59082031	287	M+H	500.0	1.0	83.0421002851
84.0509120468	2.96749997139	9683.44824219	288	M+H	500.0	1.0	83.0436355948
84.0545302437	2.96749997139	12328.421875	289	M+H	500.0	1.0	83.0472537917
179.989863987	71.6556015015	17024.9726562	290	M+H	500.0	1.0	178.982587535
84.0695149443	7.28369998932	27821.7910156	291	M+H	500.0	1.0	83.0622384923
82.5371009249	64.0482025146	116822.851562	292	M+H	500.0	1.0	81.5298244729
82.5370977255	38.391998291	112892.4375	293	M+H	500.0	1.0	81.5298212736
82.5371277487	87.1337966919	22742.5664062	294	M+H	500.0	1.0	81.5298512967
90.0082752357	67.1039962769	29208.5078125	295	M+H	500.0	1.0	89.0009987837
193.973295706	87.1337966919	18119.4140625	296	M+H	500.0	1.0	192.966019254
250.177137697	104.398002625	39508.65625	297	M+H	500.0	1.0	249.169861245
250.177130155	76.2587966919	18049.2304688	298	M+H	500.0	1.0	249.169853703
99.0439035901	8.72550010681	27226.1113281	299	M+H	500.0	1.0	98.0366271381
317.114411877	104.398002625	14495.9130859	585	M+K	500	1.0	278.151253557
143.039261149	96.5345993042	54605.2695312	301	M+H	500.0	1.0	142.031984697
143.039246002	5.84568977356	20971.984375	302	M+H	500.0	1.0	142.03196955
73.5317669543	24.7940006256	217437.609375	303	M+H	500.0	1.0	72.5244905023
73.5317625163	98.1042022705	96203.4375	304	M+H	500.0	1.0	72.5244860643
153.032417167	68.6225967407	17698.7851562	305	M+H	500.0	1.0	152.025140715
153.032415447	77.8104019165	13144.109375	306	M+H	500	1.0	152.025138995
153.032364191	35.3288002014	19090.8183594	307	M+H	500.0	1.0	152.025087739
153.032351435	170.29699707	1855.54870605	308	M+H	500.0	1.0	152.025074983
153.032387454	112.511001587	5433.1171875	309	M+H	500.0	1.0	152.025111002
180.989399162	67.1039962769	20015.7304688	310	M+H	500.0	1.0	179.98212271
350.986408771	2.96749997139	127241.867188	311	M+H	500.0	1.0	349.979132319
111.038886451	94.9644012451	20210.0527344	312	M+H	500.0	1.0	110.031609999
111.03890162	64.0482025146	25494.9003906	313	M+H	500.0	1.0	110.031625168
111.038904896	18.883600235	49690.7226562	314	M+H	491	0.982	110.031628444
94.5453967188	87.1337966919	77259.7890625	315	M+H	500.0	1.0	93.5381202668
94.5453339417	26.2803993225	43654.2773438	316	M+H	500.0	1.0	93.5380574897
94.5453767039	56.5171012878	42079.3398438	317	M+H	500.0	1.0	93.5381002519
151.034976086	59.5199012756	160410.640625	318	M+H	500.0	1.0	150.027699634
151.034954848	91.8282012939	119671.140625	319	M+H	500.0	1.0	150.027678396
151.034931751	23.3194007874	144123.859375	320	M+H	500.0	1.0	150.027655299
104.030010181	85.5737991333	47476.6679688	321	M+H	500.0	1.0	103.022733729
104.029981682	23.3194007874	36519.1289062	322	M+H	500.0	1.0	103.02270523
90.5257007472	8.72550010681	466086.46875	323	M+H	500.0	1.0	89.5184242952
90.5257106462	53.5065002441	470182.78125	324	M+H	500.0	1.0	89.5184341942
90.5256734292	125.803001404	16207.7753906	325	M+H	500.0	1.0	89.5183969772
349.070035399	104.398002625	116057.71875	326	M+H	500.0	1.0	348.062758947
349.070140667	88.699798584	63754.2226562	327	M+H	500.0	1.0	348.062864215
114.558123238	87.1337966919	26667.6289062	328	M+H	500.0	1.0	113.550846786
123.048530428	88.699798584	54391.1875	329	M+H	500.0	1.0	122.041253976
167.012541879	88.699798584	480781.15625	330	M+H	500.0	1.0	166.005265427
199.029011806	96.5345993042	121674.601562	331	M+H	500.0	1.0	198.021735354
594.159735623	104.398002625	95613.578125	462	M+NH4	482	0.964	576.125910068
594.159391911	205.013000488	20070.6640625	333	M+H	500.0	1.0	593.152115459
594.159590128	117.428001404	59107.0039062	334	M+H	500.0	1.0	593.152313676
594.159724527	157.57699585	19093.9453125	335	M+H	500.0	1.0	593.152448075
594.159753807	195.848007202	18249.2597656	336	M+H	500	1.0	593.152477355
242.283575065	130.891998291	12477.1640625	337	M+H	500.0	1.0	241.276298613
242.283631055	90.259803772	8705.19726562	338	M+H	500.0	1.0	241.276354604
84.0788354633	5.84568977356	115891.898438	339	M+H	500.0	1.0	83.0715590113
95.043683868	85.5737991333	90509.90625	340	M+H	500.0	1.0	94.036407416
95.0436738534	23.3194007874	46319.4648438	341	M+H	500.0	1.0	94.0363974014
95.0436722711	38.391998291	48627.90625	342	M+H	500.0	1.0	94.0363958191
125.986052601	62.5337982178	319673.78125	343	M+H	500.0	1.0	124.978776149
125.985899693	157.57699585	12034.5195312	344	M+H	500.0	1.0	124.978623241
102.535281757	82.459197998	203845.234375	345	M+H	500.0	1.0	101.528005305
102.535269089	23.3194007874	175670.578125	346	M+H	500.0	1.0	101.527992637
